"Dennis","Invoice Charges","0.00","1006.17","0.00","1858.12","1625.43","4489.72","Payments","0.00","0.00","0.00","201.06","0.00","201.06","Credits","0.00","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00"
"Dighton","Invoice Charges","1225.02","5.20","4.70","2092.13","1883.53","5210.58","Payments","0.00","5.20","181.73","(161.92)","0.00","25.01","Credits","0.00","0.00","0.00","4.04","0.00","4.04","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00"
"Douglas","Invoice Charges","128.77","1214.04","0.00","2357.88","2102.88","5803.57","Payments","0.00","178.02","(178.02)","0.00","0.00","0.00","Credits","0.00","0.00","3.03","0.00","0.00","3.03","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00"
"Dover","Invoice Charges","238.39","126.54","20.90","2571.75","2339.71","5297.29","Payments","179.01","(179.01)","0.00","0.00","0.00","0.00","Credits","0.00","2.02","0.00","0.00","0.00","2.02","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00"
"Dracut","Invoice Charges","336.79","235.26","1.29","250.86","2573.02","3397.22","Payments","0.00","0.00","0.00","0.00","25.04","25.04","Credits","1.01","0.00","0.00","0.00","0.00","1.01","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00"
"Dudley","Invoice Charges","1005.95","523.47","3.86","478.39","254.95","2266.62","Payments","0.00","0.00","0.00","206.07","0.00","206.07","Credits","0.00","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00"
"Dunstable","Invoice Charges","843.11","1248.17","3.23","12.90","477.72","2585.13","Payments","0.00","0.00","185.26","12.90","8.89","207.05","Credits","0.00","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00"
"Duxbury","Invoice Charges","0.00","1214.44","0.00","929.28","7.95","2151.67","Payments","0.00","208.03","0.00","0.00","0.00","208.03","Credits","0.00","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00"
"East.Bridgewater","Invoice Charges","2089.45","8.87","8.01","1158.94","932.44","4197.71","Payments","184.01","184.02","184.03","184.04","0.00","736.10","Credits","0.00","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","11.01","11.02","11.03","11.04","0.00","44.10"
"East.Brookfield","Invoice Charges","1126.12","993.57","4.32","12.72","1158.74","3295.47","Payments","196.02","196.04","196.06","196.08","0.00","784.20","Credits","0.00","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","185.01","185.02","6.70","172.31","0.00","549.04"
"East.Longmeadow","Invoice Charges","134.52","120.47","0.52","1615.06","5.36","1875.93","Payments","0.00","120.47","0.52","441.78","5.36","568.13","Credits","0.00","0.00","0.00","4.04","0.00","4.04","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00"
"Eastham","Invoice Charges","0.00","3071.99","0.00","1872.89","1633.93","6578.81","Payments","0.00","0.00","187.03","25.03","0.00","212.06","Credits","0.00","0.00","3.03","0.00","0.00","3.03","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00"
"Easthampton","Invoice Charges","140.71","0.60","0.00","2087.68","1858.27","4087.26","Payments","0.00","188.02","0.00","25.02","0.00","213.04","Credits","0.00","2.02","0.00","0.00","0.00","2.02","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00"
"Easton","Invoice Charges","349.55","3263.17","0.61","2354.41","2111.32","8079.06","Payments","189.01","25.01","0.00","0.00","0.00","214.02","Credits","1.01","0.00","0.00","0.00","0.00","1.01","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00"
"Edgartown","Invoice Charges","707.22","388.76","2.71","2575.80","2342.66","6017.15","Payments","0.00","0.00","0.00","0.00","0.00","0.00","Credits","0.00","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00"
"Egremont","Invoice Charges","249.96","172.91","0.96","249.99","2571.62","3245.44","Payments","0.00","0.00","0.00","191.04","0.00","191.04","Credits","0.00","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00"
"Erving","Invoice Charges","600.43","312.45","2.30","474.14","252.45","1641.77","Payments","0.00","0.00","192.03","0.00","25.04","217.07","Credits","0.00","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00"
"Essex","Invoice Charges","952.80","1410.56","2.91","14.64","478.80","2859.71","Payments","0.00","193.02","0.00","14.64","10.39","218.05","Credits","0.00","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00"
"Everett","Invoice Charges","0.00","1149.40","0.00","928.87","7.64","2085.91","Payments","194.01","0.00","0.00","25.02","0.00","219.03","Credits","0.00","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00"
"Fairhaven","Invoice Charges","2502.12","10.63","9.60","1160.70","936.17","4619.22","Payments","0.00","10.63","9.60","4.78","0.00","25.01","Credits","0.00","0.00","0.00","4.04","0.00","4.04","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00"
"Fall River","Invoice Charges","2858.24","2521.82","10.96","32.55","1171.54","6595.11","Payments","0.00","0.00","0.00","196.04","0.00","196.04","Credits","0.00","0.00","3.03","0.00","0.00","3.03","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00"
"Falmouth","Invoice Charges","2967.70","2657.73","11.38","1647.77","29.12","7313.70","Payments","0.00","0.00","197.03","0.00","0.00","197.03","Credits","0.00","2.02","0.00","0.00","0.00","2.02","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00"
"Fitchburg","Invoice Charges","0.00","1035.07","0.00","6.76","1617.95","2659.78","Payments","0.00","198.02","0.00","0.00","25.04","223.06","Credits","1.01","0.00","0.00","0.00","0.00","1.01","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00"
"Florida","Invoice Charges","794.28","2.53","2.28","2090.24","1860.94","4750.27","Payments","199.01","0.00","0.00","25.03","0.00","224.04","Credits","0.00","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00"
"Foxborough","Invoice Charges","0.00","2809.50","0.00","2350.27","2108.78","7268.55","Payments","0.00","0.00","0.00","25.02","0.00","25.02","Credits","0.00","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00"
"Framingham","Invoice Charges","233.40","127.05","0.90","2571.46","2440.67","5373.48","Payments","0.00","25.01","0.00","201.04","0.00","226.05","Credits","0.00","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00"
"Franklin","Invoice Charges","342.85","234.88","1.32","353.02","2593.46","3525.53","Payments","0.00","0.00","202.03","(202.03)","0.00","0.00","Credits","0.00","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00"
"Freetown","Invoice Charges","683.69","345.79","105.83","496.01","254.23","1885.55","Payments","0.00","203.02","(203.02)","0.00","0.00","0.00","Credits","0.00","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00"
"Gardner","Invoice Charges","454.45","789.80","21.73","8.41","475.09","1749.48","Payments","204.01","(204.01)","0.00","0.00","25.04","25.04","Credits","0.00","0.00","0.00","4.04","0.00","4.04","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00"
"Georgetown","Invoice Charges","0.00","454.49","0.00","924.80","5.55","1384.84","Payments","0.00","0.00","0.00","25.03","0.00","25.03","Credits","0.00","0.00","3.03","0.00","0.00","3.03","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00"
"Gill","Invoice Charges","801.66","3.40","3.07","1153.49","928.25","2889.87","Payments","0.00","0.00","3.07","227.99","0.00","231.06","Credits","0.00","2.02","0.00","0.00","0.00","2.02","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00"
"Gloucester","Invoice Charges","921.62","805.65","3.53","9.35","1156.26","2896.41","Payments","0.00","25.01","207.03","0.00","0.00","232.04","Credits","1.01","0.00","0.00","0.00","0.00","1.01","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00"
"Goshen","Invoice Charges","1043.68","926.14","3.21","1625.54","13.93","3612.50","Payments","0.00","208.02","0.00","0.00","0.00","208.02","Credits","0.00","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00"
"Gosnold","Invoice Charges","0.00","1043.78","0.00","1856.74","1625.55","4526.07","Payments","209.01","0.00","0.00","0.00","0.00","209.01","Credits","0.00","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00"
"Grafton","Invoice Charges","1294.09","5.50","4.96","2093.24","1863.95","5261.74","Payments","0.00","0.00","0.00","0.00","25.04","25.04","Credits","0.00","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00"
"Granby","Invoice Charges","126.18","1294.75","0.48","2338.56","2102.16","5862.13","Payments","0.00","0.00","0.00","236.07","0.00","236.07","Credits","0.00","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00"
"Granville","Invoice Charges","233.65","127.18","0.90","2570.76","2338.64","5271.13","Payments","0.00","0.00","212.93","24.12","0.00","237.05","Credits","0.00","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00"
"Great Barrington","Invoice Charges","343.22","235.14","0.50","249.78","2572.05","3400.69","Payments","0.00","238.03","0.00","0.00","0.00","238.03","Credits","0.00","0.00","0.00","4.04","0.00","4.04","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00"
"Greenfield","Invoice Charges","684.39","2.00","345.05","473.34","252.82","1757.60","Payments","214.01","0.00","0.00","0.00","0.00","214.01","Credits","0.00","0.00","3.03","0.00","0.00","3.03","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00"
"Groton","Invoice Charges","454.93","1.93","686.20","4.85","474.58","1622.49","Payments","0.00","0.00","0.00","0.00","0.00","0.00","Credits","0.00","2.02","0.00","0.00","0.00","2.02","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00"
"Groveland","Invoice Charges","0.00","0.00","454.97","923.08","4.77","1382.82","Payments","0.00","0.00","0.00","216.04","4.77","220.81","Credits","1.01","0.00","0.00","0.00","0.00","1.01","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00"
"Hadley","Invoice Charges","802.48","3.28","2.84","1152.20","927.27","2888.07","Payments","31.01","31.02","248.06","162.20","32.08","504.37","Credits","0.00","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00"
"Halifax","Invoice Charges","922.56","3.78","805.03","5.93","1155.68","2892.98","Payments","32.01","250.04","57.05","32.04","156.22","527.36","Credits","0.00","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00"
"Hamilton","Invoice Charges","1044.73","3.51","925.82","1621.84","13.77","3609.67","Payments","219.01","3.51","21.50","0.00","0.00","244.02","Credits","0.00","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00"
"Hampden","Invoice Charges","0.00","0.00","1044.83","1854.43","1626.40","4525.66","Payments","0.00","0.00","0.00","0.00","0.00","0.00","Credits","0.00","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00"
"Hancock","Invoice Charges","1188.21","5.05","4.56","2092.79","1862.60","5153.21","Payments","0.00","0.00","0.00","221.04","0.00","221.04","Credits","0.00","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00"
"Hanover","Invoice Charges","131.06","0.56","1200.47","2332.27","14.13","3678.49","Payments","0.00","0.00","222.03","0.00","14.13","236.16","Credits","0.00","0.00","0.00","4.04","0.00","4.04","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00"
"Hanson","Invoice Charges","235.74","1.00","129.88","0.60","2328.14","2695.36","Payments","0.00","223.02","0.00","0.60","24.43","248.05","Credits","0.00","0.00","3.03","0.00","0.00","3.03","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00"
"Hardwick","Invoice Charges","346.25","0.52","0.47","248.05","1.41","596.70","Payments","224.01","0.00","0.00","25.02","0.00","249.03","Credits","0.00","2.02","0.00","0.00","0.00","2.02","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00"
"Harvard","Invoice Charges","0.00","0.00","339.62","471.20","3.23","814.05","Payments","0.00","0.00","25.01","0.00","0.00","25.01","Credits","1.01","0.00","0.00","0.00","0.00","1.01","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00"
"Harwich","Invoice Charges","445.80","1.89","679.13","4.79","4.65","1136.26","Payments","0.00","0.00","0.00","226.04","0.00","226.04","Credits","0.00","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","99.04","0.00","99.04","Transfers","0.00","0.00","0.00","0.00","0.00","0.00"
"Hatfield","Invoice Charges","0.00","0.00","450.21","923.06","5.12","1378.39","Payments","0.00","0.00","227.03","0.00","0.00","227.03","Credits","0.00","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","99.03","0.00","0.00","99.03","Transfers","0.00","0.00","0.00","0.00","0.00","0.00"
"Haverhill","Invoice Charges","771.87","3.28","2.96","1153.37","7.41","1938.89","Payments","0.00","228.02","0.00","0.00","7.41","235.43","Credits","0.00","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","99.02","0.00","0.00","0.00","99.02","Transfers","0.00","0.00","0.00","0.00","0.00","0.00"
"Hawley","Invoice Charges","887.68","3.77","760.36","6.46","6.25","1664.52","Payments","229.01","0.00","0.00","6.46","6.25","241.72","Credits","0.00","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","99.01","0.00","0.00","0.00","0.00","99.01","Transfers","0.00","0.00","0.00","0.00","0.00","0.00"
"Heath","Invoice Charges","967.32","4.11","874.42","1622.24","14.15","3482.24","Payments","0.00","0.00","25.02","0.00","0.00","25.02","Credits","0.00","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00"
"Hingham","Invoice Charges","0.00","0.00","1005.69","1854.15","10.68","2870.52","Payments","0.00","0.00","25.01","231.04","0.00","256.05","Credits","0.00","0.00","0.00","4.04","0.00","4.04","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00"
"Hinsdale","Invoice Charges","1224.43","5.20","4.70","2091.94","12.70","3338.97","Payments","0.00","0.00","232.03","0.00","0.00","232.03","Credits","0.00","0.00","3.03","0.00","0.00","3.03","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00"
"Holbrook","Invoice Charges","128.71","0.55","1212.91","2332.26","14.13","3688.56","Payments","0.00","233.02","0.00","0.00","0.00","233.02","Credits","0.00","2.02","0.00","0.00","0.00","2.02","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00"
"Holden","Invoice Charges","238.27","0.01","126.23","2570.19","11.09","2945.79","Payments","234.01","0.00","0.00","0.00","11.09","245.10","Credits","1.01","0.00","0.00","0.00","0.00","1.01","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00"
"Holland","Invoice Charges","336.63","1.43","235.01","249.97","3.28","826.32","Payments","0.00","0.00","0.00","25.03","0.00","25.03","Credits","0.00","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00"
"Holliston","Invoice Charges","658.73","2.80","352.50","474.08","142.03","1630.14","Payments","0.00","0.00","25.02","236.04","0.00","261.06","Credits","0.00","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00"
"Holyoke","Invoice Charges","459.38","1.95","667.00","141.67","4.14","1274.14","Payments","0.00","1.95","260.09","0.00","0.00","262.04","Credits","0.00","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00"
"Hopedale","Invoice Charges","0.00","0.00","594.05","922.66","5.25","1521.96","Payments","0.00","238.02","0.00","0.00","0.00","238.02","Credits","0.00","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00"
"Hopkinton","Invoice Charges","780.18","142.29","2.08","1153.53","7.56","2085.64","Payments","239.01","0.00","0.00","0.00","0.00","239.01","Credits","0.00","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00"
"Hubbardston","Invoice Charges","863.03","3.66","768.58","6.96","6.73","1648.96","Payments","0.00","0.00","0.00","0.00","6.73","6.73","Credits","0.00","0.00","0.00","4.04","0.00","4.04","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00"
"Hudson","Invoice Charges","1674.49","7.11","1498.90","1628.01","18.66","4827.17","Payments","0.00","0.00","0.00","266.07","0.00","266.07","Credits","0.00","0.00","3.03","0.00","0.00","3.03","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00"
"Hull","Invoice Charges","0.00","0.00","2334.78","1858.76","16.13","4209.67","Payments","0.00","0.00","267.05","0.00","0.00","267.05","Credits","0.00","2.02","0.00","0.00","0.00","2.02","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00"
"Huntington","Invoice Charges","268.26","1.13","0.09","2087.78","8.58","2365.84","Payments","0.00","244.15","0.09","23.79","0.00","268.03","Credits","1.01","0.00","0.00","0.00","0.00","1.01","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00"
"Ipswich","Invoice Charges","275.86","0.14","2574.80","2338.63","20.32","5209.75","Payments","244.01","0.00","0.00","0.00","0.00","244.01","Credits","0.00","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00"
"Kingston","Invoice Charges","663.63","2.82","364.53","2574.03","14.82","3619.83","Payments","0.00","0.00","0.00","0.00","0.00","0.00","Credits","0.00","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00"
"Lakeville","Invoice Charges","952.01","4.04","658.15","254.40","6.67","1875.27","Payments","0.00","0.00","0.00","246.04","6.67","252.71","Credits","0.00","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00"
"Lancaster","Invoice Charges","883.82","3.75","459.55","474.56","6.37","1828.05","Payments","0.00","0.00","247.03","25.03","0.00","272.06","Credits","0.00","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00"
"Lanesborough","Invoice Charges","258.07","1.10","380.99","1.56","1.52","643.24","Payments","0.00","248.02","25.02","0.00","0.00","273.04","Credits","0.00","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00"
"Lawrence","Invoice Charges","0.00","0.00","0.00","921.15","2.64","923.79","Payments","249.01","0.00","0.00","25.01","0.00","274.02","Credits","0.00","0.00","0.00","4.04","0.00","4.04","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00"
"Lee","Invoice Charges","0.00","0.00","0.00","1150.07","4.71","1154.78","Payments","0.00","0.00","0.00","0.00","0.00","0.00","Credits","0.00","0.00","3.03","0.00","0.00","3.03","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00"
