"Clinton","01510","Open","Town of Clinton 1850 Clinton Road Clinton, MA 01510 US","617-850 1850","","","","","","County of Worcester","05/11/2013","1:18:36","Worcester","1130.00","136060.000","0.131100","Open town meeting","TomH","TomH","CoreyM","JamesR","By billing value on each slip","None applied","By billing value on each slip","None applied","","None applied","MyTaxes","0 Minutes","0.3333","0.000000","5.00% Charge at 30 days","Compound, Grace Period 0 days","","None","","Established in 1850"
"Cohasset","02025","Open","Town of Cohasset 1775 Cohasset Road Cohasset, MA 02025 US","617-775 1775","","","","","","County of Norfolk","08/26/2013","2:22:48","Norfolk","1237.00","75420.000","0.238100","Open town meeting","SamS","TomH","CoreyM","JamesR","By billing value on each slip","None applied","By billing value on each slip","None applied","","None applied","MyTaxes","0 Minutes","0.3333","0.000000","5.00% Charge at 30 days","Compound, Grace Period 0 days","","None","","Established in 1775"
"Colrain","01340","Open","Town of Colrain 1761 Colrain Road Colrain, MA 01340 US","617-761 1761","","","","","","County of Franklin","03/31/2013","0:54:00","Franklin","1089.00","16710.000","0.090100","Open town meeting","JamesR","TomH","CoreyM","JamesR","By billing value on each slip","None applied","By billing value on each slip","None applied","","None applied","MyTaxes","0 Minutes","0.3333","0.000000","5.00% Charge at 30 days","Compound, Grace Period 0 days","","None","","Established in 1761"
"Concord","01742","Open","Town of Concord 1635 Concord Road Concord, MA 01742 US","617-635 1635","","","","","","County of Middlesex","06/20/2013","1:42:36","Middlesex","1170.00","176680.000","0.171100","Open town meeting","TomH","TomH","CoreyM","JamesR","By billing value on each slip","None applied","By billing value on each slip","None applied","","None applied","MyTaxes","0 Minutes","0.3333","0.000000","5.00% Charge at 30 days","Compound, Grace Period 0 days","","None","","Established in 1635"
"Conway","01341","Open","Town of Conway 1775 Conway Road Conway, MA 01341 US","617-775 1775","","","","","","County of Franklin","04/01/2013","0:54:36","Franklin","1090.00","18970.000","0.091100","Open town meeting","TomH","TomH","CoreyM","JamesR","By billing value on each slip","None applied","By billing value on each slip","None applied","","None applied","MyTaxes","0 Minutes","0.3333","0.000000","5.00% Charge at 30 days","Compound, Grace Period 0 days","","None","","Established in 1775"
"Cummington","01026","Open","Town of Cummington 1779 Cummington Road Cummington, MA 01026 US","617-779 1779","","","","","","County of Hampshire","01/11/2013","0:06:36","Hampshire","1010.00","8720.000","0.011100","Open town meeting","TomH","TomH","CoreyM","JamesR","By billing value on each slip","None applied","By billing value on each slip","None applied","","None applied","MyTaxes","0 Minutes","0.3333","0.000000","5.00% Charge at 30 days","Compound, Grace Period 0 days","","None","","Established in 1779"
"Dalton","01226","Open","Town of Dalton 1784 Dalton Road Dalton, MA 01226 US","617-784 1784","","","","","","County of Berkshire","02/22/2013","0:31:48","Berkshire","1052.00","67560.000","0.053100","Open town meeting","SamS","TomH","CoreyM","JamesR","By billing value on each slip","None applied","By billing value on each slip","None applied","","None applied","MyTaxes","0 Minutes","0.3333","0.000000","5.00% Charge at 30 days","Compound, Grace Period 0 days","","None","","Established in 1784"
"Danvers","01923","Open","Town of Danvers 1775 Danvers Road Danvers, MA 01923 US","617-775 1775","","","","","","County of Essex","08/05/2013","2:10:12","Essex","1216.00","264930.000","0.217100","Representative town meeting","CoreyM","TomH","CoreyM","JamesR","By billing value on each slip","None applied","By billing value on each slip","None applied","","None applied","MyTaxes","0 Minutes","0.3333","0.000000","5.00% Charge at 30 days","Compound, Grace Period 0 days","","None","","Established in 1775"
"Dartmouth","02714","Open","Town of Dartmouth 1664 Dartmouth Road Dartmouth, MA 02714 US","617-664 1664","","","","","","County of Bristol","11/28/2013","3:19:12","Bristol","1331.00","340320.000","0.332100","Representative town meeting","CoreyM","TomH","CoreyM","JamesR","By billing value on each slip","None applied","By billing value on each slip","None applied","","None applied","MyTaxes","0 Minutes","0.3333","0.000000","5.00% Charge at 30 days","Compound, Grace Period 0 days","","None","","Established in 1664"
"Dedham","02026","Open","Town of Dedham 1636 Dedham Road Dedham, MA 02026 US","617-636 1636","","","","","","County of Norfolk","08/27/2013","2:23:24","Norfolk","1238.00","247290.000","0.239100","Representative town meeting","ShawnR","TomH","CoreyM","JamesR","By billing value on each slip","None applied","By billing value on each slip","None applied","","None applied","MyTaxes","0 Minutes","0.3333","0.000000","5.00% Charge at 30 days","Compound, Grace Period 0 days","","None","","Established in 1636"
"Deerfield","01342","Open","Town of Deerfield 1677 Deerfield Road Deerfield, MA 01342 US","617-677 1677","","","","","","County of Franklin","04/02/2013","0:55:12","Franklin","1091.00","51250.000","0.092100","Open town meeting","CoreyM","TomH","CoreyM","JamesR","By billing value on each slip","None applied","By billing value on each slip","None applied","","None applied","MyTaxes","0 Minutes","0.3333","0.000000","5.00% Charge at 30 days","Compound, Grace Period 0 days","","None","","Established in 1677"
"Dennis","02638","Open","Town of Dennis 1793 Dennis Road Dennis, MA 02638 US","617-793 1793","","","","","","County of Barnstable","11/16/2013","3:12:00","Barnstable","1319.00","142070.000","0.320100","Open town meeting","JamesR","TomH","CoreyM","JamesR","By billing value on each slip","None applied","By billing value on each slip","None applied","","None applied","MyTaxes","0 Minutes","0.3333","0.000000","5.00% Charge at 30 days","Compound, Grace Period 0 days","","None","","Established in 1793"
"Dighton","02715","Open","Town of Dighton 1712 Dighton Road Dighton, MA 02715 US","617-712 1712","","","","","","County of Bristol","11/29/2013","3:19:48","Bristol","1332.00","70860.000","0.333100","Open town meeting","SamS","TomH","CoreyM","JamesR","By billing value on each slip","None applied","By billing value on each slip","None applied","","None applied","MyTaxes","0 Minutes","0.3333","0.000000","5.00% Charge at 30 days","Compound, Grace Period 0 days","","None","","Established in 1712"
"Douglas","01516","Open","Town of Douglas 1775 Douglas Road Douglas, MA 01516 US","617-775 1775","","","","","","County of Worcester","05/13/2013","1:19:48","Worcester","1132.00","84710.000","0.133100","Open town meeting","SamS","TomH","CoreyM","JamesR","By billing value on each slip","None applied","By billing value on each slip","None applied","","None applied","MyTaxes","0 Minutes","0.3333","0.000000","5.00% Charge at 30 days","Compound, Grace Period 0 days","","None","","Established in 1775"
"Dover","02030","Open","Town of Dover 1836 Dover Road Dover, MA 02030 US","617-836 1836","","","","","","County of Norfolk","08/28/2013","2:24:00","Norfolk","1239.00","55890.000","0.240100","Open town meeting","JamesR","TomH","CoreyM","JamesR","By billing value on each slip","None applied","By billing value on each slip","None applied","","None applied","MyTaxes","0 Minutes","0.3333","0.000000","5.00% Charge at 30 days","Compound, Grace Period 0 days","","None","","Established in 1836"
"Dracut","01826","Open","Town of Dracut 1701 Dracut Road Dracut, MA 01826 US","617-701 1701","","","","","","County of Middlesex","07/11/2013","1:55:12","Middlesex","1191.00","294570.000","0.192100","Open town meeting","CoreyM","TomH","CoreyM","JamesR","By billing value on each slip","None applied","By billing value on each slip","None applied","","None applied","MyTaxes","0 Minutes","0.3333","0.000000","5.00% Charge at 30 days","Compound, Grace Period 0 days","","None","","Established in 1701"
"Dudley","01571","Open","Town of Dudley 1732 Dudley Road Dudley, MA 01571 US","617-732 1732","","","","","","County of Worcester","06/05/2013","1:33:36","Worcester","1155.00","113900.000","0.156100","Open town meeting","TomH","TomH","CoreyM","JamesR","By billing value on each slip","None applied","By billing value on each slip","None applied","","None applied","MyTaxes","0 Minutes","0.3333","0.000000","5.00% Charge at 30 days","Compound, Grace Period 0 days","","None","","Established in 1732"
"Dunstable","01827","Open","Town of Dunstable 1673 Dunstable Road Dunstable, MA 01827 US","617-673 1673","","","","","","County of Middlesex","07/12/2013","1:55:48","Middlesex","1192.00","31790.000","0.193100","Open town meeting","SamS","TomH","CoreyM","JamesR","By billing value on each slip","None applied","By billing value on each slip","None applied","","None applied","MyTaxes","0 Minutes","0.3333","0.000000","5.00% Charge at 30 days","Compound, Grace Period 0 days","","None","","Established in 1673"
"Duxbury","02331","Open","Town of Duxbury 1637 Duxbury Road Duxbury, MA 02331 US","617-637 1637","","","","","","County of Plymouth","10/05/2013","2:46:48","Plymouth","1277.00","150590.000","0.278100","Open town meeting","SamS","TomH","CoreyM","JamesR","By billing value on each slip","None applied","By billing value on each slip","None applied","","None applied","MyTaxes","0 Minutes","0.3333","0.000000","5.00% Charge at 30 days","Compound, Grace Period 0 days","","None","","Established in 1637"
"East.Bridgewater","02333","Open","Town of East Bridgewater 1823 East Bridgewater Road East Bridgewater, MA 02333 US","617-823 1823","","","","","","County of Plymouth","10/06/2013","2:47:24","Plymouth","1278.00","137940.000","0.279100","Open town meeting","ShawnR","TomH","CoreyM","JamesR","By billing value on each slip","None applied","By billing value on each slip","None applied","","None applied","MyTaxes","0 Minutes","0.3333","0.000000","5.00% Charge at 30 days","Compound, Grace Period 0 days","","None","","Established in 1823"
"East.Brookfield","01515","Open","Town of East Brookfield 1920 East Brookfield Road East Brookfield, MA 01515 US","617-920 1920","","","","","","County of Worcester","05/12/2013","1:19:12","Worcester","1131.00","21830.000","0.132100","Open town meeting","CoreyM","TomH","CoreyM","JamesR","By billing value on each slip","None applied","By billing value on each slip","None applied","","None applied","MyTaxes","0 Minutes","0.3333","0.000000","5.00% Charge at 30 days","Compound, Grace Period 0 days","","None","","Established in 1920"
"East.Longmeadow","01028","Open","Town of East Longmeadow 1894 East Longmeadow Road East Longmeadow, MA 01028 US","617-894 1894","","","","","","County of Hampden","01/14/2013","0:08:24","Hampden","1013.00","157200.000","0.014100","Open town meeting","ShawnR","TomH","CoreyM","JamesR","By billing value on each slip","None applied","By billing value on each slip","None applied","","None applied","MyTaxes","0 Minutes","0.3333","0.000000","5.00% Charge at 30 days","Compound, Grace Period 0 days","","None","","Established in 1894"
"Eastham","02642","Open","Town of Eastham 1646 Eastham Road Eastham, MA 02642 US","617-646 1646","","","","","","County of Barnstable","11/17/2013","3:12:36","Barnstable","1320.00","49560.000","0.321100","Open town meeting","TomH","TomH","CoreyM","JamesR","By billing value on each slip","None applied","By billing value on each slip","None applied","","None applied","MyTaxes","0 Minutes","0.3333","0.000000","5.00% Charge at 30 days","Compound, Grace Period 0 days","","None","","Established in 1646"
"Easthampton","01027","Open","City of Easthampton 1809 Easthampton Road Easthampton, MA 01027 US","617-809 1809","","","","","","County of Hampshire","01/12/2013","0:07:12","Hampshire","1011.00","160530.000","0.012100","Mayor-council","CoreyM","TomH","CoreyM","JamesR","By billing value on each slip","None applied","By billing value on each slip","None applied","","None applied","MyTaxes","0 Minutes","0.3333","0.000000","5.00% Charge at 30 days","Compound, Grace Period 0 days","","None","","Established in 1809"
"Easton","02334","Open","Town of Easton 1725 Easton Road Easton, MA 02334 US","617-725 1725","","","","","","County of Bristol","10/07/2013","2:48:00","Bristol","1279.00","231120.000","0.280100","Open town meeting","JamesR","TomH","CoreyM","JamesR","By billing value on each slip","None applied","By billing value on each slip","None applied","","None applied","MyTaxes","0 Minutes","0.3333","0.000000","5.00% Charge at 30 days","Compound, Grace Period 0 days","","None","","Established in 1725"
"Edgartown","02539","Open","Town of Edgartown 1671 Edgartown Road Edgartown, MA 02539 US","617-671 1671","","","","","","County of Dukes","11/05/2013","3:05:24","Dukes","1308.00","40670.000","0.309100","Open town meeting","ShawnR","TomH","CoreyM","JamesR","By billing value on each slip","None applied","By billing value on each slip","None applied","","None applied","MyTaxes","0 Minutes","0.3333","0.000000","5.00% Charge at 30 days","Compound, Grace Period 0 days","","None","","Established in 1671"
"Egremont","01258x","Open","Town of Egremont 1775 Egremont Road Egremont, MA 01258x US","617-775 1775","","","","","","County of Berkshire","03/16/2013","0:45:00","Berkshire","1074.00","12250.000","0.075100","Open town meeting","JamesR","TomH","CoreyM","JamesR","By billing value on each slip","None applied","By billing value on each slip","None applied","","None applied","MyTaxes","0 Minutes","0.3333","0.000000","5.00% Charge at 30 days","Compound, Grace Period 0 days","","None","","Established in 1775"
"Erving","01344","Open","Town of Erving 1838 Erving Road Erving, MA 01344 US","617-838 1838","","","","","","County of Franklin","04/03/2013","0:55:48","Franklin","1092.00","18000.000","0.093100","Open town meeting","SamS","TomH","CoreyM","JamesR","By billing value on each slip","None applied","By billing value on each slip","None applied","","None applied","MyTaxes","0 Minutes","0.3333","0.000000","5.00% Charge at 30 days","Compound, Grace Period 0 days","","None","","Established in 1838"
"Essex","01929","Open","Town of Essex 1819 Essex Road Essex, MA 01929 US","617-819 1819","","","","","","County of Essex","08/06/2013","2:10:48","Essex","1217.00","35040.000","0.218100","Open town meeting","SamS","TomH","CoreyM","JamesR","By billing value on each slip","None applied","By billing value on each slip","None applied","","None applied","MyTaxes","0 Minutes","0.3333","0.000000","5.00% Charge at 30 days","Compound, Grace Period 0 days","","None","","Established in 1819"
"Everett","02149","Open","City of Everett 1870 Everett Road Everett, MA 02149 US","617-870 1870","","","","","","County of Middlesex","09/20/2013","2:37:48","Middlesex","1262.00","416670.000","0.263100","Mayor-council-aldermen","SamS","TomH","CoreyM","JamesR","By billing value on each slip","None applied","By billing value on each slip","None applied","","None applied","MyTaxes","0 Minutes","0.3333","0.000000","5.00% Charge at 30 days","Compound, Grace Period 0 days","","None","","Established in 1870"
"Fairhaven","02719","Open","Town of Fairhaven 1812 Fairhaven Road Fairhaven, MA 02719 US","617-812 1812","","","","","","County of Bristol","11/30/2013","3:20:24","Bristol","1333.00","158730.000","0.334100","Representative town meeting","ShawnR","TomH","CoreyM","JamesR","By billing value on each slip","None applied","By billing value on each slip","None applied","","None applied","MyTaxes","0 Minutes","0.3333","0.000000","5.00% Charge at 30 days","Compound, Grace Period 0 days","","None","","Established in 1812"
"Fall River","02720","Open","City of Fall River 1803 Fall River Road Fall River, MA 02720 US","617-803 1803","","","","","","County of Bristol","12/01/2013","3:21:00","Bristol","1334.00","888570.000","0.335100","Mayor-council","JamesR","TomH","CoreyM","JamesR","By billing value on each slip","None applied","By billing value on each slip","None applied","","None applied","MyTaxes","0 Minutes","0.3333","0.000000","5.00% Charge at 30 days","Compound, Grace Period 0 days","","None","","Established in 1803"
"Falmouth","02540","Open","Town of Falmouth 1686 Falmouth Road Falmouth, MA 02540 US","617-686 1686","","","","","","County of Barnstable","11/06/2013","3:06:00","Barnstable","1309.00","315310.000","0.310100","Representative town meeting","JamesR","TomH","CoreyM","JamesR","By billing value on each slip","None applied","By billing value on each slip","None applied","","None applied","MyTaxes","0 Minutes","0.3333","0.000000","5.00% Charge at 30 days","Compound, Grace Period 0 days","","None","","Established in 1686"
"Fitchburg","01420","Open","City of Fitchburg 1764 Fitchburg Road Fitchburg, MA 01420 US","617-764 1764","","","","","","County of Worcester","04/18/2013","1:04:48","Worcester","1107.00","403180.000","0.108100","Mayor-council","SamS","TomH","CoreyM","JamesR","By billing value on each slip","None applied","By billing value on each slip","None applied","","None applied","MyTaxes","0 Minutes","0.3333","0.000000","5.00% Charge at 30 days","Compound, Grace Period 0 days","","None","","Established in 1764"
"Florida","01247z","Open","Town of Florida 1805 Florida Road Florida, MA 01247z US","617-805 1805","","","","","","County of Berkshire","03/09/2013","0:40:48","Berkshire","1067.00","7520.000","0.068100","Open town meeting","SamS","TomH","CoreyM","JamesR","By billing value on each slip","None applied","By billing value on each slip","None applied","","None applied","MyTaxes","0 Minutes","0.3333","0.000000","5.00% Charge at 30 days","Compound, Grace Period 0 days","","None","","Established in 1805"
"Foxborough","02035","Open","Town of Foxborough 1778 Foxborough Road Foxborough, MA 02035 US","617-778 1778","","","","","","County of Norfolk","08/29/2013","2:24:36","Norfolk","1240.00","168650.000","0.241100","Open town meeting","TomH","TomH","CoreyM","JamesR","By billing value on each slip","None applied","By billing value on each slip","None applied","","None applied","MyTaxes","0 Minutes","0.3333","0.000000","5.00% Charge at 30 days","Compound, Grace Period 0 days","","None","","Established in 1778"
"Framingham","01701","Open","Town of Framingham 1700 Framingham Road Framingham, MA 01701 US","617-700 1700","","","","","","County of Middlesex","06/13/2013","1:38:24","Middlesex","1163.00","683180.000","0.164100","Representative town meeting","ShawnR","TomH","CoreyM","JamesR","By billing value on each slip","None applied","By billing value on each slip","None applied","","None applied","MyTaxes","0 Minutes","0.3333","0.000000","5.00% Charge at 30 days","Compound, Grace Period 0 days","","None","","Established in 1700"
"Franklin","02038","Open","City of Franklin 1778 Franklin Road Franklin, MA 02038 US","617-778 1778","","","","","","County of Norfolk","08/30/2013","2:25:12","Norfolk","1241.00","316350.000","0.242100","Council-administrator","CoreyM","TomH","CoreyM","JamesR","By billing value on each slip","None applied","By billing value on each slip","None applied","","None applied","MyTaxes","0 Minutes","0.3333","0.000000","5.00% Charge at 30 days","Compound, Grace Period 0 days","","None","","Established in 1778"
"Freetown","02702","Open","Town of Freetown 1683 Freetown Road Freetown, MA 02702 US","617-683 1683","","","","","","County of Bristol","11/25/2013","3:17:24","Bristol","1328.00","88700.000","0.329100","Open town meeting","ShawnR","TomH","CoreyM","JamesR","By billing value on each slip","None applied","By billing value on each slip","None applied","","None applied","MyTaxes","0 Minutes","0.3333","0.000000","5.00% Charge at 30 days","Compound, Grace Period 0 days","","None","","Established in 1683"
"Gardner","01440","Open","City of Gardner 1785 Gardner Road Gardner, MA 01440 US","617-785 1785","","","","","","County of Worcester","04/22/2013","1:07:12","Worcester","1111.00","202280.000","0.112100","Mayor-council","CoreyM","TomH","CoreyM","JamesR","By billing value on each slip","None applied","By billing value on each slip","None applied","","None applied","MyTaxes","0 Minutes","0.3333","0.000000","5.00% Charge at 30 days","Compound, Grace Period 0 days","","None","","Established in 1785"
"Georgetown","01833","Open","Town of Georgetown 1838 Georgetown Road Georgetown, MA 01833 US","617-838 1838","","","","","","County of Essex","07/14/2013","1:57:00","Essex","1194.00","81830.000","0.195100","Open town meeting","JamesR","TomH","CoreyM","JamesR","By billing value on each slip","None applied","By billing value on each slip","None applied","","None applied","MyTaxes","0 Minutes","0.3333","0.000000","5.00% Charge at 30 days","Compound, Grace Period 0 days","","None","","Established in 1838"
"Gill","01354","Open","Town of Gill 1793 Gill Road Gill, MA 01354 US","617-793 1793","","","","","","County of Franklin","04/07/2013","0:58:12","Franklin","1096.00","15000.000","0.097100","Open town meeting","CoreyM","TomH","CoreyM","JamesR","By billing value on each slip","None applied","By billing value on each slip","None applied","","None applied","MyTaxes","0 Minutes","0.3333","0.000000","5.00% Charge at 30 days","Compound, Grace Period 0 days","","None","","Established in 1793"
"Gloucester","01930","Open","City of Gloucester 1642 Gloucester Road Gloucester, MA 01930 US","617-642 1642","","","","","","County of Essex","08/07/2013","2:11:24","Essex","1218.00","287890.000","0.219100","Mayor-council","ShawnR","TomH","CoreyM","JamesR","By billing value on each slip","None applied","By billing value on each slip","None applied","","None applied","MyTaxes","0 Minutes","0.3333","0.000000","5.00% Charge at 30 days","Compound, Grace Period 0 days","","None","","Established in 1642"
"Goshen","01032","Open","Town of Goshen 1781 Goshen Road Goshen, MA 01032 US","617-781 1781","","","","","","County of Hampshire","01/15/2013","0:09:00","Hampshire","1014.00","10540.000","0.015100","Open town meeting","JamesR","TomH","CoreyM","JamesR","By billing value on each slip","None applied","By billing value on each slip","None applied","","None applied","MyTaxes","0 Minutes","0.3333","0.000000","5.00% Charge at 30 days","Compound, Grace Period 0 days","","None","","Established in 1781"
"Gosnold","02713","Open","Town of Gosnold 1864 Gosnold Road Gosnold, MA 02713 US","617-864 1864","","","","","","County of Dukes","11/27/2013","3:18:36","Dukes","1330.00","750.000","0.331100","Open town meeting","TomH","TomH","CoreyM","JamesR","By billing value on each slip","None applied","By billing value on each slip","None applied","","None applied","MyTaxes","0 Minutes","0.3333","0.000000","5.00% Charge at 30 days","Compound, Grace Period 0 days","","None","","Established in 1864"
"Grafton","01519","Open","Town of Grafton 1735 Grafton Road Grafton, MA 01519 US","617-735 1735","","","","","","County of Worcester","05/14/2013","1:20:24","Worcester","1133.00","177650.000","0.134100","Open town meeting","ShawnR","TomH","CoreyM","JamesR","By billing value on each slip","None applied","By billing value on each slip","None applied","","None applied","MyTaxes","0 Minutes","0.3333","0.000000","5.00% Charge at 30 days","Compound, Grace Period 0 days","","None","","Established in 1735"
"Granby","01033","Open","Town of Granby 1768 Granby Road Granby, MA 01033 US","617-768 1768","","","","","","County of Hampshire","01/16/2013","0:09:36","Hampshire","1015.00","62400.000","0.016100","Open town meeting","TomH","TomH","CoreyM","JamesR","By billing value on each slip","None applied","By billing value on each slip","None applied","","None applied","MyTaxes","0 Minutes","0.3333","0.000000","5.00% Charge at 30 days","Compound, Grace Period 0 days","","None","","Established in 1768"
"Granville","01034","Open","Town of Granville 1775 Granville Road Granville, MA 01034 US","617-775 1775","","","","","","County of Hampden","01/17/2013","0:10:12","Hampden","1016.00","15660.000","0.017100","Open town meeting","CoreyM","TomH","CoreyM","JamesR","By billing value on each slip","None applied","By billing value on each slip","None applied","","None applied","MyTaxes","0 Minutes","0.3333","0.000000","5.00% Charge at 30 days","Compound, Grace Period 0 days","","None","","Established in 1775"
"Great Barrington","01230","Open","Town of Great Barrington 1761 Great Barrington Road Great Barrington, MA 01230 US","617-761 1761","","","","","","County of Berkshire","02/23/2013","0:32:24","Berkshire","1053.00","71040.000","0.054100","Open town meeting","ShawnR","TomH","CoreyM","JamesR","By billing value on each slip","None applied","By billing value on each slip","None applied","","None applied","MyTaxes","0 Minutes","0.3333","0.000000","5.00% Charge at 30 days","Compound, Grace Period 0 days","","None","","Established in 1761"
"Greenfield","01301","Open","City of Greenfield 1775 Greenfield Road Greenfield, MA 01301 US","617-775 1775","","","","","","County of Franklin","03/22/2013","0:48:36","Franklin","1080.00","174560.000","0.081100","Mayor-council","TomH","TomH","CoreyM","JamesR","By billing value on each slip","None applied","By billing value on each slip","None applied","","None applied","MyTaxes","0 Minutes","0.3333","0.000000","5.00% Charge at 30 days","Compound, Grace Period 0 days","","None","","Established in 1775"
"Groton","01450","Open","Town of Groton 1655 Groton Road Groton, MA 01450 US","617-655 1655","","","","","","County of Middlesex","04/24/2013","1:08:24","Middlesex","1113.00","106460.000","0.114100","Open town meeting","ShawnR","TomH","CoreyM","JamesR","By billing value on each slip","None applied","By billing value on each slip","None applied","","None applied","MyTaxes","0 Minutes","0.3333","0.000000","5.00% Charge at 30 days","Compound, Grace Period 0 days","","None","","Established in 1655"
"Groveland","01834","Open","Town of Groveland 1850 Groveland Road Groveland, MA 01834 US","617-850 1850","","","","","","County of Essex","07/15/2013","1:57:36","Essex","1195.00","64590.000","0.196100","Open town meeting","TomH","TomH","CoreyM","JamesR","By billing value on each slip","None applied","By billing value on each slip","None applied","","None applied","MyTaxes","0 Minutes","0.3333","0.000000","5.00% Charge at 30 days","Compound, Grace Period 0 days","","None","","Established in 1850"
"Hadley","01035","Open","Town of Hadley 1661 Hadley Road Hadley, MA 01035 US","617-661 1661","","","","","","County of Hampshire","01/18/2013","0:10:48","Hampshire","1017.00","52500.000","0.018100","Open town meeting","SamS","TomH","CoreyM","JamesR","By billing value on each slip","None applied","By billing value on each slip","None applied","","None applied","MyTaxes","0 Minutes","0.3333","0.000000","5.00% Charge at 30 days","Compound, Grace Period 0 days","","None","","Established in 1661"
"Halifax","02338","Open","Town of Halifax 1734 Halifax Road Halifax, MA 02338 US","617-734 1734","","","","","","County of Plymouth","10/08/2013","2:48:36","Plymouth","1280.00","75180.000","0.281100","Open town meeting","TomH","TomH","CoreyM","JamesR","By billing value on each slip","None applied","By billing value on each slip","None applied","","None applied","MyTaxes","0 Minutes","0.3333","0.000000","5.00% Charge at 30 days","Compound, Grace Period 0 days","","None","","Established in 1734"
"Hamilton","01936","Open","Town of Hamilton 1793 Hamilton Road Hamilton, MA 01936 US","617-793 1793","","","","","","County of Essex","08/08/2013","2:12:00","Essex","1219.00","77640.000","0.220100","Open town meeting","JamesR","TomH","CoreyM","JamesR","By billing value on each slip","None applied","By billing value on each slip","None applied","","None applied","MyTaxes","0 Minutes","0.3333","0.000000","5.00% Charge at 30 days","Compound, Grace Period 0 days","","None","","Established in 1793"
"Hampden","01036","Open","Town of Hampden 1878 Hampden Road Hampden, MA 01036 US","617-878 1878","","","","","","County of Hampden","01/19/2013","0:11:24","Hampden","1018.00","51390.000","0.019100","Open town meeting","ShawnR","TomH","CoreyM","JamesR","By billing value on each slip","None applied","By billing value on each slip","None applied","","None applied","MyTaxes","0 Minutes","0.3333","0.000000","5.00% Charge at 30 days","Compound, Grace Period 0 days","","None","","Established in 1878"
"Hancock","01237","Open","Town of Hancock 1776 Hancock Road Hancock, MA 01237 US","617-776 1776","","","","","","County of Berkshire","02/27/2013","0:34:48","Berkshire","1057.00","7170.000","0.058100","Open town meeting","SamS","TomH","CoreyM","JamesR","By billing value on each slip","None applied","By billing value on each slip","None applied","","None applied","MyTaxes","0 Minutes","0.3333","0.000000","5.00% Charge at 30 days","Compound, Grace Period 0 days","","None","","Established in 1776"
"Hanover","02339","Open","Town of Hanover 1727 Hanover Road Hanover, MA 02339 US","617-727 1727","","","","","","County of Plymouth","10/09/2013","2:49:12","Plymouth","1281.00","138790.000","0.282100","Open town meeting","CoreyM","TomH","CoreyM","JamesR","By billing value on each slip","None applied","By billing value on each slip","None applied","","None applied","MyTaxes","0 Minutes","0.3333","0.000000","5.00% Charge at 30 days","Compound, Grace Period 0 days","","None","","Established in 1727"
"Hanson","02341","Open","Town of Hanson 1820 Hanson Road Hanson, MA 02341 US","617-820 1820","","","","","","County of Plymouth","10/10/2013","2:49:48","Plymouth","1282.00","102090.000","0.283100","Open town meeting","SamS","TomH","CoreyM","JamesR","By billing value on each slip","None applied","By billing value on each slip","None applied","","None applied","MyTaxes","0 Minutes","0.3333","0.000000","5.00% Charge at 30 days","Compound, Grace Period 0 days","","None","","Established in 1820"
"Hardwick","01037","Open","Town of Hardwick 1739 Hardwick Road Hardwick, MA 01037 US","617-739 1739","","","","","","County of Worcester","01/20/2013","0:12:00","Worcester","1019.00","29900.000","0.020100","Open town meeting","JamesR","TomH","CoreyM","JamesR","By billing value on each slip","None applied","By billing value on each slip","None applied","","None applied","MyTaxes","0 Minutes","0.3333","0.000000","5.00% Charge at 30 days","Compound, Grace Period 0 days","","None","","Established in 1739"
"Harvard","01451","Open","Town of Harvard 1732 Harvard Road Harvard, MA 01451 US","617-732 1732","","","","","","County of Worcester","04/25/2013","1:09:00","Worcester","1114.00","65200.000","0.115100","Open town meeting","JamesR","TomH","CoreyM","JamesR","By billing value on each slip","None applied","By billing value on each slip","None applied","","None applied","MyTaxes","0 Minutes","0.3333","0.000000","5.00% Charge at 30 days","Compound, Grace Period 0 days","","None","","Established in 1732"
"Harwich","02645","Open","Town of Harwich 1694 Harwich Road Harwich, MA 02645 US","617-694 1694","","","","","","County of Barnstable","11/18/2013","3:13:12","Barnstable","1321.00","122430.000","0.322100","Open town meeting","CoreyM","TomH","CoreyM","JamesR","By billing value on each slip","None applied","By billing value on each slip","None applied","","None applied","MyTaxes","0 Minutes","0.3333","0.000000","5.00% Charge at 30 days","Compound, Grace Period 0 days","","None","","Established in 1694"
"Hatfield","01038","Open","Town of Hatfield 1670 Hatfield Road Hatfield, MA 01038 US","617-670 1670","","","","","","County of Hampshire","01/21/2013","0:12:36","Hampshire","1020.00","32790.000","0.021100","Open town meeting","TomH","TomH","CoreyM","JamesR","By billing value on each slip","None applied","By billing value on each slip","None applied","","None applied","MyTaxes","0 Minutes","0.3333","0.000000","5.00% Charge at 30 days","Compound, Grace Period 0 days","","None","","Established in 1670"
"Haverhill","01830","Open","City of Haverhill 1641 Haverhill Road Haverhill, MA 01830 US","617-641 1641","","","","","","County of Essex","07/13/2013","1:56:24","Essex","1193.00","608790.000","0.194100","Mayor-council","ShawnR","TomH","CoreyM","JamesR","By billing value on each slip","None applied","By billing value on each slip","None applied","","None applied","MyTaxes","0 Minutes","0.3333","0.000000","5.00% Charge at 30 days","Compound, Grace Period 0 days","","None","","Established in 1641"
