"Freetown","Invoice Charges","683.69","345.79","105.83","1135.31","Payments","0.00","203.02","(203.02)","0.00","Credits","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Gardner","Invoice Charges","454.45","789.80","21.73","1265.98","Payments","204.01","(204.01)","0.00","0.00","Credits","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Georgetown","Invoice Charges","0.00","454.49","0.00","454.49","Payments","0.00","0.00","0.00","0.00","Credits","0.00","0.00","3.03","3.03","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Gill","Invoice Charges","801.66","3.40","3.07","808.13","Payments","0.00","0.00","3.07","3.07","Credits","0.00","2.02","0.00","2.02","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Gloucester","Invoice Charges","921.62","805.65","3.53","1730.80","Payments","0.00","25.01","207.03","232.04","Credits","1.01","0.00","0.00","1.01","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Goshen","Invoice Charges","1043.68","926.14","3.21","1973.03","Payments","0.00","208.02","0.00","208.02","Credits","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Gosnold","Invoice Charges","0.00","1043.78","0.00","1043.78","Payments","209.01","0.00","0.00","209.01","Credits","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Grafton","Invoice Charges","1294.09","5.50","4.96","1304.55","Payments","0.00","0.00","0.00","0.00","Credits","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Granby","Invoice Charges","126.18","1294.75","0.48","1421.41","Payments","0.00","0.00","0.00","0.00","Credits","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Granville","Invoice Charges","233.65","127.18","0.90","361.73","Payments","0.00","0.00","212.93","212.93","Credits","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Great Barrington","Invoice Charges","343.22","235.14","0.50","578.86","Payments","0.00","238.03","0.00","238.03","Credits","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Greenfield","Invoice Charges","684.39","2.00","345.05","1031.44","Payments","214.01","0.00","0.00","214.01","Credits","0.00","0.00","3.03","3.03","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Groton","Invoice Charges","454.93","1.93","686.20","1143.06","Payments","0.00","0.00","0.00","0.00","Credits","0.00","2.02","0.00","2.02","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Groveland","Invoice Charges","0.00","0.00","454.97","454.97","Payments","0.00","0.00","0.00","0.00","Credits","1.01","0.00","0.00","1.01","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Hadley","Invoice Charges","802.48","3.28","2.84","808.60","Payments","31.01","31.02","248.06","310.09","Credits","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Halifax","Invoice Charges","922.56","3.78","805.03","1731.37","Payments","32.01","250.04","57.05","339.10","Credits","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Hamilton","Invoice Charges","1044.73","3.51","925.82","1974.06","Payments","219.01","3.51","21.50","244.02","Credits","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Hampden","Invoice Charges","0.00","0.00","1044.83","1044.83","Payments","0.00","0.00","0.00","0.00","Credits","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Hancock","Invoice Charges","1188.21","5.05","4.56","1197.82","Payments","0.00","0.00","0.00","0.00","Credits","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Hanover","Invoice Charges","131.06","0.56","1200.47","1332.09","Payments","0.00","0.00","222.03","222.03","Credits","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Hanson","Invoice Charges","235.74","1.00","129.88","366.62","Payments","0.00","223.02","0.00","223.02","Credits","0.00","0.00","3.03","3.03","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Hardwick","Invoice Charges","346.25","0.52","0.47","347.24","Payments","224.01","0.00","0.00","224.01","Credits","0.00","2.02","0.00","2.02","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Harvard","Invoice Charges","0.00","0.00","339.62","339.62","Payments","0.00","0.00","25.01","25.01","Credits","1.01","0.00","0.00","1.01","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Harwich","Invoice Charges","445.80","1.89","679.13","1126.82","Payments","0.00","0.00","0.00","0.00","Credits","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Hatfield","Invoice Charges","0.00","0.00","450.21","450.21","Payments","0.00","0.00","227.03","227.03","Credits","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","99.03","99.03","Transfers","0.00","0.00","0.00","0.00"
"Haverhill","Invoice Charges","771.87","3.28","2.96","778.11","Payments","0.00","228.02","0.00","228.02","Credits","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","99.02","0.00","99.02","Transfers","0.00","0.00","0.00","0.00"
"Hawley","Invoice Charges","887.68","3.77","760.36","1651.81","Payments","229.01","0.00","0.00","229.01","Credits","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","Refunds","99.01","0.00","0.00","99.01","Transfers","0.00","0.00","0.00","0.00"
"Heath","Invoice Charges","967.32","4.11","874.42","1845.85","Payments","0.00","0.00","25.02","25.02","Credits","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Hingham","Invoice Charges","0.00","0.00","1005.69","1005.69","Payments","0.00","0.00","25.01","25.01","Credits","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Hinsdale","Invoice Charges","1224.43","5.20","4.70","1234.33","Payments","0.00","0.00","232.03","232.03","Credits","0.00","0.00","3.03","3.03","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Holbrook","Invoice Charges","128.71","0.55","1212.91","1342.17","Payments","0.00","233.02","0.00","233.02","Credits","0.00","2.02","0.00","2.02","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Holden","Invoice Charges","238.27","0.01","126.23","364.51","Payments","234.01","0.00","0.00","234.01","Credits","1.01","0.00","0.00","1.01","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Holland","Invoice Charges","336.63","1.43","235.01","573.07","Payments","0.00","0.00","0.00","0.00","Credits","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Holliston","Invoice Charges","658.73","2.80","352.50","1014.03","Payments","0.00","0.00","25.02","25.02","Credits","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Holyoke","Invoice Charges","459.38","1.95","667.00","1128.33","Payments","0.00","1.95","260.09","262.04","Credits","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Hopedale","Invoice Charges","0.00","0.00","594.05","594.05","Payments","0.00","238.02","0.00","238.02","Credits","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Hopkinton","Invoice Charges","780.18","142.29","2.08","924.55","Payments","239.01","0.00","0.00","239.01","Credits","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Hubbardston","Invoice Charges","863.03","3.66","768.58","1635.27","Payments","0.00","0.00","0.00","0.00","Credits","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Hudson","Invoice Charges","1674.49","7.11","1498.90","3180.50","Payments","0.00","0.00","0.00","0.00","Credits","0.00","0.00","3.03","3.03","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Hull","Invoice Charges","0.00","0.00","2334.78","2334.78","Payments","0.00","0.00","267.05","267.05","Credits","0.00","2.02","0.00","2.02","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Huntington","Invoice Charges","268.26","1.13","0.09","269.48","Payments","0.00","244.15","0.09","244.24","Credits","1.01","0.00","0.00","1.01","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Ipswich","Invoice Charges","275.86","0.14","2574.80","2850.80","Payments","244.01","0.00","0.00","244.01","Credits","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Kingston","Invoice Charges","663.63","2.82","364.53","1030.98","Payments","0.00","0.00","0.00","0.00","Credits","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Lakeville","Invoice Charges","952.01","4.04","658.15","1614.20","Payments","0.00","0.00","0.00","0.00","Credits","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Lancaster","Invoice Charges","883.82","3.75","459.55","1347.12","Payments","0.00","0.00","247.03","247.03","Credits","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Lanesborough","Invoice Charges","258.07","1.10","380.99","640.16","Payments","0.00","248.02","25.02","273.04","Credits","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Lawrence","Invoice Charges","0.00","0.00","0.00","0.00","Payments","249.01","0.00","0.00","249.01","Credits","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Lee","Invoice Charges","0.00","0.00","0.00","0.00","Payments","0.00","0.00","0.00","0.00","Credits","0.00","0.00","3.03","3.03","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Leicester","Invoice Charges","1177.80","5.00","1038.69","2221.49","Payments","0.00","0.00","0.00","0.00","Credits","0.00","2.02","0.00","2.02","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Lenox","Invoice Charges","594.36","2.52","532.04","1128.92","Payments","0.00","0.00","252.03","252.03","Credits","1.01","0.00","0.00","1.01","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Leominster","Invoice Charges","0.00","0.00","1120.70","1120.70","Payments","0.00","253.02","0.00","253.02","Credits","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Leverett","Invoice Charges","281.18","0.12","0.10","281.40","Payments","254.01","0.00","0.10","254.11","Credits","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Lexington","Invoice Charges","369.60","1.57","3450.98","3822.15","Payments","0.00","1.57","23.44","25.01","Credits","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Leyden","Invoice Charges","197.13","0.84","108.29","306.26","Payments","0.00","0.00","0.00","0.00","Credits","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Lincoln","Invoice Charges","609.59","2.59","421.43","1033.61","Payments","0.00","0.00","257.03","257.03","Credits","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Littleton","Invoice Charges","762.03","3.24","395.24","1160.51","Payments","0.00","258.02","0.00","258.02","Credits","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Longmeadow","Invoice Charges","206.13","0.00","304.28","510.41","Payments","259.01","0.00","0.00","259.01","Credits","0.00","0.00","3.03","3.03","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Lowell","Invoice Charges","0.00","0.00","874.47","874.47","Payments","0.00","0.00","25.02","25.02","Credits","0.00","2.02","0.00","2.02","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Ludlow","Invoice Charges","801.29","3.40","3.07","807.76","Payments","0.00","3.40","3.07","6.47","Credits","1.01","0.00","0.00","1.01","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Lunenburg","Invoice Charges","921.19","3.91","804.89","1729.99","Payments","0.00","0.00","262.03","262.03","Credits","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Lynn","Invoice Charges","1043.20","4.43","924.27","1971.90","Payments","0.00","263.02","0.00","263.02","Credits","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Lynnfield","Invoice Charges","0.00","0.00","1043.30","1043.30","Payments","264.01","0.00","0.00","264.01","Credits","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Malden","Invoice Charges","1293.51","5.49","4.96","1303.96","Payments","0.00","0.00","0.00","0.00","Credits","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Manchester-by-the-Sea","Invoice Charges","126.12","0.54","1294.10","1420.76","Payments","0.00","0.00","25.02","25.02","Credits","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Mansfield","Invoice Charges","233.53","0.99","127.03","361.55","Payments","0.00","0.99","291.05","292.04","Credits","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Marblehead","Invoice Charges","343.05","1.46","233.85","578.36","Payments","0.00","268.02","0.00","268.02","Credits","0.00","0.00","3.03","3.03","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Marion","Invoice Charges","684.07","1.76","344.68","1030.51","Payments","269.01","0.00","0.00","269.01","Credits","0.00","2.02","0.00","2.02","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Marlborough","Invoice Charges","454.71","1.93","685.87","1142.51","Payments","0.00","0.00","0.00","0.00","Credits","1.01","0.00","0.00","1.01","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Marshfield","Invoice Charges","0.00","0.00","454.75","454.75","Payments","0.00","0.00","0.00","0.00","Credits","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Mashpee","Invoice Charges","802.11","3.41","3.08","808.60","Payments","0.00","0.00","275.11","275.11","Credits","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Mattapoisett","Invoice Charges","922.14","3.92","978.67","1904.73","Payments","0.00","276.94","21.09","298.03","Credits","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Maynard","Invoice Charges","1044.25","178.26","2.95","1225.46","Payments","274.01","0.00","0.00","274.01","Credits","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Medfield","Invoice Charges","0.00","0.00","1044.35","1044.35","Payments","0.00","0.00","0.00","0.00","Credits","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Medford","Invoice Charges","1294.79","5.50","4.97","1305.26","Payments","0.00","0.00","0.00","0.00","Credits","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Medway","Invoice Charges","126.26","0.54","1295.38","1422.18","Payments","0.00","0.00","277.03","277.03","Credits","0.00","0.00","3.03","3.03","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Melrose","Invoice Charges","233.79","0.99","126.28","361.06","Payments","0.00","278.02","25.02","303.04","Credits","0.00","2.02","0.00","2.02","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Mendon","Invoice Charges","343.42","0.27","234.05","577.74","Payments","279.01","0.27","24.74","304.02","Credits","1.01","0.00","0.00","1.01","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Merrimac","Invoice Charges","684.78","2.91","346.08","1033.77","Payments","0.00","0.00","0.00","0.00","Credits","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Methuen","Invoice Charges","445.58","1.89","678.81","1126.28","Payments","0.00","0.00","0.00","0.00","Credits","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Middleborough","Invoice Charges","0.00","0.00","449.99","449.99","Payments","0.00","0.00","282.03","282.03","Credits","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Middlefield","Invoice Charges","771.49","3.28","1.87","776.64","Payments","0.00","283.02","0.00","283.02","Credits","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Middleton","Invoice Charges","887.26","2.56","758.90","1648.72","Payments","284.01","0.00","25.02","309.03","Credits","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Milford","Invoice Charges","966.85","4.11","873.99","1844.95","Payments","0.00","4.11","20.90","25.01","Credits","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Millbury","Invoice Charges","0.00","0.00","1005.21","1005.21","Payments","0.00","0.00","0.00","0.00","Credits","0.00","0.00","3.03","3.03","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Millis","Invoice Charges","1223.85","5.20","4.69","1233.74","Payments","0.00","0.00","287.03","287.03","Credits","0.00","2.02","0.00","2.02","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Millville","Invoice Charges","128.65","0.54","1212.33","1341.52","Payments","0.00","288.02","0.00","288.02","Credits","1.01","0.00","0.00","1.01","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Milton","Invoice Charges","238.16","0.00","126.16","364.32","Payments","289.01","0.00","0.00","289.01","Credits","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Monroe","Invoice Charges","336.46","1.43","234.89","572.78","Payments","0.00","0.00","25.02","25.02","Credits","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Monson","Invoice Charges","658.40","2.80","352.33","1013.53","Payments","0.00","2.80","22.21","25.01","Credits","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Montague","Invoice Charges","459.16","1.95","666.67","1127.78","Payments","0.00","0.00","292.03","292.03","Credits","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Monterey","Invoice Charges","0.00","0.00","454.84","454.84","Payments","0.00","293.02","0.00","293.02","Credits","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Montgomery","Invoice Charges","779.80","2.06","1.86","783.72","Payments","294.01","0.00","0.00","294.01","Credits","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Mount Washington","Invoice Charges","862.61","3.66","768.21","1634.48","Payments","0.00","0.00","0.00","0.00","Credits","0.00","0.00","3.03","3.03","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Nahant","Invoice Charges","977.46","4.15","900.55","1882.16","Payments","0.00","0.00","25.02","25.02","Credits","0.00","2.02","0.00","2.02","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Nantucket","Invoice Charges","0.00","0.00","987.13","987.13","Payments","0.00","0.00","322.04","322.04","Credits","1.01","0.00","0.00","1.01","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Natick","Invoice Charges","1201.84","4.90","3.28","1210.02","Payments","0.00","298.02","0.00","298.02","Credits","49.01","0.00","0.00","49.01","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Needham","Invoice Charges","130.03","0.00","0.00","130.03","Payments","299.01","0.00","0.00","299.01","Credits","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"New Ashford","Invoice Charges","0.00","0.00","127.55","127.55","Payments","0.00","0.00","0.00","0.00","Credits","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"New Bedford","Invoice Charges","1128.22","4.79","779.98","1912.99","Payments","0.00","0.00","0.00","0.00","Credits","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"New Braintree","Invoice Charges","909.29","3.86","472.80","1385.95","Payments","0.00","0.00","327.05","327.05","Credits","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"New Marlborough","Invoice Charges","279.69","1.19","412.87","693.75","Payments","0.00","304.21","23.82","328.03","Credits","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"New Salem","Invoice Charges","0.00","0.00","428.24","428.24","Payments","304.01","0.00","0.00","304.01","Credits","0.00","0.00","3.03","3.03","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
