"Transaction ID","Billing Status","Overhead Cost","Recurring","Transaction Date","Adjustment","Classification","Price","Slip Source","Transaction Type","Approval Status","Do Not Bill Time","Profitability of Overhead Cost","Slip Value","Transaction Type (Short)","Billable Overhead Cost","Effective Rate: Slip Value / Time Spent","Profitability: Billed SV - Slip Value","Slip Value for Client Rate Source","Unbillable Overhead Cost","Billable Slip Value","End Date","Quantity","Slip Value for Task Rate Source","Unbillable Slip Value","Billable Time Spent","End Date (if needed)","Rate Level","Slip Value for Timekeeper Rate Source","Unbillable Time Spent","Billed","Exported","Rate Source","Slip Value with Markup","Variance","Billed on Invoice Date","Extra","Rate Source and Level shorthand","Start Time (if available)","Billed on Invoice No.","Hold","Rate Type","Stop Time (if available)","Billed Rate: Billed SV / Time Spent","Markup Percent","Rate Value","Time Estimated","Billed Slip Value","Markup Value","Record Count","Time Spent (optional rounding)",
"10149","Do Not Bill","260.21","0","01/19/2013","0.00","Open","0.00","Timeslips Import","Time","Pending","0:00:00","(260.21)","1024.87","TIME","0.00","197.09","(1024.87)","1024.87","260.21","0.00","01/19/2013","0.000","546.47","1024.87","0:00:00","","9","541.27","5:12:00","1","0","Client","1024.87","0:06:00","01/27/2013","Slip: t149","C@9","","G:12488","0","Hourly","","0.00","0.000000","197.09","5:06:00","0.00","0.00","1","5:12:00"
"10150","Billable","360.07","0","01/19/2013","0.00","Open","0.00","Timeslips Import","Time","Pending","0:00:00","79.85","439.92","TIME","360.07","61.10","0.00","439.92","0.00","439.92","01/19/2013","0.000","771.12","0.00","7:12:00","","10","727.92","0:00:00","0","0","Client","439.92","0:06:00","","Slip: t150","C@10","","","1","Hourly","","61.10","0.000000","61.10","7:06:00","439.92","0.00","1","7:12:00"
"10151","Billable","410.16","0","01/19/2013","0.00","Open","0.00","Timeslips Import","Time","Pending","0:00:00","722.34","1132.50","TIME","410.16","138.11","0.00","1132.50","0.00","1132.50","01/19/2013","0.000","886.50","0.00","8:12:00","","11","837.30","0:00:00","1","0","Client","1132.50","0:06:00","01/27/2013","Slip: t151","C@11","","G:12489","0","Hourly","","138.11","0.000000","138.11","8:06:00","1132.50","0.00","1","8:12:00"
"10152","Override","460.46","0","01/19/2013","0.00","Open","0.00","Timeslips Import","Time","Pending","0:00:00","111.04","571.50","TIME","460.46","62.12","0.00","571.50","0.00","571.50","01/19/2013","0.000","1003.90","0.00","9:12:00","","12","967.10","0:00:00","1","0","Client","571.50","0:06:00","01/27/2013","Slip: t152","C@12","","G:12490","0","Hourly","","62.12","0.000000","62.12","9:06:00","571.50","0.00","1","9:12:00"
"10153","No Charge","510.31","0","01/20/2013","0.00","Open","0.00","Timeslips Import","Time","Pending","0:00:00","(510.31)","1194.73","TIME","0.00","117.13","(1194.73)","1194.73","510.31","0.00","01/20/2013","0.000","1123.33","1194.73","0:00:00","","13","1051.93","10:12:00","1","0","Client","1194.73","0:06:00","01/27/2013","Slip: t153","C@13","","G:12491","0","Hourly","","0.00","0.000000","117.13","10:06:00","0.00","0.00","1","10:12:00"
"10154","Billable","560.45","0","01/20/2013","0.00","Open","0.00","Timeslips Import","Time","Pending","0:00:00","(290.08)","270.37","TIME","560.45","24.14","0.00","270.37","0.00","270.37","01/20/2013","0.000","1244.77","0.00","11:12:00","","14","1166.37","0:00:00","1","0","Client","270.37","0:06:00","01/27/2013","Slip: t154","C@14","","G:12492","0","Hourly","","24.14","0.000000","24.14","11:06:00","270.37","0.00","1","11:12:00"
"10155","Billable","60.01","0","01/20/2013","0.00","Open","0.00","Timeslips Import","Time","Pending","0:00:00","295.37","355.38","TIME","60.01","296.15","0.00","355.38","0.00","355.38","01/20/2013","0.000","121.38","0.00","1:12:00","","15","121.38","0:00:00","1","0","Client","355.38","0:06:00","01/27/2013","Slip: t155","C@15","","G:12493","0","Hourly","","296.15","0.000000","296.15","1:06:00","355.38","0.00","1","1:12:00"
"10156","Billable","110.04","0","01/20/2013","0.00","Open","0.00","Timeslips Import","Time","Pending","0:00:00","79.51","189.55","TIME","110.04","86.16","0.00","189.55","0.00","189.55","01/20/2013","0.000","224.75","0.00","2:12:00","","16","224.75","0:00:00","1","0","Client","189.55","0:06:00","01/27/2013","Slip: t156","C@16","","G:12494","0","Hourly","","86.16","0.000000","86.16","2:06:00","189.55","0.00","1","2:12:00"
"10157","Billable","160.16","0","01/20/2013","0.00","Open","0.00","Timeslips Import","Time","Pending","0:00:00","425.98","586.14","TIME","160.16","183.17","0.00","586.14","0.00","586.14","01/20/2013","0.000","330.14","0.00","3:12:00","","17","336.54","0:00:00","1","0","Client","586.14","0:06:00","01/27/2013","Slip: t157","C@17","","G:12495","0","Hourly","","183.17","0.000000","183.17","3:06:00","586.14","0.00","1","3:12:00"
"10158","Billable","310.19","0","01/20/2013","0.00","Open","0.00","Timeslips Import","Time","Pending","0:00:00","422.53","732.72","TIME","310.19","118.18","0.00","732.72","0.00","732.72","01/20/2013","0.000","658.32","0.00","6:12:00","","18","639.72","0:00:00","1","0","Client","732.72","0:06:00","01/27/2013","Slip: t158","C@18","","G:12496","0","Hourly","","118.18","0.000000","118.18","6:06:00","732.72","0.00","1","6:12:00"
"10159","Override","210.17","0","01/20/2013","0.00","Open","0.00","Timeslips Import","Time","Pending","0:00:00","(11.97)","198.20","TIME","210.17","47.19","0.00","198.20","0.00","198.20","01/20/2013","0.000","437.60","0.00","4:12:00","","19","437.60","0:00:00","1","0","Client","198.20","0:06:00","01/27/2013","Slip: t159","C@19","","G:12497","0","Hourly","","47.19","0.000000","47.19","4:06:00","198.20","0.00","1","4:12:00"
"10160","Do Not Bill","260.05","0","01/20/2013","0.00","Open","0.00","Timeslips Import","Time","Pending","0:00:00","(260.05)","1041.04","TIME","0.00","200.20","(1041.04)","1041.04","260.05","0.00","01/20/2013","0.000","547.04","1041.04","0:00:00","","20","526.24","5:12:00","1","0","Client","1041.04","0:06:00","01/27/2013","Slip: t160","C@20","","G:12498","0","Hourly","","0.00","0.000000","200.20","5:06:00","0.00","0.00","1","5:12:00"
"10161","Billable","360.14","0","01/21/2013","0.00","Open","0.00","Timeslips Import","Time","Pending","0:00:00","410.33","770.47","TIME","360.14","107.01","0.00","180.07","0.00","770.47","01/21/2013","0.000","770.47","0.00","7:12:00","","1","734.47","0:00:00","1","0","Task","770.47","0:06:00","01/27/2013","Slip: t161","A@1","","G:12499","0","Hourly","","107.01","0.000000","107.01","7:06:00","770.47","0.00","1","7:12:00"
"10162","Billable","410.41","0","01/21/2013","0.00","Open","0.00","Timeslips Import","Time","Pending","0:00:00","475.35","885.76","TIME","410.41","108.02","0.00","975.96","0.00","885.76","01/21/2013","0.000","885.76","0.00","8:12:00","","2","861.16","0:00:00","1","0","Task","885.76","0:06:00","01/27/2013","Slip: t162","A@2","","G:12500","0","Hourly","","108.02","0.000000","108.02","8:06:00","885.76","0.00","1","8:12:00"
"10163","Override","460.28","0","01/21/2013","0.00","Open","0.00","Timeslips Import","Time","Pending","0:00:00","542.80","1003.08","TIME","460.28","109.03","0.00","1932.28","0.00","1003.08","01/21/2013","0.000","1003.08","0.00","9:12:00","","3","947.88","0:00:00","1","0","Task","1003.08","0:06:00","01/27/2013","Slip: t163","A@3","","G:12501","0","Hourly","","109.03","0.000000","109.03","9:06:00","1003.08","0.00","1","9:12:00"
"10164","No Charge","510.41","0","01/21/2013","0.00","Open","0.00","Timeslips Import","Time","Pending","0:00:00","(510.41)","1122.41","TIME","0.00","110.04","(1122.41)","2264.81","510.41","0.00","01/21/2013","0.000","1122.41","1122.41","0:00:00","","4","1061.21","10:12:00","1","0","Task","1122.41","0:06:00","01/27/2013","Slip: t164","A@4","","G:12502","0","Hourly","","0.00","0.000000","110.04","10:06:00","0.00","0.00","1","10:12:00"
"10165","Billable","560.11","0","01/21/2013","0.00","Open","0.00","Timeslips Import","Time","Pending","0:00:00","683.65","1243.76","TIME","560.11","111.05","0.00","2934.96","0.00","1243.76","01/21/2013","0.000","1243.76","0.00","11:12:00","","5","1131.76","0:00:00","1","0","Task","1243.76","0:06:00","01/27/2013","Slip: t165","A@5","","G:12503","0","Hourly","","111.05","0.000000","111.05","11:06:00","1243.76","0.00","1","11:12:00"
"10166","Billable","60.02","0","01/21/2013","0.00","Open","0.00","Timeslips Import","Time","Pending","0:00:00","61.25","121.27","TIME","60.02","101.06","0.00","267.67","0.00","121.27","01/21/2013","0.000","121.27","0.00","1:12:00","","6","122.47","0:00:00","1","0","Task","121.27","0:06:00","01/27/2013","Slip: t166","A@6","","G:12504","0","Hourly","","101.06","0.000000","101.06","1:06:00","121.27","0.00","1","1:12:00"
"10167","Billable","110.11","0","01/21/2013","0.00","Open","0.00","Timeslips Import","Time","Pending","0:00:00","114.44","224.55","TIME","110.11","102.07","0.00","539.15","0.00","224.55","01/21/2013","0.000","224.55","0.00","2:12:00","","7","231.15","0:00:00","1","0","Task","224.55","0:06:00","01/27/2013","Slip: t167","A@7","","G:12505","0","Hourly","","102.07","0.000000","102.07","2:06:00","224.55","0.00","1","2:12:00"
"10168","Billable","160.10","0","01/21/2013","0.00","Open","0.00","Timeslips Import","Time","Pending","0:00:00","169.76","329.86","TIME","160.10","103.08","0.00","717.06","0.00","329.86","01/21/2013","0.000","329.86","0.00","3:12:00","","8","329.86","0:00:00","1","0","Task","329.86","0:06:00","01/27/2013","Slip: t168","A@8","","G:12506","0","Hourly","","103.08","0.000000","103.08","3:06:00","329.86","0.00","1","3:12:00"
"10169","Billable","310.25","0","01/22/2013","0.00","Open","0.00","Timeslips Import","Time","Pending","0:00:00","347.51","657.76","TIME","310.25","106.09","0.00","2089.96","0.00","657.76","01/22/2013","0.000","657.76","0.00","6:12:00","","9","645.36","0:00:00","1","0","Task","657.76","0:06:00","01/27/2013","Slip: t169","A@9","","G:12507","0","Hourly","","106.09","0.000000","106.09","6:06:00","657.76","0.00","1","6:12:00"
"10170","Override","210.04","0","01/22/2013","0.00","Open","0.00","Timeslips Import","Time","Pending","0:00:00","227.18","437.22","TIME","210.04","104.10","0.00","739.62","0.00","437.22","01/22/2013","0.000","437.22","0.00","4:12:00","","10","424.62","0:00:00","1","0","Task","437.22","0:06:00","01/27/2013","Slip: t170","A@10","","G:12508","0","Hourly","","104.10","0.000000","104.10","4:06:00","437.22","0.00","1","4:12:00"
"10171","Do Not Bill","260.10","0","01/22/2013","0.00","Open","0.00","Timeslips Import","Time","Pending","0:00:00","(260.10)","546.57","TIME","0.00","105.11","(546.57)","1279.77","260.10","0.00","01/22/2013","0.000","546.57","546.57","0:00:00","","11","530.97","5:12:00","1","0","Task","546.57","0:06:00","01/27/2013","Slip: t171","A@11","","G:12509","0","Hourly","","0.00","0.000000","105.11","5:06:00","0.00","0.00","1","5:12:00"
"10172","Billable","360.36","0","01/22/2013","0.00","Open","0.00","Timeslips Import","Time","Pending","0:00:00","410.90","771.26","TIME","360.36","107.12","0.00","2326.46","0.00","771.26","01/22/2013","0.000","771.26","0.00","7:12:00","","12","756.86","0:00:00","1","0","Task","771.26","0:06:00","01/27/2013","Slip: t172","A@12","","G:12510","0","Hourly","","107.12","0.000000","107.12","7:06:00","771.26","0.00","1","7:12:00"
"10173","Billable","410.25","0","01/22/2013","0.00","Open","0.00","Timeslips Import","Time","Pending","0:00:00","476.42","886.67","TIME","410.25","108.13","0.00","2772.67","0.00","886.67","01/22/2013","0.000","886.67","0.00","8:12:00","","13","845.67","0:00:00","1","0","Task","886.67","0:06:00","01/27/2013","Slip: t173","A@13","","G:12511","0","Hourly","","108.13","0.000000","108.13","8:06:00","886.67","0.00","1","8:12:00"
"10174","Override","460.37","0","01/22/2013","0.00","Open","0.00","Timeslips Import","Time","Pending","0:00:00","543.72","1004.09","TIME","460.37","109.14","0.00","1629.69","0.00","1004.09","01/22/2013","0.000","1004.09","0.00","9:12:00","","14","958.09","0:00:00","1","0","Task","1004.09","0:06:00","01/27/2013","Slip: t174","A@14","","G:12512","0","Hourly","","109.14","0.000000","109.14","9:06:00","1004.09","0.00","1","9:12:00"
"10175","No Charge","510.10","0","01/22/2013","0.00","Open","0.00","Timeslips Import","Time","Pending","0:00:00","(510.10)","1123.53","TIME","0.00","110.15","(1123.53)","2520.93","510.10","0.00","01/22/2013","0.000","1123.53","1123.53","0:00:00","","15","1031.73","10:12:00","0","0","Task","1123.53","0:06:00","","Slip: t175","A@15","","","1","Hourly","","0.00","0.000000","110.15","10:06:00","0.00","0.00","1","10:12:00"
"10176","Billable","560.22","0","01/22/2013","0.00","Open","0.00","Timeslips Import","Time","Pending","0:00:00","684.77","1244.99","TIME","560.22","111.16","0.00","2992.19","0.00","1244.99","01/22/2013","0.000","1244.99","0.00","11:12:00","","16","1144.19","0:00:00","1","0","Task","1244.99","0:06:00","01/27/2013","Slip: t176","A@16","","G:12513","0","Hourly","","111.16","0.000000","111.16","11:06:00","1244.99","0.00","1","11:12:00"
"10177","Billable","60.06","0","01/23/2013","0.00","Open","0.00","Timeslips Import","Time","Pending","0:00:00","61.34","121.40","TIME","60.06","101.17","0.00","297.80","0.00","121.40","01/23/2013","0.000","121.40","0.00","1:12:00","","17","126.20","0:00:00","1","0","Task","121.40","0:06:00","01/27/2013","Slip: t177","A@17","","G:12514","0","Hourly","","101.17","0.000000","101.17","1:06:00","121.40","0.00","1","1:12:00"
"10178","Billable","110.07","0","01/23/2013","0.00","Open","0.00","Timeslips Import","Time","Pending","0:00:00","114.73","224.80","TIME","110.07","102.18","0.00","592.20","0.00","224.80","01/23/2013","0.000","224.80","0.00","2:12:00","","18","227.00","0:00:00","1","0","Task","224.80","0:06:00","01/27/2013","Slip: t178","A@18","","G:12515","0","Hourly","","102.18","0.000000","102.18","2:06:00","224.80","0.00","1","2:12:00"
"10179","Billable","160.13","0","01/23/2013","0.00","Open","0.00","Timeslips Import","Time","Pending","0:00:00","170.08","330.21","TIME","160.13","103.19","0.00","570.21","0.00","330.21","01/23/2013","0.000","330.21","0.00","3:12:00","","19","333.41","0:00:00","1","0","Task","330.21","0:06:00","01/27/2013","Slip: t179","A@19","","G:12516","0","Hourly","","103.19","0.000000","103.19","3:06:00","330.21","0.00","1","3:12:00"
"10180","Billable","310.06","0","01/23/2013","0.00","Open","0.00","Timeslips Import","Time","Pending","0:00:00","348.38","658.44","TIME","310.06","106.20","0.00","1247.44","0.00","658.44","01/23/2013","0.000","658.44","0.00","6:12:00","","20","627.44","0:00:00","1","0","Task","658.44","0:06:00","01/27/2013","Slip: t180","A@20","","G:12517","0","Hourly","","106.20","0.000000","106.20","6:06:00","658.44","0.00","1","6:12:00"
"10181","Override","210.08","0","01/23/2013","0.00","Open","0.00","Timeslips Import","Time","Pending","0:00:00","218.36","428.44","TIME","210.08","102.01","0.00","831.64","0.00","428.44","01/23/2013","0.000","436.84","0.00","4:12:00","","1","428.44","0:00:00","1","0","Timekeeper","428.44","0:06:00","01/27/2013","Slip: t181","T@1","","G:12518","0","Hourly","","102.01","0.000000","102.01","4:06:00","428.44","0.00","1","4:12:00"
"10182","Do Not Bill","260.26","0","01/23/2013","0.00","Open","0.00","Timeslips Import","Time","Pending","0:00:00","(260.26)","546.10","TIME","0.00","105.02","(546.10)","1482.10","260.26","0.00","01/23/2013","0.000","546.10","546.10","0:00:00","","2","546.10","5:12:00","1","0","Timekeeper","546.10","0:06:00","01/27/2013","Slip: t182","T@2","","G:12519","0","Hourly","","0.00","0.000000","105.02","5:06:00","0.00","0.00","1","5:12:00"
"10183","Billable","360.22","0","01/23/2013","0.00","Open","0.00","Timeslips Import","Time","Pending","0:00:00","381.60","741.82","TIME","360.22","103.03","0.00","453.82","0.00","741.82","01/23/2013","0.000","770.62","0.00","7:12:00","","3","741.82","0:00:00","1","0","Timekeeper","741.82","0:06:00","01/27/2013","Slip: t183","T@3","","G:12520","0","Hourly","","103.03","0.000000","103.03","7:06:00","741.82","0.00","1","7:12:00"
"10184","Billable","410.33","0","01/23/2013","0.00","Open","0.00","Timeslips Import","Time","Pending","0:00:00","442.80","853.13","TIME","410.33","104.04","0.00","1845.33","0.00","853.13","01/23/2013","0.000","885.93","0.00","8:12:00","","4","853.13","0:00:00","1","0","Timekeeper","853.13","0:06:00","01/27/2013","Slip: t184","T@4","","G:12521","0","Hourly","","104.04","0.000000","104.04","8:06:00","853.13","0.00","1","8:12:00"
"10185","Override","460.09","0","01/24/2013","0.00","Open","0.00","Timeslips Import","Time","Pending","0:00:00","469.57","929.66","TIME","460.09","101.05","0.00","1647.26","0.00","929.66","01/24/2013","0.000","1003.26","0.00","9:12:00","","5","929.66","0:00:00","1","0","Timekeeper","929.66","0:06:00","01/27/2013","Slip: t185","T@5","","G:12522","0","Hourly","","101.05","0.000000","101.05","9:06:00","929.66","0.00","1","9:12:00"
"10186","No Charge","510.20","0","01/24/2013","0.00","Open","0.00","Timeslips Import","Time","Pending","0:00:00","(510.20)","1041.01","TIME","0.00","102.06","(1041.01)","1418.41","510.20","0.00","01/24/2013","0.000","1122.61","1041.01","0:00:00","","6","1041.01","10:12:00","1","0","Timekeeper","1041.01","0:06:00","01/27/2013","Slip: t186","T@6","","G:12523","0","Hourly","","0.00","0.000000","102.06","10:06:00","0.00","0.00","1","10:12:00"
"10187","Billable","560.56","0","01/24/2013","0.00","Open","0.00","Timeslips Import","Time","Pending","0:00:00","616.22","1176.78","TIME","560.56","105.07","0.00","2789.58","0.00","1176.78","01/24/2013","0.000","1243.98","0.00","11:12:00","","7","1176.78","0:00:00","1","0","Timekeeper","1176.78","0:06:00","01/27/2013","Slip: t187","T@7","","G:12524","0","Hourly","","105.07","0.000000","105.07","11:06:00","1176.78","0.00","1","11:12:00"
"10188","Billable","60.04","0","01/24/2013","0.00","Open","0.00","Timeslips Import","Time","Pending","0:00:00","63.66","123.70","TIME","60.04","103.08","0.00","168.10","0.00","123.70","01/24/2013","0.000","121.30","0.00","1:12:00","","8","123.70","0:00:00","1","0","Timekeeper","123.70","0:06:00","01/27/2013","Slip: t188","T@8","","G:12525","0","Hourly","","103.08","0.000000","103.08","1:06:00","123.70","0.00","1","1:12:00"
"10189","Billable","110.09","0","01/24/2013","0.00","Open","0.00","Timeslips Import","Time","Pending","0:00:00","118.91","229.00","TIME","110.09","104.09","0.00","598.60","0.00","229.00","01/24/2013","0.000","224.60","0.00","2:12:00","","9","229.00","0:00:00","1","0","Timekeeper","229.00","0:06:00","01/27/2013","Slip: t189","T@9","","G:12526","0","Hourly","","104.09","0.000000","104.09","2:06:00","229.00","0.00","1","2:12:00"
"10190","Billable","160.03","0","01/24/2013","0.00","Open","0.00","Timeslips Import","Time","Pending","0:00:00","163.49","323.52","TIME","160.03","101.10","0.00","304.32","0.00","323.52","01/24/2013","0.000","329.92","0.00","3:12:00","","10","323.52","0:00:00","1","0","Timekeeper","323.52","0:06:00","01/27/2013","Slip: t190","T@10","","G:12527","0","Hourly","","101.10","0.000000","101.10","3:06:00","323.52","0.00","1","3:12:00"
"10191","Billable","310.12","0","01/24/2013","0.00","Open","0.00","Timeslips Import","Time","Pending","0:00:00","322.96","633.08","TIME","310.12","102.11","0.00","161.88","0.00","633.08","01/24/2013","0.000","657.88","0.00","6:12:00","","11","633.08","0:00:00","1","0","Timekeeper","633.08","0:06:00","01/27/2013","Slip: t191","T@11","","G:12528","0","Hourly","","102.11","0.000000","102.11","6:06:00","633.08","0.00","1","6:12:00"
"10192","Override","210.21","0","01/24/2013","0.00","Open","0.00","Timeslips Import","Time","Pending","0:00:00","231.29","441.50","TIME","210.21","105.12","0.00","403.70","0.00","441.50","01/24/2013","0.000","437.30","0.00","4:12:00","","12","441.50","0:00:00","1","0","Timekeeper","441.50","0:06:00","01/27/2013","Slip: t192","T@12","","G:12529","0","Hourly","","105.12","0.000000","105.12","4:06:00","441.50","0.00","1","4:12:00"
"10193","Do Not Bill","260.16","0","01/25/2013","0.00","Open","0.00","Timeslips Import","Time","Pending","0:00:00","(260.16)","536.28","TIME","0.00","103.13","(536.28)","338.68","260.16","0.00","01/25/2013","0.000","546.68","536.28","0:00:00","","13","536.28","5:12:00","1","0","Timekeeper","536.28","0:06:00","01/27/2013","Slip: t193","T@13","","G:12530","0","Hourly","","0.00","0.000000","103.13","5:06:00","0.00","0.00","1","5:12:00"
"10194","Billable","360.29","0","01/25/2013","0.00","Open","0.00","Timeslips Import","Time","Pending","0:00:00","389.52","749.81","TIME","360.29","104.14","0.00","289.01","0.00","749.81","01/25/2013","0.000","771.41","0.00","7:12:00","","14","749.81","0:00:00","1","0","Timekeeper","749.81","0:06:00","01/27/2013","Slip: t194","T@14","","G:12531","0","Hourly","","104.14","0.000000","104.14","7:06:00","749.81","0.00","1","7:12:00"
"10195","Billable","410.08","0","01/25/2013","0.00","Open","0.00","Timeslips Import","Time","Pending","0:00:00","419.35","829.43","TIME","410.08","101.15","0.00","608.03","0.00","829.43","01/25/2013","0.000","886.83","0.00","8:12:00","","15","829.43","0:00:00","1","0","Timekeeper","829.43","0:06:00","01/27/2013","Slip: t195","T@15","","G:12532","0","Hourly","","101.15","0.000000","101.15","8:06:00","829.43","0.00","1","8:12:00"
"10196","Override","460.18","0","01/25/2013","0.00","Open","0.00","Timeslips Import","Time","Pending","0:00:00","479.69","939.87","TIME","460.18","102.16","0.00","1961.07","0.00","939.87","01/25/2013","0.000","1004.27","0.00","9:12:00","","16","939.87","0:00:00","1","0","Timekeeper","939.87","0:06:00","01/27/2013","Slip: t196","T@16","","G:12533","0","Hourly","","102.16","0.000000","102.16","9:06:00","939.87","0.00","1","9:12:00"
"10197","No Charge","510.51","0","01/25/2013","0.00","Open","0.00","Timeslips Import","Time","Pending","0:00:00","(510.51)","1072.73","TIME","0.00","105.17","(1072.73)","3173.93","510.51","0.00","01/25/2013","0.000","1123.73","1072.73","0:00:00","","17","1072.73","10:12:00","1","0","Timekeeper","1072.73","0:06:00","01/27/2013","Slip: t197","T@17","","G:12534","0","Hourly","","0.00","0.000000","105.17","10:06:00","0.00","0.00","1","10:12:00"
"10198","Billable","560.34","0","01/25/2013","0.00","Open","0.00","Timeslips Import","Time","Pending","0:00:00","595.28","1155.62","TIME","560.34","103.18","0.00","2018.02","0.00","1155.62","01/25/2013","0.000","1245.22","0.00","11:12:00","","18","1155.62","0:00:00","1","0","Timekeeper","1155.62","0:06:00","01/27/2013","Slip: t198","T@18","","G:12535","0","Hourly","","103.18","0.000000","103.18","11:06:00","1155.62","0.00","1","11:12:00"
"10199","Billable","60.05","0","01/25/2013","0.00","Open","0.00","Timeslips Import","Time","Pending","0:00:00","64.98","125.03","TIME","60.05","104.19","0.00","365.03","0.00","125.03","01/25/2013","0.000","121.43","0.00","1:12:00","","19","125.03","0:00:00","1","0","Timekeeper","125.03","0:06:00","01/27/2013","Slip: t199","T@19","","G:12536","0","Hourly","","104.19","0.000000","104.19","1:06:00","125.03","0.00","1","1:12:00"
"10200","Billable","110.02","0","01/25/2013","0.00","Open","0.00","Timeslips Import","Time","Pending","0:00:00","112.62","222.64","TIME","110.02","101.20","0.00","132.44","0.00","222.64","01/25/2013","0.000","224.84","0.00","2:12:00","","20","222.64","0:00:00","0","0","Timekeeper","222.64","0:06:00","","Slip: t200","T@20","","","1","Hourly","","101.20","0.000000","101.20","2:06:00","222.64","0.00","1","2:12:00"
"10201","Billable","160.06","0","01/26/2013","0.00","Open","0.00","Timeslips Import","Time","Pending","0:00:00","924.77","1084.83","TIME","160.06","339.01","0.00","1084.83","0.00","1084.83","01/26/2013","0.000","329.63","0.00","3:12:00","","1","326.43","0:00:00","1","0","Client","1084.83","0:06:00","01/27/2013","Slip: t201","C@1","","G:12537","0","Hourly","","339.01","0.000000","339.01","3:06:00","1084.83","0.00","1","3:12:00"
"10202","Billable","310.31","0","01/26/2013","0.00","Open","0.00","Timeslips Import","Time","Pending","0:00:00","564.01","874.32","TIME","310.31","141.02","0.00","874.32","0.00","874.32","01/26/2013","0.000","657.32","0.00","6:12:00","","2","651.12","0:00:00","1","0","Client","874.32","0:06:00","01/27/2013","Slip: t202","C@2","","G:12538","0","Hourly","","141.02","0.000000","141.02","6:06:00","874.32","0.00","1","6:12:00"
"10203","Override","210.13","0","01/26/2013","0.00","Open","0.00","Timeslips Import","Time","Pending","0:00:00","58.80","268.93","TIME","210.13","64.03","0.00","268.93","0.00","268.93","01/26/2013","0.000","436.93","0.00","4:12:00","","3","432.73","0:00:00","1","0","Client","268.93","0:06:00","01/27/2013","Slip: t203","C@3","","G:12539","0","Hourly","","64.03","0.000000","64.03","4:06:00","268.93","0.00","1","4:12:00"
"10204","Do Not Bill","260.21","0","01/26/2013","0.00","Open","0.00","Timeslips Import","Time","Pending","0:00:00","(260.21)","509.81","TIME","0.00","98.04","(509.81)","509.81","260.21","0.00","01/26/2013","0.000","546.21","509.81","0:00:00","","4","541.01","5:12:00","1","0","Client","509.81","0:06:00","01/27/2013","Slip: t204","C@4","","G:12540","0","Hourly","","0.00","0.000000","98.04","5:06:00","0.00","0.00","1","5:12:00"
"10205","Billable","360.07","0","01/26/2013","0.00","Open","0.00","Timeslips Import","Time","Pending","0:00:00","1274.69","1634.76","TIME","360.07","227.05","0.00","1634.76","0.00","1634.76","01/26/2013","0.000","770.76","0.00","7:12:00","","5","727.56","0:00:00","1","0","Client","1634.76","0:06:00","01/27/2013","Slip: t205","C@5","","G:12541","0","Hourly","","227.05","0.000000","227.05","7:06:00","1634.76","0.00","1","7:12:00"
"10206","Billable","410.16","0","01/26/2013","0.00","Open","0.00","Timeslips Import","Time","Pending","0:00:00","1443.53","1853.69","TIME","410.16","226.06","0.00","1853.69","0.00","1853.69","01/26/2013","0.000","886.09","0.00","8:12:00","","6","836.89","0:00:00","1","0","Client","1853.69","0:06:00","01/27/2013","Slip: t206","C@6","","G:12542","0","Hourly","","226.06","0.000000","226.06","8:06:00","1853.69","0.00","1","8:12:00"
"10207","Override","460.46","0","01/26/2013","0.00","Open","0.00","Timeslips Import","Time","Pending","0:00:00","2290.98","2751.44","TIME","460.46","299.07","0.00","2751.44","0.00","2751.44","01/26/2013","0.000","1003.44","0.00","9:12:00","","7","966.64","0:00:00","1","0","Client","2751.44","0:06:00","01/27/2013","Slip: t207","C@7","","G:12543","0","Hourly","","299.07","0.000000","299.07","9:06:00","2751.44","0.00","1","9:12:00"
"10208","No Charge","510.31","0","01/26/2013","0.00","Open","0.00","Timeslips Import","Time","Pending","0:00:00","(510.31)","2550.82","TIME","0.00","250.08","(2550.82)","2550.82","510.31","0.00","01/26/2013","0.000","1122.82","2550.82","0:00:00","","8","1051.42","10:12:00","1","0","Client","2550.82","0:06:00","01/27/2013","Slip: t208","C@8","","G:12544","0","Hourly","","0.00","0.000000","250.08","10:06:00","0.00","0.00","1","10:12:00"
"10209","Billable","560.45","0","01/27/2013","0.00","Open","0.00","Timeslips Import","Time","Pending","0:00:00","179.76","740.21","TIME","560.45","66.09","0.00","740.21","0.00","740.21","01/27/2013","0.000","1244.21","0.00","11:12:00","","9","1165.81","0:00:00","1","0","Client","740.21","0:06:00","01/27/2013","Slip: t209","C@9","","G:12545","0","Hourly","","66.09","0.000000","66.09","11:06:00","740.21","0.00","1","11:12:00"
"10210","Billable","60.01","0","01/27/2013","0.00","Open","0.00","Timeslips Import","Time","Pending","0:00:00","178.91","238.92","TIME","60.01","199.10","0.00","238.92","0.00","238.92","01/27/2013","0.000","121.32","0.00","1:12:00","","10","121.32","0:00:00","1","0","Client","238.92","0:06:00","01/27/2013","Slip: t210","C@10","","G:12546","0","Hourly","","199.10","0.000000","199.10","1:06:00","238.92","0.00","1","1:12:00"
