"Merrimac","01/27/2013","10109","INV","12517","AR-Fees","AR-Fees","684.78","0.00","Charges-Fees","Charges-Fees","0.00","658.44","TaxRec-Fees","TaxRec-Fees","0.00","26.34"
"Methuen","01/27/2013","10108","INV","12518","AR-Fees","AR-Fees","445.58","0.00","Charges-Fees","Charges-Fees","0.00","428.44","TaxRec-Fees","TaxRec-Fees","0.00","17.14"
"Middlefield","01/27/2013","10036","INV","12520","AR-Fees","AR-Fees","771.49","0.00","Charges-Fees","Charges-Fees","0.00","741.82","TaxRec-Fees","TaxRec-Fees","0.00","29.67"
"Middleton","01/27/2013","10120","INV","12521","AR-Fees","AR-Fees","887.26","0.00","Charges-Fees","Charges-Fees","0.00","853.13","TaxRec-Fees","TaxRec-Fees","0.00","34.13"
"Milford","01/27/2013","10099","INV","12522","AR-Fees","AR-Fees","966.85","0.00","Charges-Fees","Charges-Fees","0.00","929.66","TaxRec-Fees","TaxRec-Fees","0.00","37.19"
"Millis","01/27/2013","10132","INV","12524","AR-Fees","AR-Fees","1223.85","0.00","Charges-Fees","Charges-Fees","0.00","1176.78","TaxRec-Fees","TaxRec-Fees","0.00","47.07"
"Millville","01/27/2013","10081","INV","12525","AR-Fees","AR-Fees","128.65","0.00","Charges-Fees","Charges-Fees","0.00","123.70","TaxRec-Fees","TaxRec-Fees","0.00","4.95"
"Milton","01/27/2013","10139","INV","12526","AR-Fees","AR-Fees","238.16","0.00","Charges-Fees","Charges-Fees","0.00","229.00","TaxRec-Fees","TaxRec-Fees","0.00","9.16"
"Monroe","01/27/2013","10058","INV","12527","AR-Fees","AR-Fees","336.46","0.00","Charges-Fees","Charges-Fees","0.00","323.52","TaxRec-Fees","TaxRec-Fees","0.00","12.94"
"Monson","01/27/2013","10023","INV","12528","AR-Fees","AR-Fees","658.40","0.00","Charges-Fees","Charges-Fees","0.00","633.08","TaxRec-Fees","TaxRec-Fees","0.00","25.32"
"Montague","01/27/2013","10059","INV","12529","AR-Fees","AR-Fees","459.16","0.00","Charges-Fees","Charges-Fees","0.00","441.50","TaxRec-Fees","TaxRec-Fees","0.00","17.66"
"Montgomery","01/27/2013","10025","INV","12531","AR-Fees","AR-Fees","779.80","0.00","Charges-Fees","Charges-Fees","0.00","749.81","TaxRec-Fees","TaxRec-Fees","0.00","29.99"
"Mount Washington","01/27/2013","10045","INV","12532","AR-Fees","AR-Fees","862.61","0.00","Charges-Fees","Charges-Fees","0.00","829.43","TaxRec-Fees","TaxRec-Fees","0.00","33.18"
"Nahant","01/27/2013","10112","INV","12533","AR-Fees","AR-Fees","977.46","0.00","Charges-Fees","Charges-Fees","0.00","939.87","TaxRec-Fees","TaxRec-Fees","0.00","37.59"
"Natick","01/27/2013","10100","INV","12535","AR-Fees","AR-Fees","1201.84","0.00","Charges-Fees","Charges-Fees","0.00","1155.62","TaxRec-Fees","TaxRec-Fees","0.00","46.22"
"Needham","01/27/2013","10156","INV","12536","AR-Fees","AR-Fees","130.03","0.00","Charges-Fees","Charges-Fees","0.00","125.03","TaxRec-Fees","TaxRec-Fees","0.00","5.00"
"New Bedford","01/27/2013","10172","INV","12537","AR-Fees","AR-Fees","1128.22","0.00","Charges-Fees","Charges-Fees","0.00","1084.83","TaxRec-Fees","TaxRec-Fees","0.00","43.39"
"New Braintree","01/27/2013","10082","INV","12538","AR-Fees","AR-Fees","909.29","0.00","Charges-Fees","Charges-Fees","0.00","874.32","TaxRec-Fees","TaxRec-Fees","0.00","34.97"
"New Marlborough","01/27/2013","10037","INV","12539","AR-Fees","AR-Fees","279.69","0.00","Charges-Fees","Charges-Fees","0.00","268.93","TaxRec-Fees","TaxRec-Fees","0.00","10.76"
"Newbury","01/27/2013","10122","INV","12541","AR-Fees","AR-Fees","1700.15","0.00","Charges-Fees","Charges-Fees","0.00","1634.76","TaxRec-Fees","TaxRec-Fees","0.00","65.39"
"Newburyport","01/27/2013","10121","INV","12542","AR-Fees","AR-Fees","1927.84","0.00","Charges-Fees","Charges-Fees","0.00","1853.69","TaxRec-Fees","TaxRec-Fees","0.00","74.15"
"Newton","01/27/2013","10153","INV","12543","AR-Fees","AR-Fees","2861.50","0.00","Charges-Fees","Charges-Fees","0.00","2751.44","TaxRec-Fees","TaxRec-Fees","0.00","110.06"
"North.Adams","01/27/2013","10038","INV","12545","AR-Fees","AR-Fees","769.82","0.00","Charges-Fees","Charges-Fees","0.00","740.21","TaxRec-Fees","TaxRec-Fees","0.00","29.61"
"North.Andover","01/27/2013","10040","INV","12546","AR-Fees","AR-Fees","248.48","0.00","Charges-Fees","Charges-Fees","0.00","238.92","TaxRec-Fees","TaxRec-Fees","0.00","9.56"
"North.Attleborough","01/27/2013","10042","INV","12547","AR-Fees","AR-Fees","780.46","0.00","Charges-Fees","Charges-Fees","0.00","750.44","TaxRec-Fees","TaxRec-Fees","0.00","30.02"
"North.Brookfield","01/27/2013","10039","INV","12548","AR-Fees","AR-Fees","479.63","0.00","Charges-Fees","Charges-Fees","0.00","461.18","TaxRec-Fees","TaxRec-Fees","0.00","18.45"
"North.Reading","01/27/2013","10041","INV","12549","AR-Fees","AR-Fees","1303.34","0.00","Charges-Fees","Charges-Fees","0.00","1253.21","TaxRec-Fees","TaxRec-Fees","0.00","50.13"
"Northampton","01/27/2013","10024","INV","12550","AR-Fees","AR-Fees","118.55","0.00","Charges-Fees","Charges-Fees","0.00","113.99","TaxRec-Fees","TaxRec-Fees","0.00","4.56"
"Northbridge","01/27/2013","10083","INV","12552","AR-Fees","AR-Fees","1071.98","0.00","Charges-Fees","Charges-Fees","0.00","1030.75","TaxRec-Fees","TaxRec-Fees","0.00","41.23"
"Peabody","01/27/2013","10123","INV","12553","AR-Fees","AR-Fees","308.72","0.00","Charges-Fees","Charges-Fees","0.00","296.85","TaxRec-Fees","TaxRec-Fees","0.00","11.87"
"Saugus","01/27/2013","10111","INV","12554","AR-Fees","AR-Fees","411.63","0.00","Charges-Fees","Charges-Fees","0.00","395.80","TaxRec-Fees","TaxRec-Fees","0.00","15.83"
