"Charlton","Invoice Charges","1294.68","5.50","4.97","2093.24","1863.96","21.69","823.33","25.17","6132.54","Payments","0.00","0.00","0.00","0.00","155.05","21.69","3.36","0.00","180.10","Credits","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Chatham","Invoice Charges","126.25","1295.33","0.48","2338.57","2102.49","24.13","945.84","830.63","7663.72","Payments","0.00","0.00","0.00","156.04","25.04","0.00","0.00","0.00","181.08","Credits","0.00","0.00","0.00","0.00","0.00","0.00","7.07","0.00","7.07","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Chelmsford","Invoice Charges","233.76","127.25","0.90","2571.00","2338.86","21.61","1065.51","948.67","7307.56","Payments","0.00","0.00","157.03","25.03","0.00","0.00","0.00","0.00","182.06","Credits","0.00","0.00","0.00","0.00","0.00","6.06","0.00","0.00","6.06","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Chelsea","Invoice Charges","343.39","235.25","0.71","250.22","2572.30","13.65","13.26","1057.73","4486.51","Payments","0.00","158.02","0.71","24.31","0.00","0.00","158.07","0.00","341.11","Credits","0.00","0.00","0.00","0.00","5.05","0.00","0.00","0.00","5.05","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Cheshire","Invoice Charges","684.72","345.65","2.02","474.70","252.95","6.68","1300.97","11.55","3079.24","Payments","159.01","25.01","0.00","0.00","0.00","159.06","0.00","11.55","354.63","Credits","0.00","0.00","0.00","4.04","0.00","0.00","0.00","0.00","4.04","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Chester","Invoice Charges","455.15","686.71","1.75","7.48","474.59","6.21","132.34","1301.95","3066.18","Payments","0.00","0.00","0.00","0.00","160.05","0.00","25.06","0.00","185.11","Credits","0.00","0.00","3.03","0.00","0.00","0.00","0.00","0.00","3.03","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Chesterfield","Invoice Charges","0.00","458.68","0.00","924.84","5.02","5.20","236.15","133.43","1763.32","Payments","0.00","0.00","0.00","161.04","0.00","5.20","19.85","0.00","186.09","Credits","0.00","2.02","0.00","0.00","0.00","0.00","0.00","0.00","2.02","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Chicopee","Invoice Charges","786.39","3.34","3.01","1152.76","928.48","11.41","350.60","253.22","3489.21","Payments","0.00","0.00","162.03","0.00","25.04","0.00","0.00","0.00","187.07","Credits","1.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1.01","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Chilmark","Invoice Charges","878.64","782.71","2.74","9.38","1156.24","11.22","688.14","420.38","3949.45","Payments","0.00","163.02","0.00","9.38","15.65","0.00","163.07","0.00","351.12","Credits","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Clarksburg","Invoice Charges","995.46","865.20","3.19","1625.01","13.56","14.07","528.07","686.53","4731.09","Payments","164.01","0.00","3.19","21.83","0.00","164.06","0.00","0.00","353.09","Credits","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Clinton","Invoice Charges","0.00","976.41","0.00","1857.68","1626.03","84.12","17.89","459.93","5022.06","Payments","0.00","25.01","0.00","0.00","165.05","0.00","0.00","25.07","215.13","Credits","0.00","0.00","0.00","0.00","0.00","0.00","7.07","0.00","7.07","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Cohasset","Invoice Charges","1188.79","5.05","4.56","2092.79","1929.82","21.47","777.58","24.73","6044.79","Payments","0.00","0.00","0.00","166.04","0.00","0.00","25.06","0.00","191.10","Credits","0.00","0.00","0.00","0.00","0.00","6.06","0.00","0.00","6.06","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Colrain","Invoice Charges","131.12","1201.12","0.50","2404.81","2102.35","24.07","893.74","814.62","7572.33","Payments","0.00","0.00","167.03","0.00","0.00","24.07","0.98","0.00","192.08","Credits","0.00","0.00","0.00","0.00","5.05","0.00","0.00","0.00","5.05","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Concord","Invoice Charges","235.85","130.90","69.25","2571.28","2339.21","21.87","1026.66","904.68","7299.70","Payments","0.00","168.02","0.00","0.00","25.04","0.00","168.07","0.00","361.13","Credits","0.00","0.00","0.00","4.04","0.00","0.00","0.00","0.00","4.04","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Conway","Invoice Charges","346.41","302.04","0.68","250.72","2572.53","13.91","12.82","1009.24","4508.35","Payments","169.01","0.00","0.00","25.03","0.00","169.06","0.00","0.00","363.10","Credits","0.00","0.00","3.03","0.00","0.00","0.00","0.00","0.00","3.03","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Cummington","Invoice Charges","651.89","342.56","2.50","475.39","253.47","6.49","1218.87","11.70","2962.87","Payments","0.00","0.00","2.50","22.52","170.05","0.00","0.00","0.00","195.07","Credits","0.00","2.02","0.00","0.00","0.00","0.00","0.00","0.00","2.02","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Dalton","Invoice Charges","446.01","679.64","1.71","7.19","473.72","5.99","5.82","1195.42","2815.50","Payments","0.00","25.01","0.00","171.04","0.00","0.00","0.00","25.07","221.12","Credits","1.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1.01","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Danvers","Invoice Charges","0.00","450.42","0.00","923.36","4.94","5.12","238.63","137.24","1759.71","Payments","0.00","0.00","172.03","0.00","0.00","0.00","25.06","0.00","197.09","Credits","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Dartmouth","Invoice Charges","772.24","3.28","2.30","2.58","923.65","6.50","356.17","243.17","2309.89","Payments","0.00","173.02","0.00","0.00","0.00","6.50","191.62","0.00","371.14","Credits","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Dedham","Invoice Charges","888.11","3.03","2.74","3.07","1153.04","7.86","671.97","377.29","3107.11","Payments","174.01","0.00","0.00","0.00","25.04","174.06","(174.06)","0.00","199.05","Credits","0.00","0.00","0.00","0.00","0.00","0.00","7.07","0.00","7.07","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Deerfield","Invoice Charges","0.00","871.14","0.00","1621.53","10.14","9.78","485.12","664.82","3662.53","Payments","0.00","0.00","0.00","25.03","175.05","(175.05)","0.00","0.00","25.03","Credits","0.00","0.00","0.00","0.00","0.00","6.06","0.00","0.00","6.06","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Dennis","Invoice Charges","0.00","1006.17","0.00","1858.12","1625.43","38.93","18.49","465.41","5012.55","Payments","0.00","0.00","0.00","201.06","(176.04)","0.00","0.00","0.00","25.02","Credits","0.00","0.00","0.00","0.00","5.05","0.00","0.00","0.00","5.05","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Dighton","Invoice Charges","1225.02","5.20","4.70","2092.13","1883.53","22.00","786.42","25.44","6044.44","Payments","0.00","5.20","181.73","(161.92)","0.00","0.00","0.00","25.07","50.08","Credits","0.00","0.00","0.00","4.04","0.00","0.00","0.00","0.00","4.04","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Douglas","Invoice Charges","128.77","1214.04","0.00","2357.88","2102.88","24.63","920.92","800.41","7549.53","Payments","0.00","178.02","(178.02)","0.00","0.00","0.00","203.13","0.00","203.13","Credits","0.00","0.00","3.03","0.00","0.00","0.00","0.00","0.00","3.03","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Dover","Invoice Charges","238.39","126.54","20.90","2571.75","2339.71","22.49","1008.35","914.53","7242.66","Payments","179.01","(179.01)","0.00","0.00","0.00","201.55","2.56","0.00","204.11","Credits","0.00","2.02","0.00","0.00","0.00","0.00","0.00","0.00","2.02","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Dracut","Invoice Charges","336.79","235.26","1.29","250.86","2573.02","13.55","13.17","981.94","4405.88","Payments","0.00","0.00","0.00","0.00","205.09","0.00","0.00","0.00","205.09","Credits","1.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1.01","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Dudley","Invoice Charges","1005.95","523.47","3.86","478.39","254.95","8.75","1825.70","16.54","4117.61","Payments","0.00","0.00","0.00","206.07","0.00","0.00","0.00","0.00","206.07","Credits","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Dunstable","Invoice Charges","843.11","1248.17","3.23","12.90","477.72","10.10","250.69","2259.50","5105.42","Payments","0.00","0.00","185.26","12.90","8.89","0.00","0.00","0.00","207.05","Credits","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Duxbury","Invoice Charges","0.00","1214.44","0.00","929.28","7.95","8.25","644.16","357.21","3161.29","Payments","0.00","208.03","0.00","0.00","0.00","0.00","183.07","25.07","416.17","Credits","0.00","0.00","0.00","0.00","0.00","0.00","7.07","0.00","7.07","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"East.Bridgewater","Invoice Charges","2089.45","8.87","8.01","1158.94","932.44","14.89","943.03","655.80","5811.43","Payments","184.01","184.02","184.03","184.04","184.05","184.06","209.13","0.00","1313.34","Credits","0.00","0.00","0.00","0.00","0.00","6.06","0.00","0.00","6.06","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","11.01","11.02","11.03","11.04","11.05","11.06","11.07","0.00","77.28"
"East.Brookfield","Invoice Charges","1126.12","993.57","4.32","12.72","1158.74","12.97","864.02","455.96","4628.42","Payments","196.02","196.04","196.06","196.08","196.10","198.04","219.27","0.00","1397.61","Credits","0.00","0.00","0.00","0.00","5.05","0.00","0.00","0.00","5.05","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","185.01","185.02","6.70","172.31","185.05","185.06","185.07","0.00","1104.22"
"East.Longmeadow","Invoice Charges","134.52","120.47","0.52","1615.06","5.36","5.54","66.77","96.20","2044.44","Payments","0.00","120.47","0.52","441.78","5.36","5.54","66.77","96.20","736.64","Credits","0.00","0.00","0.00","4.04","0.00","0.00","0.00","0.00","4.04","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Eastham","Invoice Charges","0.00","3071.99","0.00","1872.89","1633.93","27.02","26.26","1429.68","8061.77","Payments","0.00","0.00","187.03","25.03","0.00","0.00","0.00","0.00","212.06","Credits","0.00","0.00","3.03","0.00","0.00","0.00","0.00","0.00","3.03","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Easthampton","Invoice Charges","140.71","0.60","0.00","2087.68","1858.27","16.44","106.44","16.17","4226.31","Payments","0.00","188.02","0.00","25.02","0.00","0.00","188.07","0.00","401.11","Credits","0.00","2.02","0.00","0.00","0.00","0.00","0.00","0.00","2.02","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Easton","Invoice Charges","349.55","3263.17","0.61","2354.41","2111.32","33.40","2420.29","2140.33","12673.08","Payments","189.01","25.01","0.00","0.00","0.00","189.06","0.00","25.07","428.15","Credits","1.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1.01","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Edgartown","Invoice Charges","707.22","388.76","2.71","2575.80","2342.66","24.75","2981.52","2673.41","11696.83","Payments","0.00","0.00","0.00","0.00","190.05","0.00","25.06","0.00","215.11","Credits","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Egremont","Invoice Charges","249.96","172.91","0.96","249.99","2571.62","12.97","12.55","731.62","4002.58","Payments","0.00","0.00","0.00","191.04","0.00","12.97","12.08","0.00","216.09","Credits","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Erving","Invoice Charges","600.43","312.45","2.30","474.14","252.45","6.05","1090.54","10.68","2749.04","Payments","0.00","0.00","192.03","0.00","25.04","0.00","0.00","0.00","217.07","Credits","0.00","0.00","0.00","0.00","0.00","0.00","7.07","0.00","7.07","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Essex","Invoice Charges","952.80","1410.56","2.91","14.64","478.80","11.22","283.11","2552.40","5706.44","Payments","0.00","193.02","0.00","14.64","10.39","0.00","193.07","0.00","411.12","Credits","0.00","0.00","0.00","0.00","0.00","6.06","0.00","0.00","6.06","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Everett","Invoice Charges","0.00","1149.40","0.00","928.87","7.64","7.91","608.96","338.10","3040.88","Payments","194.01","0.00","0.00","25.02","0.00","194.06","0.00","0.00","413.09","Credits","0.00","0.00","0.00","0.00","5.05","0.00","0.00","0.00","5.05","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Fairhaven","Invoice Charges","2502.12","10.63","9.60","1160.70","936.17","18.66","1130.19","23.54","5791.61","Payments","0.00","10.63","9.60","4.78","195.05","0.00","0.00","23.54","243.60","Credits","0.00","0.00","0.00","4.04","0.00","0.00","0.00","0.00","4.04","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Fall River","Invoice Charges","2858.24","2521.82","10.96","32.55","1171.54","27.16","26.40","1142.69","7791.36","Payments","0.00","0.00","0.00","196.04","0.00","0.00","25.06","0.00","221.10","Credits","0.00","0.00","3.03","0.00","0.00","0.00","0.00","0.00","3.03","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Falmouth","Invoice Charges","2967.70","2657.73","11.38","1647.77","29.12","30.21","1384.08","2036.08","10764.07","Payments","0.00","0.00","197.03","0.00","0.00","25.05","0.00","0.00","222.08","Credits","0.00","2.02","0.00","0.00","0.00","0.00","0.00","0.00","2.02","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Fitchburg","Invoice Charges","0.00","1035.07","0.00","6.76","1617.95","10.34","10.05","581.11","3261.28","Payments","0.00","198.02","0.00","0.00","25.04","0.00","198.07","0.00","421.13","Credits","1.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1.01","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Florida","Invoice Charges","794.28","2.53","2.28","2090.24","1860.94","19.22","628.46","41.96","5439.91","Payments","199.01","0.00","0.00","25.03","0.00","199.06","(199.06)","0.00","224.04","Credits","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Foxborough","Invoice Charges","0.00","2809.50","0.00","2350.27","2108.78","130.90","2107.25","1846.37","11353.07","Payments","0.00","0.00","0.00","25.02","200.05","(200.05)","0.00","0.00","25.02","Credits","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Framingham","Invoice Charges","233.40","127.05","0.90","2571.46","2440.67","42.70","1065.17","948.50","7429.85","Payments","0.00","25.01","0.00","201.04","(201.04)","0.00","0.00","25.07","50.08","Credits","0.00","0.00","0.00","0.00","0.00","0.00","7.07","0.00","7.07","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Franklin","Invoice Charges","342.85","234.88","1.32","353.02","2593.46","14.97","14.53","1058.11","4613.14","Payments","0.00","0.00","202.03","(202.03)","0.00","0.00","14.53","10.53","25.06","Credits","0.00","0.00","0.00","0.00","0.00","6.06","0.00","0.00","6.06","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Freetown","Invoice Charges","683.69","345.79","105.83","496.01","254.23","7.99","1301.01","12.58","3207.13","Payments","0.00","203.02","(203.02)","0.00","0.00","7.99","220.13","0.00","228.12","Credits","0.00","0.00","0.00","0.00","5.05","0.00","0.00","0.00","5.05","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Gardner","Invoice Charges","454.45","789.80","21.73","8.41","475.09","7.31","132.36","1300.43","3189.58","Payments","204.01","(204.01)","0.00","0.00","25.04","204.06","0.00","0.00","229.10","Credits","0.00","0.00","0.00","4.04","0.00","0.00","0.00","0.00","4.04","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Georgetown","Invoice Charges","0.00","454.49","0.00","924.80","5.55","4.89","238.24","132.03","1760.00","Payments","0.00","0.00","0.00","25.03","205.05","0.00","0.00","0.00","230.08","Credits","0.00","0.00","3.03","0.00","0.00","0.00","0.00","0.00","3.03","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Gill","Invoice Charges","801.66","3.40","3.07","1153.49","928.25","11.28","353.94","246.34","3501.43","Payments","0.00","0.00","3.07","227.99","0.00","0.00","0.00","0.00","231.06","Credits","0.00","2.02","0.00","0.00","0.00","0.00","0.00","0.00","2.02","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Gloucester","Invoice Charges","921.62","805.65","3.53","9.35","1156.26","11.31","694.93","357.32","3959.97","Payments","0.00","25.01","207.03","0.00","0.00","0.00","0.00","25.07","257.11","Credits","1.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1.01","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Goshen","Invoice Charges","1043.68","926.14","3.21","1625.54","13.93","14.46","468.68","699.53","4795.17","Payments","0.00","208.02","0.00","0.00","0.00","0.00","233.13","0.00","441.15","Credits","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
