"Holliston","0.00","0.00","0.00","0.00","658.73","658.73","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","0.00","0.00","0.00","0.00","658.73","658.73","0.00","01/27/2013","",""
"Holyoke","0.00","0.00","0.00","0.00","459.38","459.38","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","0.00","0.00","0.00","0.00","459.38","459.38","0.00","01/27/2013","",""
"Hopkinton","0.00","0.00","0.00","0.00","780.18","780.18","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","0.00","0.00","0.00","0.00","780.18","780.18","0.00","01/27/2013","",""
"Hubbardston","0.00","0.00","0.00","0.00","863.03","863.03","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","0.00","0.00","0.00","0.00","863.03","863.03","0.00","01/27/2013","",""
"Hudson","0.00","0.00","0.00","0.00","1674.49","1674.49","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","0.00","0.00","0.00","0.00","1674.49","1674.49","0.00","01/27/2013","",""
"Huntington","0.00","0.00","0.00","0.00","268.26","268.26","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","0.00","0.00","0.00","0.00","268.26","268.26","0.00","01/27/2013","",""
"Ipswich","0.00","0.00","0.00","0.00","275.86","275.86","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","0.00","0.00","0.00","0.00","275.86","275.86","0.00","01/27/2013","",""
"Kingston","0.00","0.00","0.00","0.00","663.63","663.63","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","0.00","0.00","0.00","0.00","663.63","663.63","0.00","01/27/2013","",""
"Lakeville","0.00","0.00","0.00","0.00","952.01","952.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","0.00","0.00","0.00","0.00","952.01","952.01","0.00","01/27/2013","",""
"Lancaster","0.00","0.00","0.00","0.00","883.82","883.82","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","0.00","0.00","0.00","0.00","883.82","883.82","0.00","01/27/2013","",""
"Lanesborough","0.00","0.00","0.00","0.00","258.07","258.07","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","0.00","0.00","0.00","0.00","258.07","258.07","0.00","01/27/2013","",""
"Leicester","0.00","0.00","0.00","0.00","1177.80","1177.80","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","0.00","0.00","0.00","0.00","1177.80","1177.80","0.00","01/27/2013","",""
"Lenox","0.00","0.00","0.00","0.00","594.36","594.36","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","0.00","0.00","0.00","0.00","594.36","594.36","0.00","01/27/2013","",""
"Leverett","0.00","0.00","0.00","0.00","281.18","281.18","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","0.00","0.00","0.00","0.00","281.18","281.18","0.00","01/27/2013","",""
"Lexington","0.00","0.00","0.00","0.00","369.60","369.60","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","0.00","0.00","0.00","0.00","369.60","369.60","0.00","01/27/2013","",""
"Leyden","0.00","0.00","0.00","0.00","197.13","197.13","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","0.00","0.00","0.00","0.00","197.13","197.13","0.00","01/27/2013","",""
"Lincoln","0.00","0.00","0.00","0.00","609.59","609.59","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","0.00","0.00","0.00","0.00","609.59","609.59","0.00","01/27/2013","",""
"Littleton","0.00","0.00","0.00","0.00","762.03","762.03","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","0.00","0.00","0.00","0.00","762.03","762.03","0.00","01/27/2013","",""
"Longmeadow","0.00","0.00","0.00","0.00","206.13","206.13","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","0.00","0.00","0.00","0.00","206.13","206.13","0.00","01/27/2013","",""
"Ludlow","0.00","0.00","0.00","0.00","801.29","801.29","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","0.00","0.00","0.00","0.00","801.29","801.29","0.00","01/27/2013","",""
"Lunenburg","0.00","0.00","0.00","0.00","921.19","921.19","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","0.00","0.00","0.00","0.00","921.19","921.19","0.00","01/27/2013","",""
"Lynn","0.00","0.00","0.00","0.00","1043.20","1043.20","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","0.00","0.00","0.00","0.00","1043.20","1043.20","0.00","01/27/2013","",""
"Malden","0.00","0.00","0.00","0.00","1293.51","1293.51","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","0.00","0.00","0.00","0.00","1293.51","1293.51","0.00","01/27/2013","",""
"Manchester-by-the-Sea","0.00","0.00","0.00","0.00","126.12","126.12","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","0.00","0.00","0.00","0.00","126.12","126.12","0.00","01/27/2013","",""
"Mansfield","0.00","0.00","0.00","0.00","233.53","233.53","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","0.00","0.00","0.00","0.00","233.53","233.53","0.00","01/27/2013","",""
"Marblehead","0.00","0.00","0.00","0.00","343.05","343.05","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","0.00","0.00","0.00","0.00","343.05","343.05","0.00","01/27/2013","",""
"Marion","0.00","0.00","0.00","0.00","684.07","684.07","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","0.00","0.00","0.00","0.00","684.07","684.07","0.00","01/27/2013","",""
"Marlborough","0.00","0.00","0.00","0.00","454.71","454.71","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","0.00","0.00","0.00","0.00","454.71","454.71","0.00","01/27/2013","",""
"Mashpee","0.00","0.00","0.00","0.00","802.11","802.11","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","0.00","0.00","0.00","0.00","802.11","802.11","0.00","01/27/2013","",""
"Mattapoisett","0.00","0.00","0.00","0.00","922.14","922.14","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","0.00","0.00","0.00","0.00","922.14","922.14","0.00","01/27/2013","",""
"Maynard","0.00","0.00","0.00","0.00","1044.25","1044.25","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","0.00","0.00","0.00","0.00","1044.25","1044.25","0.00","01/27/2013","",""
"Medford","0.00","0.00","0.00","0.00","1294.79","1294.79","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","0.00","0.00","0.00","0.00","1294.79","1294.79","0.00","01/27/2013","",""
"Medway","0.00","0.00","0.00","0.00","126.26","126.26","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","0.00","0.00","0.00","0.00","126.26","126.26","0.00","01/27/2013","",""
"Melrose","0.00","0.00","0.00","0.00","233.79","233.79","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","0.00","0.00","0.00","0.00","233.79","233.79","0.00","01/27/2013","",""
"Mendon","0.00","0.00","0.00","0.00","343.42","343.42","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","0.00","0.00","0.00","0.00","343.42","343.42","0.00","01/27/2013","",""
"Merrimac","0.00","0.00","0.00","0.00","684.78","684.78","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","0.00","0.00","0.00","0.00","684.78","684.78","0.00","01/27/2013","",""
"Methuen","0.00","0.00","0.00","0.00","445.58","445.58","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","0.00","0.00","0.00","0.00","445.58","445.58","0.00","01/27/2013","",""
"Middlefield","0.00","0.00","0.00","0.00","771.49","771.49","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","0.00","0.00","0.00","0.00","771.49","771.49","0.00","01/27/2013","",""
"Middleton","0.00","0.00","0.00","0.00","887.26","887.26","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","0.00","0.00","0.00","0.00","887.26","887.26","0.00","01/27/2013","",""
"Milford","0.00","0.00","0.00","0.00","966.85","966.85","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","0.00","0.00","0.00","0.00","966.85","966.85","0.00","01/27/2013","",""
"Millis","0.00","0.00","0.00","0.00","1223.85","1223.85","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","0.00","0.00","0.00","0.00","1223.85","1223.85","0.00","01/27/2013","",""
"Millville","0.00","0.00","0.00","0.00","128.65","128.65","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","0.00","0.00","0.00","0.00","128.65","128.65","0.00","01/27/2013","",""
"Milton","0.00","0.00","0.00","0.00","238.16","238.16","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","0.00","0.00","0.00","0.00","238.16","238.16","0.00","01/27/2013","",""
"Monroe","0.00","0.00","0.00","0.00","336.46","336.46","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","0.00","0.00","0.00","0.00","336.46","336.46","0.00","01/27/2013","",""
"Monson","0.00","0.00","0.00","0.00","658.40","658.40","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","0.00","0.00","0.00","0.00","658.40","658.40","0.00","01/27/2013","",""
"Montague","0.00","0.00","0.00","0.00","459.16","459.16","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","0.00","0.00","0.00","0.00","459.16","459.16","0.00","01/27/2013","",""
"Montgomery","0.00","0.00","0.00","0.00","779.80","779.80","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","0.00","0.00","0.00","0.00","779.80","779.80","0.00","01/27/2013","",""
"Mount Washington","0.00","0.00","0.00","0.00","862.61","862.61","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","0.00","0.00","0.00","0.00","862.61","862.61","0.00","01/27/2013","",""
"Nahant","0.00","0.00","0.00","0.00","977.46","977.46","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","0.00","0.00","0.00","0.00","977.46","977.46","0.00","01/27/2013","",""
"Natick","0.00","0.00","0.00","0.00","1201.84","1201.84","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","0.00","0.00","0.00","0.00","1201.84","1201.84","0.00","01/27/2013","",""
"Needham","0.00","0.00","0.00","0.00","130.03","130.03","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","0.00","0.00","0.00","0.00","130.03","130.03","0.00","01/27/2013","",""
"New Bedford","0.00","0.00","0.00","0.00","1128.22","1128.22","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","0.00","0.00","0.00","0.00","1128.22","1128.22","0.00","01/27/2013","",""
"New Braintree","0.00","0.00","0.00","0.00","909.29","909.29","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","0.00","0.00","0.00","0.00","909.29","909.29","0.00","01/27/2013","",""
"New Marlborough","0.00","0.00","0.00","0.00","279.69","279.69","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","0.00","0.00","0.00","0.00","279.69","279.69","0.00","01/27/2013","",""
"Newbury","0.00","0.00","0.00","0.00","1700.15","1700.15","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","0.00","0.00","0.00","0.00","1700.15","1700.15","0.00","01/27/2013","",""
"Newburyport","0.00","0.00","0.00","0.00","1927.84","1927.84","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","0.00","0.00","0.00","0.00","1927.84","1927.84","0.00","01/27/2013","",""
"Newton","0.00","0.00","0.00","0.00","2861.50","2861.50","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","0.00","0.00","0.00","0.00","2861.50","2861.50","0.00","01/27/2013","",""
"North.Adams","0.00","0.00","0.00","0.00","769.82","769.82","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","0.00","0.00","0.00","0.00","769.82","769.82","0.00","01/27/2013","",""
"North.Andover","0.00","0.00","0.00","0.00","248.48","248.48","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","0.00","0.00","0.00","0.00","248.48","248.48","0.00","01/27/2013","",""
"North.Attleborough","0.00","0.00","0.00","0.00","780.46","780.46","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","0.00","0.00","0.00","0.00","780.46","780.46","0.00","01/27/2013","",""
"North.Brookfield","0.00","0.00","0.00","0.00","479.63","479.63","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","0.00","0.00","0.00","0.00","479.63","479.63","0.00","01/27/2013","",""
"North.Reading","0.00","0.00","0.00","0.00","1303.34","1303.34","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","0.00","0.00","0.00","0.00","1303.34","1303.34","0.00","01/27/2013","",""
"Northampton","0.00","0.00","0.00","0.00","118.55","118.55","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","0.00","0.00","0.00","0.00","118.55","118.55","0.00","01/27/2013","",""
"Northbridge","0.00","0.00","0.00","0.00","1071.98","1071.98","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","0.00","0.00","0.00","0.00","1071.98","1071.98","0.00","01/27/2013","",""
"Peabody","0.00","0.00","0.00","0.00","308.72","308.72","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","0.00","0.00","0.00","0.00","308.72","308.72","0.00","01/27/2013","",""
"Saugus","0.00","0.00","0.00","0.00","411.63","411.63","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","0.00","0.00","0.00","0.00","411.63","411.63","0.00","01/27/2013","",""
