"Transaction ID","Billing Status","Overhead Cost","Recurring","Transaction Date","Adjustment","Classification","Price","Slip Source","Transaction Type","Approval Status","Do Not Bill Time","Profitability of Overhead Cost","Slip Value","Transaction Type (Short)","Billable Overhead Cost","Effective Rate: Slip Value / Time Spent","Profitability: Billed SV - Slip Value","Slip Value for Client Rate Source","Unbillable Overhead Cost","Billable Slip Value","End Date","Quantity","Slip Value for Task Rate Source","Unbillable Slip Value","Billable Time Spent","End Date (if needed)","Rate Level","Slip Value for Timekeeper Rate Source","Unbillable Time Spent","Billed","Exported","Rate Source","Slip Value with Markup","Variance","Billed on Invoice Date","Extra","Rate Source and Level shorthand","Start Time (if available)","Billed on Invoice No.","Hold","Rate Type","Stop Time (if available)","Billed Rate: Billed SV / Time Spent","Markup Percent","Rate Value","Time Estimated","Billed Slip Value","Markup Value","Record Count","Time Spent (optional rounding)",
"2868","No Charge","510.41","0","01/01/2013","0.00","Open","0.00","Timeslips","Time","Pending","0:00:00","(510.41)","1060.90","TIME","0.00","104.01","(1060.90)","0.00","510.41","0.00","01/01/2013","0.000","1122.10","1060.90","0:00:00","","1","1060.90","10:12:00","1","0","Timekeeper","1060.90","0:06:00","12/27/2013","Slip: t4","T@1","","G:12352","0","Hourly","","0.00","0.000000","104.01","10:06:00","0.00","0.00","1","10:12:00"
"2869","Billable","0.00","0","01/01/2013","0.00","Open","204.004","Timeslips","Expense","Pending","0:00:00","1104.50","841.52","EXP","0.00","0.00","262.98","841.52","0.00","841.52","01/01/2013","4.125","841.52","0.00","0:00:00","","1","841.52","0:00:00","1","0","Timekeeper","883.60","0:00:00","12/27/2013","Slip: e5","T@1","","G:12352","0","Hourly","","0.00","0.050000","0.00","0:00:00","1104.50","42.08","1","0:00:00"
"2870","Override","0.00","0","01/01/2013","0.00","Open","205.005","Timeslips","Expense","Pending","0:00:00","1103.18","1050.65","EXP","0.00","0.00","52.53","1050.65","0.00","1050.65","01/01/2013","5.125","1050.65","0.00","0:00:00","","1","1050.65","0:00:00","1","0","Timekeeper","1103.18","0:00:00","12/27/2013","Slip: e6","T@1","","G:12352","0","Hourly","","0.00","0.050000","0.00","0:00:00","1103.18","52.53","1","0:00:00"
"2871","Do Not Bill","0.00","0","01/01/2013","0.00","Open","206.006","Timeslips","Expense","Pending","0:00:00","0.00","1261.79","EXP","0.00","0.00","(1261.79)","1261.79","0.00","0.00","01/01/2013","6.125","1261.79","1261.79","0:00:00","","1","1261.79","0:00:00","1","0","Timekeeper","1324.88","0:00:00","12/27/2013","Slip: e7","T@1","","G:12352","0","Hourly","","0.00","0.050000","0.00","0:00:00","0.00","63.09","1","0:00:00"
"2872","No Charge","0.00","0","01/01/2013","0.00","Open","203.003","Timeslips","Expense","Pending","0:00:00","0.00","634.38","EXP","0.00","0.00","(634.38)","634.38","0.00","0.00","01/01/2013","3.125","634.38","634.38","0:00:00","","1","634.38","0:00:00","1","0","Timekeeper","666.10","0:00:00","12/27/2013","Slip: e8","T@1","","G:12352","0","Hourly","","0.00","0.050000","0.00","0:00:00","0.00","31.72","1","0:00:00"
"2873","Billable","60.01","0","01/01/2013","0.00","Open","0.00","Timeslips","Time","Pending","0:00:00","939.99","121.21","TIME","60.01","101.01","878.79","0.00","0.00","121.21","01/01/2013","0.000","121.21","0.00","1:12:00","","1","121.21","0:00:00","1","0","Timekeeper","121.21","0:06:00","12/27/2013","Slip: t1","T@1","","G:12353","0","Hourly","","833.33","0.000000","101.01","1:06:00","1000.00","0.00","1","1:12:00"
"2874","Override","210.08","0","01/01/2013","0.00","Open","0.00","Timeslips","Time","Pending","0:00:00","218.36","428.44","TIME","210.08","102.01","0.00","0.00","0.00","428.44","01/01/2013","0.000","436.84","0.00","4:12:00","","1","428.44","0:00:00","1","0","Timekeeper","428.44","0:06:00","12/27/2013","Slip: t2","T@1","","G:12353","0","Hourly","","102.01","0.000000","102.01","4:06:00","428.44","0.00","1","4:12:00"
"2875","Do Not Bill","260.16","0","01/01/2013","0.00","Open","0.00","Timeslips","Time","Pending","0:00:00","(260.16)","535.65","TIME","0.00","103.01","(535.65)","0.00","260.16","0.00","01/01/2013","0.000","546.05","535.65","0:00:00","","1","535.65","5:12:00","1","0","Timekeeper","535.65","0:06:00","12/27/2013","Slip: t3","T@1","","G:12353","0","Hourly","","0.00","0.000000","103.01","5:06:00","0.00","0.00","1","5:12:00"
"2876","No Charge","510.41","0","01/01/2013","0.00","Open","0.00","Timeslips","Time","Pending","0:00:00","(510.41)","1060.90","TIME","0.00","104.01","(1060.90)","0.00","510.41","0.00","01/01/2013","0.000","1122.10","1060.90","0:00:00","","1","1060.90","10:12:00","1","0","Timekeeper","1060.90","0:06:00","12/27/2013","Slip: t4","T@1","","G:12353","0","Hourly","","0.00","0.000000","104.01","10:06:00","0.00","0.00","1","10:12:00"
"2877","Billable","0.00","0","01/01/2013","0.00","Open","204.004","Timeslips","Expense","Pending","0:00:00","883.60","841.52","EXP","0.00","0.00","42.08","841.52","0.00","841.52","01/01/2013","4.125","841.52","0.00","0:00:00","","1","841.52","0:00:00","1","0","Timekeeper","883.60","0:00:00","12/27/2013","Slip: e5","T@1","","G:12353","0","Hourly","","0.00","0.050000","0.00","0:00:00","883.60","42.08","1","0:00:00"
"2878","Override","0.00","0","01/01/2013","0.00","Open","205.005","Timeslips","Expense","Pending","0:00:00","1103.18","1050.65","EXP","0.00","0.00","52.53","1050.65","0.00","1050.65","01/01/2013","5.125","1050.65","0.00","0:00:00","","1","1050.65","0:00:00","1","0","Timekeeper","1103.18","0:00:00","12/27/2013","Slip: e6","T@1","","G:12353","0","Hourly","","0.00","0.050000","0.00","0:00:00","1103.18","52.53","1","0:00:00"
"2879","Do Not Bill","0.00","0","01/01/2013","0.00","Open","206.006","Timeslips","Expense","Pending","0:00:00","0.00","1261.79","EXP","0.00","0.00","(1261.79)","1261.79","0.00","0.00","01/01/2013","6.125","1261.79","1261.79","0:00:00","","1","1261.79","0:00:00","1","0","Timekeeper","1324.88","0:00:00","12/27/2013","Slip: e7","T@1","","G:12353","0","Hourly","","0.00","0.050000","0.00","0:00:00","0.00","63.09","1","0:00:00"
"2880","No Charge","0.00","0","01/01/2013","0.00","Open","203.003","Timeslips","Expense","Pending","0:00:00","0.00","634.38","EXP","0.00","0.00","(634.38)","634.38","0.00","0.00","01/01/2013","3.125","634.38","634.38","0:00:00","","1","634.38","0:00:00","1","0","Timekeeper","666.10","0:00:00","12/27/2013","Slip: e8","T@1","","G:12353","0","Hourly","","0.00","0.050000","0.00","0:00:00","0.00","31.72","1","0:00:00"
"2881","Billable","60.01","0","01/01/2013","0.00","Open","0.00","Timeslips","Time","Pending","0:00:00","61.20","121.21","TIME","60.01","101.01","0.00","0.00","0.00","121.21","01/01/2013","0.000","121.21","0.00","1:12:00","","1","121.21","0:00:00","1","0","Timekeeper","121.21","0:06:00","12/27/2013","Slip: t1","T@1","","G:12354","0","Hourly","","101.01","0.000000","101.01","1:06:00","121.21","0.00","1","1:12:00"
"2882","Override","210.08","0","01/01/2013","0.00","Open","0.00","Timeslips","Time","Pending","0:00:00","218.36","428.44","TIME","210.08","102.01","0.00","0.00","0.00","428.44","01/01/2013","0.000","436.84","0.00","4:12:00","","1","428.44","0:00:00","1","0","Timekeeper","428.44","0:06:00","12/27/2013","Slip: t2","T@1","","G:12354","0","Hourly","","102.01","0.000000","102.01","4:06:00","428.44","0.00","1","4:12:00"
"2883","Do Not Bill","260.16","0","01/01/2013","0.00","Open","0.00","Timeslips","Time","Pending","0:00:00","(260.16)","535.65","TIME","0.00","103.01","(535.65)","0.00","260.16","0.00","01/01/2013","0.000","546.05","535.65","0:00:00","","1","535.65","5:12:00","1","0","Timekeeper","535.65","0:06:00","12/27/2013","Slip: t3","T@1","","G:12354","0","Hourly","","0.00","0.000000","103.01","5:06:00","0.00","0.00","1","5:12:00"
"2884","No Charge","510.41","0","01/01/2013","0.00","Open","0.00","Timeslips","Time","Pending","0:00:00","(510.41)","1060.90","TIME","0.00","104.01","(1060.90)","0.00","510.41","0.00","01/01/2013","0.000","1122.10","1060.90","0:00:00","","1","1060.90","10:12:00","1","0","Timekeeper","1060.90","0:06:00","12/27/2013","Slip: t4","T@1","","G:12354","0","Hourly","","0.00","0.000000","104.01","10:06:00","0.00","0.00","1","10:12:00"
"2885","Billable","0.00","0","01/01/2013","0.00","Open","204.004","Timeslips","Expense","Pending","0:00:00","1000.00","841.52","EXP","0.00","0.00","158.48","841.52","0.00","841.52","01/01/2013","4.125","841.52","0.00","0:00:00","","1","841.52","0:00:00","1","0","Timekeeper","883.60","0:00:00","12/27/2013","Slip: e5","T@1","","G:12354","0","Hourly","","0.00","0.050000","0.00","0:00:00","1000.00","42.08","1","0:00:00"
"2886","Override","0.00","0","01/01/2013","0.00","Open","205.005","Timeslips","Expense","Pending","0:00:00","1103.18","1050.65","EXP","0.00","0.00","52.53","1050.65","0.00","1050.65","01/01/2013","5.125","1050.65","0.00","0:00:00","","1","1050.65","0:00:00","1","0","Timekeeper","1103.18","0:00:00","12/27/2013","Slip: e6","T@1","","G:12354","0","Hourly","","0.00","0.050000","0.00","0:00:00","1103.18","52.53","1","0:00:00"
"2887","Do Not Bill","0.00","0","01/01/2013","0.00","Open","206.006","Timeslips","Expense","Pending","0:00:00","0.00","1261.79","EXP","0.00","0.00","(1261.79)","1261.79","0.00","0.00","01/01/2013","6.125","1261.79","1261.79","0:00:00","","1","1261.79","0:00:00","1","0","Timekeeper","1324.88","0:00:00","12/27/2013","Slip: e7","T@1","","G:12354","0","Hourly","","0.00","0.050000","0.00","0:00:00","0.00","63.09","1","0:00:00"
"2888","No Charge","0.00","0","01/01/2013","0.00","Open","203.003","Timeslips","Expense","Pending","0:00:00","0.00","634.38","EXP","0.00","0.00","(634.38)","634.38","0.00","0.00","01/01/2013","3.125","634.38","634.38","0:00:00","","1","634.38","0:00:00","1","0","Timekeeper","666.10","0:00:00","12/27/2013","Slip: e8","T@1","","G:12354","0","Hourly","","0.00","0.050000","0.00","0:00:00","0.00","31.72","1","0:00:00"
"2889","Billable","60.01","0","01/01/2013","0.00","Open","0.00","Timeslips","Time","Pending","0:00:00","60.62","121.21","TIME","60.01","101.01","(0.58)","0.00","0.00","121.21","01/01/2013","0.000","121.21","0.00","1:12:00","","1","121.21","0:00:00","1","0","Timekeeper","121.21","0:06:00","12/27/2013","Slip: t1","T@1","","G:12355","0","Hourly","","100.53","0.000000","101.01","1:06:00","120.63","0.00","1","1:12:00"
"2890","Override","210.08","0","01/01/2013","0.00","Open","0.00","Timeslips","Time","Pending","0:00:00","218.36","428.44","TIME","210.08","102.01","0.00","0.00","0.00","428.44","01/01/2013","0.000","436.84","0.00","4:12:00","","1","428.44","0:00:00","1","0","Timekeeper","428.44","0:06:00","12/27/2013","Slip: t2","T@1","","G:12355","0","Hourly","","102.01","0.000000","102.01","4:06:00","428.44","0.00","1","4:12:00"
"2891","Do Not Bill","260.16","0","01/01/2013","0.00","Open","0.00","Timeslips","Time","Pending","0:00:00","(260.16)","535.65","TIME","0.00","103.01","(535.65)","0.00","260.16","0.00","01/01/2013","0.000","546.05","535.65","0:00:00","","1","535.65","5:12:00","1","0","Timekeeper","535.65","0:06:00","12/27/2013","Slip: t3","T@1","","G:12355","0","Hourly","","0.00","0.000000","103.01","5:06:00","0.00","0.00","1","5:12:00"
"2892","No Charge","510.41","0","01/01/2013","0.00","Open","0.00","Timeslips","Time","Pending","0:00:00","(510.41)","1060.90","TIME","0.00","104.01","(1060.90)","0.00","510.41","0.00","01/01/2013","0.000","1122.10","1060.90","0:00:00","","1","1060.90","10:12:00","1","0","Timekeeper","1060.90","0:06:00","12/27/2013","Slip: t4","T@1","","G:12355","0","Hourly","","0.00","0.000000","104.01","10:06:00","0.00","0.00","1","10:12:00"
"2893","Billable","0.00","0","01/01/2013","0.00","Open","204.004","Timeslips","Expense","Pending","0:00:00","879.37","841.52","EXP","0.00","0.00","37.85","841.52","0.00","841.52","01/01/2013","4.125","841.52","0.00","0:00:00","","1","841.52","0:00:00","1","0","Timekeeper","883.60","0:00:00","12/27/2013","Slip: e5","T@1","","G:12355","0","Hourly","","0.00","0.050000","0.00","0:00:00","879.37","42.08","1","0:00:00"
"2894","Override","0.00","0","01/01/2013","0.00","Open","205.005","Timeslips","Expense","Pending","0:00:00","1103.18","1050.65","EXP","0.00","0.00","52.53","1050.65","0.00","1050.65","01/01/2013","5.125","1050.65","0.00","0:00:00","","1","1050.65","0:00:00","1","0","Timekeeper","1103.18","0:00:00","12/27/2013","Slip: e6","T@1","","G:12355","0","Hourly","","0.00","0.050000","0.00","0:00:00","1103.18","52.53","1","0:00:00"
"2895","Do Not Bill","0.00","0","01/01/2013","0.00","Open","206.006","Timeslips","Expense","Pending","0:00:00","0.00","1261.79","EXP","0.00","0.00","(1261.79)","1261.79","0.00","0.00","01/01/2013","6.125","1261.79","1261.79","0:00:00","","1","1261.79","0:00:00","1","0","Timekeeper","1324.88","0:00:00","12/27/2013","Slip: e7","T@1","","G:12355","0","Hourly","","0.00","0.050000","0.00","0:00:00","0.00","63.09","1","0:00:00"
"2896","No Charge","0.00","0","01/01/2013","0.00","Open","203.003","Timeslips","Expense","Pending","0:00:00","0.00","634.38","EXP","0.00","0.00","(634.38)","634.38","0.00","0.00","01/01/2013","3.125","634.38","634.38","0:00:00","","1","634.38","0:00:00","1","0","Timekeeper","666.10","0:00:00","12/27/2013","Slip: e8","T@1","","G:12355","0","Hourly","","0.00","0.050000","0.00","0:00:00","0.00","31.72","1","0:00:00"
"2897","Billable","60.01","0","01/01/2013","0.00","Open","0.00","Timeslips","Time","Pending","0:00:00","4939.99","121.21","TIME","60.01","101.01","4878.79","0.00","0.00","121.21","01/01/2013","0.000","121.21","0.00","1:12:00","","1","121.21","0:00:00","1","0","Timekeeper","121.21","0:06:00","12/27/2013","Slip: t1","T@1","","G:12356","0","Hourly","","4166.67","0.000000","101.01","1:06:00","5000.00","0.00","1","1:12:00"
"2898","Override","210.08","0","01/01/2013","0.00","Open","0.00","Timeslips","Time","Pending","0:00:00","218.36","428.44","TIME","210.08","102.01","0.00","0.00","0.00","428.44","01/01/2013","0.000","436.84","0.00","4:12:00","","1","428.44","0:00:00","1","0","Timekeeper","428.44","0:06:00","12/27/2013","Slip: t2","T@1","","G:12356","0","Hourly","","102.01","0.000000","102.01","4:06:00","428.44","0.00","1","4:12:00"
"2899","Do Not Bill","260.16","0","01/01/2013","0.00","Open","0.00","Timeslips","Time","Pending","0:00:00","(260.16)","535.65","TIME","0.00","103.01","(535.65)","0.00","260.16","0.00","01/01/2013","0.000","546.05","535.65","0:00:00","","1","535.65","5:12:00","1","0","Timekeeper","535.65","0:06:00","12/27/2013","Slip: t3","T@1","","G:12356","0","Hourly","","0.00","0.000000","103.01","5:06:00","0.00","0.00","1","5:12:00"
"2900","No Charge","510.41","0","01/01/2013","0.00","Open","0.00","Timeslips","Time","Pending","0:00:00","(510.41)","1060.90","TIME","0.00","104.01","(1060.90)","0.00","510.41","0.00","01/01/2013","0.000","1122.10","1060.90","0:00:00","","1","1060.90","10:12:00","1","0","Timekeeper","1060.90","0:06:00","12/27/2013","Slip: t4","T@1","","G:12356","0","Hourly","","0.00","0.000000","104.01","10:06:00","0.00","0.00","1","10:12:00"
"2901","Billable","0.00","0","01/01/2013","0.00","Open","204.004","Timeslips","Expense","Pending","0:00:00","883.60","841.52","EXP","0.00","0.00","42.08","841.52","0.00","841.52","01/01/2013","4.125","841.52","0.00","0:00:00","","1","841.52","0:00:00","1","0","Timekeeper","883.60","0:00:00","12/27/2013","Slip: e5","T@1","","G:12356","0","Hourly","","0.00","0.050000","0.00","0:00:00","883.60","42.08","1","0:00:00"
"2902","Override","0.00","0","01/01/2013","0.00","Open","205.005","Timeslips","Expense","Pending","0:00:00","1103.18","1050.65","EXP","0.00","0.00","52.53","1050.65","0.00","1050.65","01/01/2013","5.125","1050.65","0.00","0:00:00","","1","1050.65","0:00:00","1","0","Timekeeper","1103.18","0:00:00","12/27/2013","Slip: e6","T@1","","G:12356","0","Hourly","","0.00","0.050000","0.00","0:00:00","1103.18","52.53","1","0:00:00"
"2903","Do Not Bill","0.00","0","01/01/2013","0.00","Open","206.006","Timeslips","Expense","Pending","0:00:00","0.00","1261.79","EXP","0.00","0.00","(1261.79)","1261.79","0.00","0.00","01/01/2013","6.125","1261.79","1261.79","0:00:00","","1","1261.79","0:00:00","1","0","Timekeeper","1324.88","0:00:00","12/27/2013","Slip: e7","T@1","","G:12356","0","Hourly","","0.00","0.050000","0.00","0:00:00","0.00","63.09","1","0:00:00"
"2904","No Charge","0.00","0","01/01/2013","0.00","Open","203.003","Timeslips","Expense","Pending","0:00:00","0.00","634.38","EXP","0.00","0.00","(634.38)","634.38","0.00","0.00","01/01/2013","3.125","634.38","634.38","0:00:00","","1","634.38","0:00:00","1","0","Timekeeper","666.10","0:00:00","12/27/2013","Slip: e8","T@1","","G:12356","0","Hourly","","0.00","0.050000","0.00","0:00:00","0.00","31.72","1","0:00:00"
"2905","Billable","60.01","0","01/01/2013","0.00","Open","0.00","Timeslips","Time","Pending","0:00:00","61.20","121.21","TIME","60.01","101.01","0.00","0.00","0.00","121.21","01/01/2013","0.000","121.21","0.00","1:12:00","","1","121.21","0:00:00","1","0","Timekeeper","121.21","0:06:00","12/27/2013","Slip: t1","T@1","","G:12357","0","Hourly","","101.01","0.000000","101.01","1:06:00","121.21","0.00","1","1:12:00"
"2906","Override","210.08","0","01/01/2013","0.00","Open","0.00","Timeslips","Time","Pending","0:00:00","218.36","428.44","TIME","210.08","102.01","0.00","0.00","0.00","428.44","01/01/2013","0.000","436.84","0.00","4:12:00","","1","428.44","0:00:00","1","0","Timekeeper","428.44","0:06:00","12/27/2013","Slip: t2","T@1","","G:12357","0","Hourly","","102.01","0.000000","102.01","4:06:00","428.44","0.00","1","4:12:00"
"2907","Do Not Bill","260.16","0","01/01/2013","0.00","Open","0.00","Timeslips","Time","Pending","0:00:00","(260.16)","535.65","TIME","0.00","103.01","(535.65)","0.00","260.16","0.00","01/01/2013","0.000","546.05","535.65","0:00:00","","1","535.65","5:12:00","1","0","Timekeeper","535.65","0:06:00","12/27/2013","Slip: t3","T@1","","G:12357","0","Hourly","","0.00","0.000000","103.01","5:06:00","0.00","0.00","1","5:12:00"
"2908","No Charge","510.41","0","01/01/2013","0.00","Open","0.00","Timeslips","Time","Pending","0:00:00","(510.41)","1060.90","TIME","0.00","104.01","(1060.90)","0.00","510.41","0.00","01/01/2013","0.000","1122.10","1060.90","0:00:00","","1","1060.90","10:12:00","1","0","Timekeeper","1060.90","0:06:00","12/27/2013","Slip: t4","T@1","","G:12357","0","Hourly","","0.00","0.000000","104.01","10:06:00","0.00","0.00","1","10:12:00"
"2909","Billable","0.00","0","01/01/2013","0.00","Open","204.004","Timeslips","Expense","Pending","0:00:00","5000.00","841.52","EXP","0.00","0.00","4158.48","841.52","0.00","841.52","01/01/2013","4.125","841.52","0.00","0:00:00","","1","841.52","0:00:00","1","0","Timekeeper","883.60","0:00:00","12/27/2013","Slip: e5","T@1","","G:12357","0","Hourly","","0.00","0.050000","0.00","0:00:00","5000.00","42.08","1","0:00:00"
"2910","Override","0.00","0","01/01/2013","0.00","Open","205.005","Timeslips","Expense","Pending","0:00:00","1103.18","1050.65","EXP","0.00","0.00","52.53","1050.65","0.00","1050.65","01/01/2013","5.125","1050.65","0.00","0:00:00","","1","1050.65","0:00:00","1","0","Timekeeper","1103.18","0:00:00","12/27/2013","Slip: e6","T@1","","G:12357","0","Hourly","","0.00","0.050000","0.00","0:00:00","1103.18","52.53","1","0:00:00"
"2911","Do Not Bill","0.00","0","01/01/2013","0.00","Open","206.006","Timeslips","Expense","Pending","0:00:00","0.00","1261.79","EXP","0.00","0.00","(1261.79)","1261.79","0.00","0.00","01/01/2013","6.125","1261.79","1261.79","0:00:00","","1","1261.79","0:00:00","1","0","Timekeeper","1324.88","0:00:00","12/27/2013","Slip: e7","T@1","","G:12357","0","Hourly","","0.00","0.050000","0.00","0:00:00","0.00","63.09","1","0:00:00"
"2912","No Charge","0.00","0","01/01/2013","0.00","Open","203.003","Timeslips","Expense","Pending","0:00:00","0.00","634.38","EXP","0.00","0.00","(634.38)","634.38","0.00","0.00","01/01/2013","3.125","634.38","634.38","0:00:00","","1","634.38","0:00:00","1","0","Timekeeper","666.10","0:00:00","12/27/2013","Slip: e8","T@1","","G:12357","0","Hourly","","0.00","0.050000","0.00","0:00:00","0.00","31.72","1","0:00:00"
"2913","Billable","60.01","0","01/01/2013","0.00","Open","0.00","Timeslips","Time","Pending","0:00:00","543.14","121.21","TIME","60.01","101.01","481.94","0.00","0.00","121.21","01/01/2013","0.000","121.21","0.00","1:12:00","","1","121.21","0:00:00","1","0","Timekeeper","121.21","0:06:00","12/27/2013","Slip: t1","T@1","","G:12358","0","Hourly","","502.63","0.000000","101.01","1:06:00","603.15","0.00","1","1:12:00"
"2914","Override","210.08","0","01/01/2013","0.00","Open","0.00","Timeslips","Time","Pending","0:00:00","218.36","428.44","TIME","210.08","102.01","0.00","0.00","0.00","428.44","01/01/2013","0.000","436.84","0.00","4:12:00","","1","428.44","0:00:00","1","0","Timekeeper","428.44","0:06:00","12/27/2013","Slip: t2","T@1","","G:12358","0","Hourly","","102.01","0.000000","102.01","4:06:00","428.44","0.00","1","4:12:00"
"2915","Do Not Bill","260.16","0","01/01/2013","0.00","Open","0.00","Timeslips","Time","Pending","0:00:00","(260.16)","535.65","TIME","0.00","103.01","(535.65)","0.00","260.16","0.00","01/01/2013","0.000","546.05","535.65","0:00:00","","1","535.65","5:12:00","1","0","Timekeeper","535.65","0:06:00","12/27/2013","Slip: t3","T@1","","G:12358","0","Hourly","","0.00","0.000000","103.01","5:06:00","0.00","0.00","1","5:12:00"
"2916","No Charge","510.41","0","01/01/2013","0.00","Open","0.00","Timeslips","Time","Pending","0:00:00","(510.41)","1060.90","TIME","0.00","104.01","(1060.90)","0.00","510.41","0.00","01/01/2013","0.000","1122.10","1060.90","0:00:00","","1","1060.90","10:12:00","1","0","Timekeeper","1060.90","0:06:00","12/27/2013","Slip: t4","T@1","","G:12358","0","Hourly","","0.00","0.000000","104.01","10:06:00","0.00","0.00","1","10:12:00"
"2917","Billable","0.00","0","01/01/2013","0.00","Open","204.004","Timeslips","Expense","Pending","0:00:00","4396.85","841.52","EXP","0.00","0.00","3555.33","841.52","0.00","841.52","01/01/2013","4.125","841.52","0.00","0:00:00","","1","841.52","0:00:00","1","0","Timekeeper","883.60","0:00:00","12/27/2013","Slip: e5","T@1","","G:12358","0","Hourly","","0.00","0.050000","0.00","0:00:00","4396.85","42.08","1","0:00:00"
"2918","Override","0.00","0","01/01/2013","0.00","Open","205.005","Timeslips","Expense","Pending","0:00:00","1103.18","1050.65","EXP","0.00","0.00","52.53","1050.65","0.00","1050.65","01/01/2013","5.125","1050.65","0.00","0:00:00","","1","1050.65","0:00:00","1","0","Timekeeper","1103.18","0:00:00","12/27/2013","Slip: e6","T@1","","G:12358","0","Hourly","","0.00","0.050000","0.00","0:00:00","1103.18","52.53","1","0:00:00"
"2919","Do Not Bill","0.00","0","01/01/2013","0.00","Open","206.006","Timeslips","Expense","Pending","0:00:00","0.00","1261.79","EXP","0.00","0.00","(1261.79)","1261.79","0.00","0.00","01/01/2013","6.125","1261.79","1261.79","0:00:00","","1","1261.79","0:00:00","1","0","Timekeeper","1324.88","0:00:00","12/27/2013","Slip: e7","T@1","","G:12358","0","Hourly","","0.00","0.050000","0.00","0:00:00","0.00","63.09","1","0:00:00"
"2920","No Charge","0.00","0","01/01/2013","0.00","Open","203.003","Timeslips","Expense","Pending","0:00:00","0.00","634.38","EXP","0.00","0.00","(634.38)","634.38","0.00","0.00","01/01/2013","3.125","634.38","634.38","0:00:00","","1","634.38","0:00:00","1","0","Timekeeper","666.10","0:00:00","12/27/2013","Slip: e8","T@1","","G:12358","0","Hourly","","0.00","0.050000","0.00","0:00:00","0.00","31.72","1","0:00:00"
"2921","Billable","60.01","0","01/01/2013","0.00","Open","0.00","Timeslips","Time","Pending","0:00:00","61.20","121.21","TIME","60.01","101.01","0.00","0.00","0.00","121.21","01/01/2013","0.000","121.21","0.00","1:12:00","","1","121.21","0:00:00","1","0","Timekeeper","121.21","0:06:00","12/27/2013","Slip: t1","T@1","","G:12359","0","Hourly","","101.01","0.000000","101.01","1:06:00","121.21","0.00","1","1:12:00"
"2922","Override","210.08","0","01/01/2013","0.00","Open","0.00","Timeslips","Time","Pending","0:00:00","218.36","428.44","TIME","210.08","102.01","0.00","0.00","0.00","428.44","01/01/2013","0.000","436.84","0.00","4:12:00","","1","428.44","0:00:00","1","0","Timekeeper","428.44","0:06:00","12/27/2013","Slip: t2","T@1","","G:12359","0","Hourly","","102.01","0.000000","102.01","4:06:00","428.44","0.00","1","4:12:00"
"2923","Do Not Bill","260.16","0","01/01/2013","0.00","Open","0.00","Timeslips","Time","Pending","0:00:00","(260.16)","535.65","TIME","0.00","103.01","(535.65)","0.00","260.16","0.00","01/01/2013","0.000","546.05","535.65","0:00:00","","1","535.65","5:12:00","1","0","Timekeeper","535.65","0:06:00","12/27/2013","Slip: t3","T@1","","G:12359","0","Hourly","","0.00","0.000000","103.01","5:06:00","0.00","0.00","1","5:12:00"
"2924","No Charge","510.41","0","01/01/2013","0.00","Open","0.00","Timeslips","Time","Pending","0:00:00","(510.41)","1060.90","TIME","0.00","104.01","(1060.90)","0.00","510.41","0.00","01/01/2013","0.000","1122.10","1060.90","0:00:00","","1","1060.90","10:12:00","1","0","Timekeeper","1060.90","0:06:00","12/27/2013","Slip: t4","T@1","","G:12359","0","Hourly","","0.00","0.000000","104.01","10:06:00","0.00","0.00","1","10:12:00"
"2925","Billable","0.00","0","01/01/2013","0.00","Open","204.004","Timeslips","Expense","Pending","0:00:00","883.60","841.52","EXP","0.00","0.00","42.08","841.52","0.00","841.52","01/01/2013","4.125","841.52","0.00","0:00:00","","1","841.52","0:00:00","1","0","Timekeeper","883.60","0:00:00","12/27/2013","Slip: e5","T@1","","G:12359","0","Hourly","","0.00","0.050000","0.00","0:00:00","883.60","42.08","1","0:00:00"
"2926","Override","0.00","0","01/01/2013","0.00","Open","205.005","Timeslips","Expense","Pending","0:00:00","1103.18","1050.65","EXP","0.00","0.00","52.53","1050.65","0.00","1050.65","01/01/2013","5.125","1050.65","0.00","0:00:00","","1","1050.65","0:00:00","1","0","Timekeeper","1103.18","0:00:00","12/27/2013","Slip: e6","T@1","","G:12359","0","Hourly","","0.00","0.050000","0.00","0:00:00","1103.18","52.53","1","0:00:00"
"2927","Do Not Bill","0.00","0","01/01/2013","0.00","Open","206.006","Timeslips","Expense","Pending","0:00:00","0.00","1261.79","EXP","0.00","0.00","(1261.79)","1261.79","0.00","0.00","01/01/2013","6.125","1261.79","1261.79","0:00:00","","1","1261.79","0:00:00","1","0","Timekeeper","1324.88","0:00:00","12/27/2013","Slip: e7","T@1","","G:12359","0","Hourly","","0.00","0.050000","0.00","0:00:00","0.00","63.09","1","0:00:00"
"2928","No Charge","0.00","0","01/01/2013","0.00","Open","203.003","Timeslips","Expense","Pending","0:00:00","0.00","634.38","EXP","0.00","0.00","(634.38)","634.38","0.00","0.00","01/01/2013","3.125","634.38","634.38","0:00:00","","1","634.38","0:00:00","1","0","Timekeeper","666.10","0:00:00","12/27/2013","Slip: e8","T@1","","G:12359","0","Hourly","","0.00","0.050000","0.00","0:00:00","0.00","31.72","1","0:00:00"
