"Eastham","Invoice Charges","0.00","3071.99","0.00","1872.89","1633.93","27.02","26.26","1429.68","32.53","8094.30","Payments","0.00","0.00","187.03","25.03","0.00","0.00","0.00","187.08","0.00","399.14","Credits","0.00","0.00","3.03","0.00","0.00","0.00","0.00","0.00","0.00","3.03","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Easthampton","Invoice Charges","140.71","0.60","0.00","2087.68","1858.27","16.44","106.44","16.17","16.24","4242.55","Payments","0.00","188.02","0.00","25.02","0.00","0.00","188.07","0.00","16.24","417.35","Credits","0.00","2.02","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2.02","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Easton","Invoice Charges","349.55","3263.17","0.61","2354.41","2111.32","33.40","2420.29","2140.33","51.99","12725.07","Payments","189.01","25.01","0.00","0.00","0.00","189.06","0.00","25.07","0.00","428.15","Credits","1.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1.01","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Edgartown","Invoice Charges","707.22","388.76","2.71","2575.80","2342.66","24.75","2981.52","2673.41","48.76","11745.59","Payments","0.00","0.00","0.00","0.00","190.05","0.00","25.06","0.00","0.00","215.11","Credits","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Egremont","Invoice Charges","249.96","172.91","0.96","249.99","2571.62","12.97","12.55","731.62","16.05","4018.63","Payments","0.00","0.00","0.00","191.04","0.00","12.97","12.08","0.00","0.00","216.09","Credits","0.00","0.00","0.00","0.00","0.00","0.00","0.00","8.08","0.00","8.08","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Erving","Invoice Charges","600.43","312.45","2.30","474.14","252.45","6.05","1090.54","10.68","9.91","2758.95","Payments","0.00","0.00","192.03","0.00","25.04","0.00","0.00","192.08","0.00","409.15","Credits","0.00","0.00","0.00","0.00","0.00","0.00","7.07","0.00","0.00","7.07","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Essex","Invoice Charges","952.80","1410.56","2.91","14.64","478.80","11.22","283.11","2552.40","22.46","5728.90","Payments","0.00","193.02","0.00","14.64","10.39","0.00","193.07","0.00","0.00","411.12","Credits","0.00","0.00","0.00","0.00","0.00","6.06","0.00","0.00","0.00","6.06","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Everett","Invoice Charges","0.00","1149.40","0.00","928.87","7.64","7.91","608.96","338.10","11.14","3052.02","Payments","194.01","0.00","0.00","25.02","0.00","194.06","0.00","0.00","11.14","424.23","Credits","0.00","0.00","0.00","0.00","5.05","0.00","0.00","0.00","0.00","5.05","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Fairhaven","Invoice Charges","2502.12","10.63","9.60","1160.70","936.17","18.66","1130.19","23.54","23.54","5815.15","Payments","0.00","10.63","9.60","4.78","195.05","0.00","0.00","23.54","1.53","245.13","Credits","0.00","0.00","0.00","4.04","0.00","0.00","0.00","0.00","0.00","4.04","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Fall River","Invoice Charges","2858.24","2521.82","10.96","32.55","1171.54","27.16","26.40","1142.69","32.13","7823.49","Payments","0.00","0.00","0.00","196.04","0.00","0.00","25.06","0.00","0.00","221.10","Credits","0.00","0.00","3.03","0.00","0.00","0.00","0.00","0.00","0.00","3.03","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Falmouth","Invoice Charges","2967.70","2657.73","11.38","1647.77","29.12","30.21","1384.08","2036.08","141.91","10905.98","Payments","0.00","0.00","197.03","0.00","0.00","25.05","0.00","197.08","0.00","419.16","Credits","0.00","2.02","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2.02","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Fitchburg","Invoice Charges","0.00","1035.07","0.00","6.76","1617.95","10.34","10.05","581.11","32.89","3294.17","Payments","0.00","198.02","0.00","0.00","25.04","0.00","198.07","(198.07)","0.00","223.06","Credits","1.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1.01","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Florida","Invoice Charges","794.28","2.53","2.28","2090.24","1860.94","19.22","628.46","41.96","22.15","5462.06","Payments","199.01","0.00","0.00","25.03","0.00","199.06","(199.06)","0.00","0.00","224.04","Credits","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Foxborough","Invoice Charges","0.00","2809.50","0.00","2350.27","2108.78","130.90","2107.25","1846.37","48.07","11401.14","Payments","0.00","0.00","0.00","25.02","200.05","(200.05)","0.00","0.00","25.08","50.10","Credits","0.00","0.00","0.00","0.00","0.00","0.00","0.00","8.08","0.00","8.08","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Framingham","Invoice Charges","233.40","127.05","0.90","2571.46","2440.67","42.70","1065.17","948.50","31.31","7461.16","Payments","0.00","25.01","0.00","201.04","(201.04)","0.00","0.00","25.07","0.00","50.08","Credits","0.00","0.00","0.00","0.00","0.00","0.00","7.07","0.00","0.00","7.07","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Franklin","Invoice Charges","342.85","234.88","1.32","353.02","2593.46","14.97","14.53","1058.11","18.60","4631.74","Payments","0.00","0.00","202.03","(202.03)","0.00","0.00","14.53","212.61","0.00","227.14","Credits","0.00","0.00","0.00","0.00","0.00","6.06","0.00","0.00","0.00","6.06","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Freetown","Invoice Charges","683.69","345.79","105.83","496.01","254.23","7.99","1301.01","12.58","12.63","3219.76","Payments","0.00","203.02","(203.02)","0.00","0.00","7.99","220.13","0.00","0.00","228.12","Credits","0.00","0.00","0.00","0.00","5.05","0.00","0.00","0.00","0.00","5.05","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Gardner","Invoice Charges","454.45","789.80","21.73","8.41","475.09","7.31","132.36","1300.43","12.55","3202.13","Payments","204.01","(204.01)","0.00","0.00","25.04","204.06","0.00","0.00","0.00","229.10","Credits","0.00","0.00","0.00","4.04","0.00","0.00","0.00","0.00","0.00","4.04","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Georgetown","Invoice Charges","0.00","454.49","0.00","924.80","5.55","4.89","238.24","132.03","6.48","1766.48","Payments","0.00","0.00","0.00","25.03","205.05","0.00","0.00","0.00","0.00","230.08","Credits","0.00","0.00","3.03","0.00","0.00","0.00","0.00","0.00","0.00","3.03","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Gill","Invoice Charges","801.66","3.40","3.07","1153.49","928.25","11.28","353.94","246.34","13.88","3515.31","Payments","0.00","0.00","3.07","227.99","0.00","0.00","0.00","0.00","13.88","244.94","Credits","0.00","2.02","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2.02","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Gloucester","Invoice Charges","921.62","805.65","3.53","9.35","1156.26","11.31","694.93","357.32","14.84","3974.81","Payments","0.00","25.01","207.03","0.00","0.00","0.00","0.00","232.15","0.00","464.19","Credits","1.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1.01","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Goshen","Invoice Charges","1043.68","926.14","3.21","1625.54","13.93","14.46","468.68","699.53","18.49","4813.66","Payments","0.00","208.02","0.00","0.00","0.00","0.00","233.13","0.00","0.00","441.15","Credits","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Gosnold","Invoice Charges","0.00","1043.78","0.00","1856.74","1625.55","18.33","16.88","472.16","19.46","5052.90","Payments","209.01","0.00","0.00","0.00","0.00","227.39","6.72","0.00","0.00","443.12","Credits","0.00","0.00","0.00","0.00","0.00","0.00","0.00","8.08","0.00","8.08","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Grafton","Invoice Charges","1294.09","5.50","4.96","2093.24","1863.95","21.35","822.71","24.90","25.01","6155.71","Payments","0.00","0.00","0.00","0.00","235.09","0.00","0.00","0.00","0.00","235.09","Credits","0.00","0.00","0.00","0.00","0.00","0.00","7.07","0.00","0.00","7.07","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Granby","Invoice Charges","126.18","1294.75","0.48","2338.56","2102.16","23.89","945.15","830.02","31.51","7692.70","Payments","0.00","0.00","0.00","236.07","0.00","0.00","0.00","0.00","0.00","236.07","Credits","0.00","0.00","0.00","0.00","0.00","6.06","0.00","0.00","0.00","6.06","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Granville","Invoice Charges","233.65","127.18","0.90","2570.76","2338.64","21.36","1064.82","948.01","29.09","7334.41","Payments","0.00","0.00","212.93","24.12","0.00","0.00","0.00","212.08","25.08","474.21","Credits","0.00","0.00","0.00","0.00","5.05","0.00","0.00","0.00","0.00","5.05","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Great Barrington","Invoice Charges","343.22","235.14","0.50","249.78","2572.05","13.41","13.04","1056.78","17.00","4500.92","Payments","0.00","238.03","0.00","0.00","0.00","0.00","213.07","25.07","0.00","476.17","Credits","0.00","0.00","0.00","4.04","0.00","0.00","0.00","0.00","0.00","4.04","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Greenfield","Invoice Charges","684.39","2.00","345.05","473.34","252.82","6.54","1300.04","11.08","11.12","3086.38","Payments","214.01","0.00","0.00","0.00","0.00","214.06","25.06","0.00","0.00","453.13","Credits","0.00","0.00","3.03","0.00","0.00","0.00","0.00","0.00","0.00","3.03","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Groton","Invoice Charges","454.93","1.93","686.20","4.85","474.58","5.97","132.02","1301.13","11.97","3073.58","Payments","0.00","0.00","0.00","0.00","215.05","5.97","19.08","0.00","0.00","240.10","Credits","0.00","2.02","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2.02","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Groveland","Invoice Charges","0.00","0.00","454.97","923.08","4.77","4.93","238.51","132.13","6.44","1764.83","Payments","0.00","0.00","0.00","216.04","4.77","4.93","15.34","0.00","0.00","241.08","Credits","1.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1.01","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Hadley","Invoice Charges","802.48","3.28","2.84","1152.20","927.27","9.99","352.93","245.03","11.25","3507.27","Payments","31.01","31.02","248.06","162.20","63.13","31.06","31.07","248.16","0.00","845.71","Credits","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Halifax","Invoice Charges","922.56","3.78","805.03","5.93","1155.68","9.91","694.15","355.09","13.04","3965.17","Payments","32.01","250.04","57.05","32.04","188.27","32.06","250.14","32.08","13.04","886.73","Credits","0.00","0.00","0.00","0.00","0.00","0.00","0.00","8.08","0.00","8.08","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Hamilton","Invoice Charges","1044.73","3.51","925.82","1621.84","13.77","14.29","468.09","700.10","18.25","4810.40","Payments","219.01","3.51","21.50","0.00","0.00","219.06","0.00","25.07","0.00","488.15","Credits","0.00","0.00","0.00","0.00","0.00","0.00","7.07","0.00","0.00","7.07","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Hampden","Invoice Charges","0.00","0.00","1044.83","1854.43","1626.40","18.28","17.74","18.34","18.38","4598.40","Payments","0.00","0.00","0.00","0.00","220.05","0.00","17.74","7.32","0.00","245.11","Credits","0.00","0.00","0.00","0.00","0.00","6.06","0.00","0.00","0.00","6.06","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Hancock","Invoice Charges","1188.21","5.05","4.56","2092.79","1862.60","20.92","20.25","20.99","21.08","5236.45","Payments","0.00","0.00","0.00","221.04","0.00","20.92","4.13","0.00","0.00","246.09","Credits","0.00","0.00","0.00","0.00","5.05","0.00","0.00","0.00","0.00","5.05","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Hanover","Invoice Charges","131.06","0.56","1200.47","2332.27","14.13","14.60","884.17","804.76","20.85","5402.87","Payments","0.00","0.00","222.03","0.00","14.13","10.91","0.00","222.08","0.00","469.15","Credits","0.00","0.00","0.00","4.04","0.00","0.00","0.00","0.00","0.00","4.04","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Hanson","Invoice Charges","235.74","1.00","129.88","0.60","2328.14","10.38","1015.02","892.43","17.58","4630.77","Payments","0.00","223.02","0.00","0.60","24.43","0.00","223.07","0.00","0.00","471.12","Credits","0.00","0.00","3.03","0.00","0.00","0.00","0.00","0.00","0.00","3.03","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Hardwick","Invoice Charges","346.25","0.52","0.47","248.05","1.41","2571.11","11.07","1006.94","15.76","4201.58","Payments","224.01","0.00","0.00","25.02","0.00","224.06","0.00","0.00","15.76","488.85","Credits","0.00","2.02","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2.02","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Harvard","Invoice Charges","0.00","0.00","339.62","471.20","3.23","250.88","1215.72","9.04","9.04","2298.73","Payments","0.00","0.00","25.01","0.00","225.05","0.00","0.00","9.04","9.04","268.14","Credits","1.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1.01","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","99.05","0.00","0.00","0.00","0.00","99.05","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Harwich","Invoice Charges","445.80","1.89","679.13","4.79","4.65","474.68","132.22","1195.55","11.83","2950.54","Payments","0.00","0.00","0.00","226.04","0.00","0.00","25.06","0.00","0.00","251.10","Credits","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","99.04","0.00","0.00","0.00","0.00","0.00","99.04","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Hatfield","Invoice Charges","0.00","0.00","450.21","923.06","5.12","5.31","238.67","137.36","6.79","1766.52","Payments","0.00","0.00","227.03","0.00","0.00","5.31","19.74","227.08","0.00","479.16","Credits","0.00","0.00","0.00","0.00","0.00","0.00","0.00","8.08","0.00","8.08","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","99.03","0.00","0.00","0.00","0.00","99.08","0.00","198.11","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Haverhill","Invoice Charges","771.87","3.28","2.96","1153.37","7.41","928.80","360.86","248.88","13.54","3490.97","Payments","0.00","228.02","0.00","0.00","7.41","17.63","228.07","0.00","0.00","481.13","Credits","0.00","0.00","0.00","0.00","0.00","0.00","7.07","0.00","0.00","7.07","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","99.02","0.00","0.00","0.00","0.00","99.07","0.00","0.00","198.09","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Hawley","Invoice Charges","887.68","3.77","760.36","6.46","6.25","1156.53","675.66","360.02","15.14","3871.87","Payments","229.01","0.00","0.00","6.46","6.25","241.38","0.00","0.00","0.00","483.10","Credits","0.00","0.00","0.00","0.00","0.00","6.06","0.00","0.00","0.00","6.06","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","99.01","0.00","0.00","0.00","0.00","99.06","0.00","0.00","0.00","198.07","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Heath","Invoice Charges","967.32","4.11","874.42","1622.24","14.15","13.68","468.01","667.62","18.56","4650.11","Payments","0.00","0.00","25.02","0.00","230.05","0.00","0.00","0.00","18.56","273.63","Credits","0.00","0.00","0.00","0.00","5.05","0.00","0.00","0.00","0.00","5.05","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Hingham","Invoice Charges","0.00","0.00","1005.69","1854.15","10.68","1625.58","17.41","464.07","19.93","4997.51","Payments","0.00","0.00","25.01","231.04","0.00","0.00","0.00","25.07","0.00","281.12","Credits","0.00","0.00","0.00","4.04","0.00","0.00","0.00","0.00","0.00","4.04","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Hinsdale","Invoice Charges","1224.43","5.20","4.70","2091.94","12.70","1863.17","785.08","24.32","156.43","6167.97","Payments","0.00","0.00","232.03","0.00","0.00","0.00","25.06","232.08","0.00","489.17","Credits","0.00","0.00","3.03","0.00","0.00","0.00","0.00","0.00","0.00","3.03","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Holbrook","Invoice Charges","128.71","0.55","1212.91","2332.26","14.13","2102.35","919.28","932.63","30.36","7673.18","Payments","0.00","233.02","0.00","0.00","0.00","25.05","233.07","0.00","0.00","491.14","Credits","0.00","2.02","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2.02","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Holden","Invoice Charges","238.27","0.01","126.23","2570.19","11.09","2339.02","1141.53","913.30","29.07","7368.71","Payments","234.01","0.00","0.00","0.00","11.09","248.01","0.00","0.00","0.00","493.11","Credits","1.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1.01","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Holland","Invoice Charges","336.63","1.43","235.01","249.97","3.28","2708.03","13.46","981.76","18.13","4547.70","Payments","0.00","0.00","0.00","25.03","235.05","0.00","0.00","0.00","0.00","260.08","Credits","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
