"Harvard","Invoice Charges","0.00","0.00","0.00","Payments","0.00","0.00","0.00","Credits","1.01","0.00","1.01","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Harwich","Invoice Charges","445.80","1.89","447.69","Payments","0.00","0.00","0.00","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Hatfield","Invoice Charges","0.00","0.00","0.00","Payments","0.00","0.00","0.00","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Haverhill","Invoice Charges","771.87","3.28","775.15","Payments","0.00","0.00","0.00","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Hawley","Invoice Charges","887.68","3.77","891.45","Payments","229.01","0.00","229.01","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","99.01","0.00","99.01","Transfers","0.00","0.00","0.00"
"Heath","Invoice Charges","967.32","4.11","971.43","Payments","0.00","0.00","0.00","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Hingham","Invoice Charges","0.00","0.00","0.00","Payments","0.00","0.00","0.00","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Hinsdale","Invoice Charges","1224.43","5.20","1229.63","Payments","0.00","0.00","0.00","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Holbrook","Invoice Charges","128.71","0.55","129.26","Payments","0.00","0.00","0.00","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Holden","Invoice Charges","238.27","0.01","238.28","Payments","234.01","0.00","234.01","Credits","1.01","0.00","1.01","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Holland","Invoice Charges","336.63","1.43","338.06","Payments","0.00","0.00","0.00","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Holliston","Invoice Charges","658.73","2.80","661.53","Payments","0.00","0.00","0.00","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Holyoke","Invoice Charges","459.38","1.95","461.33","Payments","0.00","1.95","1.95","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Hopedale","Invoice Charges","0.00","0.00","0.00","Payments","0.00","0.00","0.00","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Hopkinton","Invoice Charges","780.18","142.29","922.47","Payments","239.01","0.00","239.01","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Hubbardston","Invoice Charges","863.03","3.66","866.69","Payments","0.00","0.00","0.00","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Hudson","Invoice Charges","1674.49","7.11","1681.60","Payments","0.00","0.00","0.00","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Hull","Invoice Charges","0.00","0.00","0.00","Payments","0.00","0.00","0.00","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Huntington","Invoice Charges","268.26","1.13","269.39","Payments","0.00","1.13","1.13","Credits","1.01","0.00","1.01","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Ipswich","Invoice Charges","275.86","0.14","276.00","Payments","244.01","0.00","244.01","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Kingston","Invoice Charges","663.63","2.82","666.45","Payments","0.00","0.00","0.00","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Lakeville","Invoice Charges","952.01","4.04","956.05","Payments","0.00","0.00","0.00","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Lancaster","Invoice Charges","883.82","3.75","887.57","Payments","0.00","0.00","0.00","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Lanesborough","Invoice Charges","258.07","1.10","259.17","Payments","0.00","0.00","0.00","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Lawrence","Invoice Charges","0.00","0.00","0.00","Payments","249.01","0.00","249.01","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Lee","Invoice Charges","0.00","0.00","0.00","Payments","0.00","0.00","0.00","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Leicester","Invoice Charges","1177.80","5.00","1182.80","Payments","0.00","0.00","0.00","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Lenox","Invoice Charges","594.36","2.52","596.88","Payments","0.00","0.00","0.00","Credits","1.01","0.00","1.01","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Leominster","Invoice Charges","0.00","0.00","0.00","Payments","0.00","0.00","0.00","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Leverett","Invoice Charges","281.18","0.12","281.30","Payments","254.01","0.00","254.01","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Lexington","Invoice Charges","369.60","1.57","371.17","Payments","0.00","1.57","1.57","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Leyden","Invoice Charges","197.13","0.84","197.97","Payments","0.00","0.00","0.00","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Lincoln","Invoice Charges","609.59","2.59","612.18","Payments","0.00","0.00","0.00","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Littleton","Invoice Charges","762.03","3.24","765.27","Payments","0.00","0.00","0.00","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Longmeadow","Invoice Charges","206.13","0.00","206.13","Payments","259.01","0.00","259.01","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Lowell","Invoice Charges","0.00","0.00","0.00","Payments","0.00","0.00","0.00","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Ludlow","Invoice Charges","801.29","3.40","804.69","Payments","0.00","3.40","3.40","Credits","1.01","0.00","1.01","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Lunenburg","Invoice Charges","921.19","3.91","925.10","Payments","0.00","0.00","0.00","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Lynn","Invoice Charges","1043.20","4.43","1047.63","Payments","0.00","0.00","0.00","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Lynnfield","Invoice Charges","0.00","0.00","0.00","Payments","264.01","0.00","264.01","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Malden","Invoice Charges","1293.51","5.49","1299.00","Payments","0.00","0.00","0.00","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Manchester-by-the-Sea","Invoice Charges","126.12","0.54","126.66","Payments","0.00","0.00","0.00","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Mansfield","Invoice Charges","233.53","0.99","234.52","Payments","0.00","0.99","0.99","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Marblehead","Invoice Charges","343.05","1.46","344.51","Payments","0.00","0.00","0.00","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Marion","Invoice Charges","684.07","1.76","685.83","Payments","269.01","0.00","269.01","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Marlborough","Invoice Charges","454.71","1.93","456.64","Payments","0.00","0.00","0.00","Credits","1.01","0.00","1.01","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Marshfield","Invoice Charges","0.00","0.00","0.00","Payments","0.00","0.00","0.00","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Mashpee","Invoice Charges","802.11","3.41","805.52","Payments","0.00","0.00","0.00","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Mattapoisett","Invoice Charges","922.14","3.92","926.06","Payments","0.00","3.92","3.92","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Maynard","Invoice Charges","1044.25","178.26","1222.51","Payments","274.01","0.00","274.01","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Medfield","Invoice Charges","0.00","0.00","0.00","Payments","0.00","0.00","0.00","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Medford","Invoice Charges","1294.79","5.50","1300.29","Payments","0.00","0.00","0.00","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Medway","Invoice Charges","126.26","0.54","126.80","Payments","0.00","0.00","0.00","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Melrose","Invoice Charges","233.79","0.99","234.78","Payments","0.00","0.00","0.00","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Mendon","Invoice Charges","343.42","0.27","343.69","Payments","279.01","0.27","279.28","Credits","1.01","0.00","1.01","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Merrimac","Invoice Charges","684.78","2.91","687.69","Payments","0.00","0.00","0.00","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Methuen","Invoice Charges","445.58","1.89","447.47","Payments","0.00","0.00","0.00","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Middleborough","Invoice Charges","0.00","0.00","0.00","Payments","0.00","0.00","0.00","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Middlefield","Invoice Charges","771.49","3.28","774.77","Payments","0.00","0.00","0.00","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Middleton","Invoice Charges","887.26","2.56","889.82","Payments","284.01","0.00","284.01","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Milford","Invoice Charges","966.85","4.11","970.96","Payments","0.00","4.11","4.11","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Millbury","Invoice Charges","0.00","0.00","0.00","Payments","0.00","0.00","0.00","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Millis","Invoice Charges","1223.85","5.20","1229.05","Payments","0.00","0.00","0.00","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Millville","Invoice Charges","128.65","0.54","129.19","Payments","0.00","0.00","0.00","Credits","1.01","0.00","1.01","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Milton","Invoice Charges","238.16","0.00","238.16","Payments","289.01","0.00","289.01","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Monroe","Invoice Charges","336.46","1.43","337.89","Payments","0.00","0.00","0.00","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Monson","Invoice Charges","658.40","2.80","661.20","Payments","0.00","2.80","2.80","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Montague","Invoice Charges","459.16","1.95","461.11","Payments","0.00","0.00","0.00","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Monterey","Invoice Charges","0.00","0.00","0.00","Payments","0.00","0.00","0.00","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Montgomery","Invoice Charges","779.80","2.06","781.86","Payments","294.01","0.00","294.01","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Mount Washington","Invoice Charges","862.61","3.66","866.27","Payments","0.00","0.00","0.00","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Nahant","Invoice Charges","977.46","4.15","981.61","Payments","0.00","0.00","0.00","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Nantucket","Invoice Charges","0.00","0.00","0.00","Payments","0.00","0.00","0.00","Credits","1.01","0.00","1.01","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Natick","Invoice Charges","1201.84","4.90","1206.74","Payments","0.00","0.00","0.00","Credits","49.01","0.00","49.01","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Needham","Invoice Charges","130.03","0.00","130.03","Payments","299.01","0.00","299.01","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"New Ashford","Invoice Charges","0.00","0.00","0.00","Payments","0.00","0.00","0.00","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"New Bedford","Invoice Charges","1128.22","4.79","1133.01","Payments","0.00","0.00","0.00","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"New Braintree","Invoice Charges","909.29","3.86","913.15","Payments","0.00","0.00","0.00","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"New Marlborough","Invoice Charges","279.69","1.19","280.88","Payments","0.00","1.19","1.19","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"New Salem","Invoice Charges","0.00","0.00","0.00","Payments","304.01","0.00","304.01","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Newbury","Invoice Charges","1700.15","7.22","1707.37","Payments","0.00","0.00","0.00","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Newburyport","Invoice Charges","1927.84","8.18","1936.02","Payments","0.00","0.00","0.00","Credits","1.01","0.00","1.01","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Newton","Invoice Charges","2861.50","12.15","2873.65","Payments","0.00","0.00","0.00","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Norfolk","Invoice Charges","0.00","0.00","0.00","Payments","0.00","0.00","0.00","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"North.Adams","Invoice Charges","769.82","213.26","983.08","Payments","309.01","0.00","309.01","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","12.01","0.00","12.01"
"North.Andover","Invoice Charges","248.48","0.00","248.48","Payments","322.02","0.00","322.02","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","61.53","0.00","61.53"
"North.Attleborough","Invoice Charges","780.46","3.31","783.77","Payments","0.00","0.00","0.00","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"North.Brookfield","Invoice Charges","479.63","2.04","481.67","Payments","0.00","0.00","0.00","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"North.Reading","Invoice Charges","1303.34","5.53","1308.87","Payments","0.00","5.53","5.53","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Northampton","Invoice Charges","118.55","0.00","118.55","Payments","314.01","0.00","314.01","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Northborough","Invoice Charges","0.00","0.00","0.00","Payments","0.00","0.00","0.00","Credits","1.01","0.00","1.01","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Northbridge","Invoice Charges","1071.98","4.55","1076.53","Payments","0.00","0.00","0.00","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Northfield","Invoice Charges","0.00","845.72","845.72","Payments","0.00","0.00","0.00","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Norton","Invoice Charges","0.00","3283.55","3283.55","Payments","0.00","0.00","0.00","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Norwell","Invoice Charges","0.00","0.00","0.00","Payments","319.01","0.00","319.01","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Norwood","Invoice Charges","0.00","2937.63","2937.63","Payments","0.00","0.00","0.00","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Oak Bluffs","Invoice Charges","0.00","126.06","126.06","Payments","0.00","25.01","25.01","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Oakham","Invoice Charges","0.00","233.42","233.42","Payments","0.00","0.00","0.00","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Orange","Invoice Charges","0.00","342.89","342.89","Payments","0.00","0.00","0.00","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Orleans","Invoice Charges","0.00","683.75","683.75","Payments","324.01","0.00","324.01","Credits","1.01","0.00","1.01","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Otis","Invoice Charges","0.00","0.00","0.00","Payments","0.00","0.00","0.00","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Oxford","Invoice Charges","0.00","0.00","0.00","Payments","0.00","0.00","0.00","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Palmer","Invoice Charges","0.00","801.74","801.74","Payments","0.00","25.01","25.01","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Paxton","Invoice Charges","0.00","921.71","921.71","Payments","0.00","0.00","0.00","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Peabody","Invoice Charges","308.72","1318.94","1627.66","Payments","329.01","0.00","329.01","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Pelham","Invoice Charges","0.00","0.00","0.00","Payments","0.00","0.00","0.00","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Pembroke","Invoice Charges","0.00","1294.21","1294.21","Payments","0.00","0.00","0.00","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Pepperell","Invoice Charges","0.00","126.19","126.19","Payments","0.00","0.00","0.00","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Peru","Invoice Charges","0.00","233.68","233.68","Payments","0.00","25.01","25.01","Credits","1.01","0.00","1.01","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Petersham","Invoice Charges","0.00","343.25","343.25","Payments","334.01","0.00","334.01","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Phillipston","Invoice Charges","0.00","684.46","684.46","Payments","0.00","0.00","0.00","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Pittsfield","Invoice Charges","0.00","454.97","454.97","Payments","0.00","0.00","0.00","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Plainfield","Invoice Charges","0.00","0.00","0.00","Payments","0.00","0.00","0.00","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Plainville","Invoice Charges","0.00","802.57","802.57","Payments","0.00","0.00","0.00","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Plymouth","Invoice Charges","0.00","922.65","922.65","Payments","339.01","25.01","364.02","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Plympton","Invoice Charges","0.00","1044.83","1044.83","Payments","0.00","0.00","0.00","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Princeton","Invoice Charges","0.00","0.00","0.00","Payments","0.00","0.00","0.00","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Provincetown","Invoice Charges","0.00","1223.27","1223.27","Payments","0.00","0.00","0.00","Credits","1.01","0.00","1.01","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Quincy","Invoice Charges","0.00","128.59","128.59","Payments","0.00","0.00","0.00","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Randolph","Invoice Charges","0.00","483.04","483.04","Payments","344.01","0.00","344.01","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Raynham","Invoice Charges","0.00","336.29","336.29","Payments","0.00","25.01","25.01","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Reading","Invoice Charges","0.00","658.08","658.08","Payments","0.00","0.00","0.00","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Rehoboth","Invoice Charges","0.00","458.94","458.94","Payments","0.00","0.00","0.00","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Revere","Invoice Charges","0.00","0.00","0.00","Payments","0.00","0.00","0.00","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Richmond","Invoice Charges","0.00","779.43","779.43","Payments","349.01","0.00","349.01","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
