"Eastham","Invoice Charges","0.00","3071.99","0.00","1872.89","4944.88","Payments","0.00","0.00","187.03","25.03","212.06","Credits","0.00","0.00","3.03","0.00","3.03","Write Offs","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00"
"Easthampton","Invoice Charges","140.71","0.60","0.00","2087.68","2228.99","Payments","0.00","188.02","0.00","25.02","213.04","Credits","0.00","2.02","0.00","0.00","2.02","Write Offs","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00"
"Easton","Invoice Charges","349.55","3263.17","0.61","2354.41","5967.74","Payments","189.01","25.01","0.00","0.00","214.02","Credits","1.01","0.00","0.00","0.00","1.01","Write Offs","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00"
"Edgartown","Invoice Charges","707.22","388.76","2.71","2575.80","3674.49","Payments","0.00","0.00","0.00","0.00","0.00","Credits","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00"
"Egremont","Invoice Charges","249.96","172.91","0.96","249.99","673.82","Payments","0.00","0.00","0.00","0.00","0.00","Credits","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00"
"Erving","Invoice Charges","600.43","312.45","2.30","474.14","1389.32","Payments","0.00","0.00","192.03","0.00","192.03","Credits","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00"
"Essex","Invoice Charges","952.80","1410.56","2.91","14.64","2380.91","Payments","0.00","193.02","0.00","14.64","207.66","Credits","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00"
"Everett","Invoice Charges","0.00","1149.40","0.00","928.87","2078.27","Payments","194.01","0.00","0.00","25.02","219.03","Credits","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00"
"Fairhaven","Invoice Charges","2502.12","10.63","9.60","1160.70","3683.05","Payments","0.00","10.63","9.60","4.78","25.01","Credits","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00"
"Fall River","Invoice Charges","2858.24","2521.82","10.96","32.55","5423.57","Payments","0.00","0.00","0.00","0.00","0.00","Credits","0.00","0.00","3.03","0.00","3.03","Write Offs","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00"
"Falmouth","Invoice Charges","2967.70","2657.73","11.38","1647.77","7284.58","Payments","0.00","0.00","197.03","0.00","197.03","Credits","0.00","2.02","0.00","0.00","2.02","Write Offs","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00"
"Fitchburg","Invoice Charges","0.00","1035.07","0.00","6.76","1041.83","Payments","0.00","198.02","0.00","0.00","198.02","Credits","1.01","0.00","0.00","0.00","1.01","Write Offs","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00"
"Florida","Invoice Charges","794.28","2.53","2.28","2090.24","2889.33","Payments","199.01","0.00","0.00","25.03","224.04","Credits","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00"
"Foxborough","Invoice Charges","0.00","2809.50","0.00","2350.27","5159.77","Payments","0.00","0.00","0.00","25.02","25.02","Credits","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00"
"Framingham","Invoice Charges","233.40","127.05","0.90","2571.46","2932.81","Payments","0.00","25.01","0.00","0.00","25.01","Credits","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00"
"Franklin","Invoice Charges","342.85","234.88","1.32","353.02","932.07","Payments","0.00","0.00","202.03","0.00","202.03","Credits","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00"
"Freetown","Invoice Charges","683.69","345.79","105.83","496.01","1631.32","Payments","0.00","203.02","(203.02)","0.00","0.00","Credits","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00"
"Gardner","Invoice Charges","454.45","789.80","21.73","8.41","1274.39","Payments","204.01","(204.01)","0.00","0.00","0.00","Credits","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00"
"Georgetown","Invoice Charges","0.00","454.49","0.00","924.80","1379.29","Payments","0.00","0.00","0.00","25.03","25.03","Credits","0.00","0.00","3.03","0.00","3.03","Write Offs","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00"
"Gill","Invoice Charges","801.66","3.40","3.07","1153.49","1961.62","Payments","0.00","0.00","3.07","21.95","25.02","Credits","0.00","2.02","0.00","0.00","2.02","Write Offs","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00"
"Gloucester","Invoice Charges","921.62","805.65","3.53","9.35","1740.15","Payments","0.00","25.01","207.03","0.00","232.04","Credits","1.01","0.00","0.00","0.00","1.01","Write Offs","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00"
"Goshen","Invoice Charges","1043.68","926.14","3.21","1625.54","3598.57","Payments","0.00","208.02","0.00","0.00","208.02","Credits","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00"
"Gosnold","Invoice Charges","0.00","1043.78","0.00","1856.74","2900.52","Payments","209.01","0.00","0.00","0.00","209.01","Credits","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00"
"Grafton","Invoice Charges","1294.09","5.50","4.96","2093.24","3397.79","Payments","0.00","0.00","0.00","0.00","0.00","Credits","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00"
"Granby","Invoice Charges","126.18","1294.75","0.48","2338.56","3759.97","Payments","0.00","0.00","0.00","25.03","25.03","Credits","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00"
"Granville","Invoice Charges","233.65","127.18","0.90","2570.76","2932.49","Payments","0.00","0.00","212.93","24.12","237.05","Credits","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00"
"Great Barrington","Invoice Charges","343.22","235.14","0.50","249.78","828.64","Payments","0.00","238.03","0.00","0.00","238.03","Credits","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00"
"Greenfield","Invoice Charges","684.39","2.00","345.05","473.34","1504.78","Payments","214.01","0.00","0.00","0.00","214.01","Credits","0.00","0.00","3.03","0.00","3.03","Write Offs","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00"
"Groton","Invoice Charges","454.93","1.93","686.20","4.85","1147.91","Payments","0.00","0.00","0.00","0.00","0.00","Credits","0.00","2.02","0.00","0.00","2.02","Write Offs","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00"
"Groveland","Invoice Charges","0.00","0.00","454.97","923.08","1378.05","Payments","0.00","0.00","0.00","0.00","0.00","Credits","1.01","0.00","0.00","0.00","1.01","Write Offs","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00"
"Hadley","Invoice Charges","802.48","3.28","2.84","1152.20","1960.80","Payments","31.01","31.02","248.06","131.16","441.25","Credits","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00"
"Halifax","Invoice Charges","922.56","3.78","805.03","5.93","1737.30","Payments","32.01","250.04","57.05","0.00","339.10","Credits","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00"
"Hamilton","Invoice Charges","1044.73","3.51","925.82","1621.84","3595.90","Payments","219.01","3.51","21.50","0.00","244.02","Credits","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00"
"Hampden","Invoice Charges","0.00","0.00","1044.83","1854.43","2899.26","Payments","0.00","0.00","0.00","0.00","0.00","Credits","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00"
"Hancock","Invoice Charges","1188.21","5.05","4.56","2092.79","3290.61","Payments","0.00","0.00","0.00","0.00","0.00","Credits","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00"
"Hanover","Invoice Charges","131.06","0.56","1200.47","2332.27","3664.36","Payments","0.00","0.00","222.03","0.00","222.03","Credits","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00"
"Hanson","Invoice Charges","235.74","1.00","129.88","0.60","367.22","Payments","0.00","223.02","0.00","0.60","223.62","Credits","0.00","0.00","3.03","0.00","3.03","Write Offs","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00"
"Hardwick","Invoice Charges","346.25","0.52","0.47","248.05","595.29","Payments","224.01","0.00","0.00","25.02","249.03","Credits","0.00","2.02","0.00","0.00","2.02","Write Offs","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00"
"Harvard","Invoice Charges","0.00","0.00","339.62","471.20","810.82","Payments","0.00","0.00","25.01","0.00","25.01","Credits","1.01","0.00","0.00","0.00","1.01","Write Offs","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00"
"Harwich","Invoice Charges","445.80","1.89","679.13","4.79","1131.61","Payments","0.00","0.00","0.00","0.00","0.00","Credits","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00"
"Hatfield","Invoice Charges","0.00","0.00","450.21","923.06","1373.27","Payments","0.00","0.00","227.03","0.00","227.03","Credits","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","99.03","0.00","99.03","Transfers","0.00","0.00","0.00","0.00","0.00"
"Haverhill","Invoice Charges","771.87","3.28","2.96","1153.37","1931.48","Payments","0.00","228.02","0.00","0.00","228.02","Credits","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","99.02","0.00","0.00","99.02","Transfers","0.00","0.00","0.00","0.00","0.00"
"Hawley","Invoice Charges","887.68","3.77","760.36","6.46","1658.27","Payments","229.01","0.00","0.00","6.46","235.47","Credits","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","Refunds","99.01","0.00","0.00","0.00","99.01","Transfers","0.00","0.00","0.00","0.00","0.00"
"Heath","Invoice Charges","967.32","4.11","874.42","1622.24","3468.09","Payments","0.00","0.00","25.02","0.00","25.02","Credits","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00"
"Hingham","Invoice Charges","0.00","0.00","1005.69","1854.15","2859.84","Payments","0.00","0.00","25.01","0.00","25.01","Credits","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00"
"Hinsdale","Invoice Charges","1224.43","5.20","4.70","2091.94","3326.27","Payments","0.00","0.00","232.03","0.00","232.03","Credits","0.00","0.00","3.03","0.00","3.03","Write Offs","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00"
"Holbrook","Invoice Charges","128.71","0.55","1212.91","2332.26","3674.43","Payments","0.00","233.02","0.00","0.00","233.02","Credits","0.00","2.02","0.00","0.00","2.02","Write Offs","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00"
"Holden","Invoice Charges","238.27","0.01","126.23","2570.19","2934.70","Payments","234.01","0.00","0.00","0.00","234.01","Credits","1.01","0.00","0.00","0.00","1.01","Write Offs","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00"
"Holland","Invoice Charges","336.63","1.43","235.01","249.97","823.04","Payments","0.00","0.00","0.00","25.03","25.03","Credits","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00"
"Holliston","Invoice Charges","658.73","2.80","352.50","474.08","1488.11","Payments","0.00","0.00","25.02","0.00","25.02","Credits","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00"
"Holyoke","Invoice Charges","459.38","1.95","667.00","141.67","1270.00","Payments","0.00","1.95","260.09","0.00","262.04","Credits","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00"
"Hopedale","Invoice Charges","0.00","0.00","594.05","922.66","1516.71","Payments","0.00","238.02","0.00","0.00","238.02","Credits","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00"
"Hopkinton","Invoice Charges","780.18","142.29","2.08","1153.53","2078.08","Payments","239.01","0.00","0.00","0.00","239.01","Credits","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00"
"Hubbardston","Invoice Charges","863.03","3.66","768.58","6.96","1642.23","Payments","0.00","0.00","0.00","0.00","0.00","Credits","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00"
"Hudson","Invoice Charges","1674.49","7.11","1498.90","1628.01","4808.51","Payments","0.00","0.00","0.00","25.03","25.03","Credits","0.00","0.00","3.03","0.00","3.03","Write Offs","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00"
"Hull","Invoice Charges","0.00","0.00","2334.78","1858.76","4193.54","Payments","0.00","0.00","267.05","0.00","267.05","Credits","0.00","2.02","0.00","0.00","2.02","Write Offs","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00"
"Huntington","Invoice Charges","268.26","1.13","0.09","2087.78","2357.26","Payments","0.00","244.15","0.09","23.79","268.03","Credits","1.01","0.00","0.00","0.00","1.01","Write Offs","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00"
"Ipswich","Invoice Charges","275.86","0.14","2574.80","2338.63","5189.43","Payments","244.01","0.00","0.00","0.00","244.01","Credits","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00"
"Kingston","Invoice Charges","663.63","2.82","364.53","2574.03","3605.01","Payments","0.00","0.00","0.00","0.00","0.00","Credits","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00"
"Lakeville","Invoice Charges","952.01","4.04","658.15","254.40","1868.60","Payments","0.00","0.00","0.00","0.00","0.00","Credits","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00"
"Lancaster","Invoice Charges","883.82","3.75","459.55","474.56","1821.68","Payments","0.00","0.00","247.03","25.03","272.06","Credits","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00"
"Lanesborough","Invoice Charges","258.07","1.10","380.99","1.56","641.72","Payments","0.00","248.02","25.02","0.00","273.04","Credits","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00"
"Lawrence","Invoice Charges","0.00","0.00","0.00","921.15","921.15","Payments","249.01","0.00","0.00","25.01","274.02","Credits","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00"
"Lee","Invoice Charges","0.00","0.00","0.00","1150.07","1150.07","Payments","0.00","0.00","0.00","0.00","0.00","Credits","0.00","0.00","3.03","0.00","3.03","Write Offs","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00"
"Leicester","Invoice Charges","1177.80","5.00","1038.69","9.44","2230.93","Payments","0.00","0.00","0.00","0.00","0.00","Credits","0.00","2.02","0.00","0.00","2.02","Write Offs","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00"
"Lenox","Invoice Charges","594.36","2.52","532.04","1618.22","2747.14","Payments","0.00","0.00","252.03","0.00","252.03","Credits","1.01","0.00","0.00","0.00","1.01","Write Offs","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00"
"Leominster","Invoice Charges","0.00","0.00","1120.70","1853.67","2974.37","Payments","0.00","253.02","0.00","25.03","278.05","Credits","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00"
"Leverett","Invoice Charges","281.18","0.12","0.10","2087.80","2369.20","Payments","254.01","0.00","0.10","24.92","279.03","Credits","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00"
"Lexington","Invoice Charges","369.60","1.57","3450.98","2343.68","6165.83","Payments","0.00","1.57","23.44","0.00","25.01","Credits","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00"
"Leyden","Invoice Charges","197.13","0.84","108.29","2570.94","2877.20","Payments","0.00","0.00","0.00","0.00","0.00","Credits","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00"
"Lincoln","Invoice Charges","609.59","2.59","421.43","250.84","1284.45","Payments","0.00","0.00","257.03","0.00","257.03","Credits","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00"
"Littleton","Invoice Charges","762.03","3.24","395.24","473.71","1634.22","Payments","0.00","258.02","0.00","0.00","258.02","Credits","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00"
"Longmeadow","Invoice Charges","206.13","0.00","304.28","1.05","511.46","Payments","259.01","0.00","0.00","1.05","260.06","Credits","0.00","0.00","3.03","0.00","3.03","Write Offs","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00"
"Lowell","Invoice Charges","0.00","0.00","874.47","924.75","1799.22","Payments","0.00","0.00","25.02","0.00","25.02","Credits","0.00","2.02","0.00","0.00","2.02","Write Offs","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00"
"Ludlow","Invoice Charges","801.29","3.40","3.07","1153.47","1961.23","Payments","0.00","3.40","3.07","18.54","25.01","Credits","1.01","0.00","0.00","0.00","1.01","Write Offs","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00"
"Lunenburg","Invoice Charges","921.19","3.91","804.89","6.25","1736.24","Payments","0.00","0.00","262.03","0.00","262.03","Credits","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00"
"Lynn","Invoice Charges","1043.20","4.43","924.27","1621.76","3593.66","Payments","0.00","263.02","0.00","0.00","263.02","Credits","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00"
"Lynnfield","Invoice Charges","0.00","0.00","1043.30","1853.30","2896.60","Payments","264.01","0.00","0.00","0.00","264.01","Credits","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00"
"Malden","Invoice Charges","1293.51","5.49","4.96","2093.24","3397.20","Payments","0.00","0.00","0.00","25.03","25.03","Credits","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00"
"Manchester-by-the-Sea","Invoice Charges","126.12","0.54","1294.10","2333.49","3754.25","Payments","0.00","0.00","25.02","0.00","25.02","Credits","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00"
"Mansfield","Invoice Charges","233.53","0.99","127.03","2569.94","2931.49","Payments","0.00","0.99","291.05","0.00","292.04","Credits","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00"
"Marblehead","Invoice Charges","343.05","1.46","233.85","248.84","827.20","Payments","0.00","268.02","0.00","0.00","268.02","Credits","0.00","0.00","3.03","0.00","3.03","Write Offs","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00"
"Marion","Invoice Charges","684.07","1.76","344.68","473.10","1503.61","Payments","269.01","0.00","0.00","0.00","269.01","Credits","0.00","2.02","0.00","0.00","2.02","Write Offs","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00"
"Marlborough","Invoice Charges","454.71","1.93","685.87","4.85","1147.36","Payments","0.00","0.00","0.00","0.00","0.00","Credits","1.01","0.00","0.00","0.00","1.01","Write Offs","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00"
"Marshfield","Invoice Charges","0.00","0.00","454.75","923.08","1377.83","Payments","0.00","0.00","0.00","25.03","25.03","Credits","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00"
"Mashpee","Invoice Charges","802.11","3.41","3.08","1325.34","2133.94","Payments","0.00","0.00","275.11","21.94","297.05","Credits","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00"
