"Client Nickname 1","Cost Balance","Current Period w/Unapplied Payments","Fee Balance","Interest Balance","30 Days Total","60 Days Total","90 Days Total","120 Days Total","150 Days Total","180 Days Total","Previous Balance","Total Balance","Balance Due","Days Since Last Bill","Finance Charge","Finance Charge Description","Finance Charge Type","Finance Charge Value","Hold Type A/R Transactions","Hourly Rate","Hours Billed To Date","Percent Interest Annual Rate","Interest Charge At","Interest Grace Period","Interest Type","Invoice Number Format","Invoice Number Next","Invoice Number Type","Last Bill Date","Last Payment Amount","Last Payment Check","Last Payment Date","Last Payment ID","Last Payment Type","% Total Markup/Discount Value","Minimum Hours","New Charges Costs","New Charges Fees","New Charges Interest","New Charges Total","New Receivables","Overdue Balance","Payment Distrib: First Pay In Full","Payment Distrib: First Pay Invoice","Payment Distrib: Order of Charges","Payment Distrib: Require Manual","Payments Not Yet Applied Portion","Prorate Under Min Hours","Record Count",
"Cohasset","0.00","1188.79","1188.79","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1188.79","1188.79","7954.42","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","01/27/2013","0.00","","","0","","0.000000","0:00:00","6008.89","756.74","0.00","6765.63","0.00","0.00","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Colrain","0.00","131.12","131.12","0.00","0.00","0.00","0.00","0.00","0.00","0.00","131.12","131.12","8554.18","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","01/27/2013","0.00","","","0","","0.000000","0:00:00","5565.30","2857.76","0.00","8423.06","0.00","0.00","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Concord","0.00","235.85","235.85","0.00","0.00","0.00","0.00","0.00","0.00","0.00","235.85","235.85","8761.91","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","01/27/2013","0.00","","","0","","0.000000","0:00:00","6511.68","2014.38","0.00","8526.06","0.00","0.00","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Conway","0.00","346.41","346.41","0.00","0.00","0.00","0.00","0.00","0.00","0.00","346.41","346.41","7855.29","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","01/27/2013","0.00","","","0","","0.000000","0:00:00","6281.65","1227.23","0.00","7508.88","0.00","0.00","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Cummington","0.00","651.89","651.89","0.00","0.00","0.00","0.00","0.00","0.00","0.00","651.89","651.89","6859.30","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","01/27/2013","0.00","","","0","","0.000000","0:00:00","4655.06","1552.35","0.00","6207.41","0.00","0.00","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Dalton","0.00","446.01","446.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","446.01","446.01","7324.42","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","01/27/2013","0.00","","","0","","0.000000","0:00:00","4885.10","1993.31","0.00","6878.41","0.00","0.00","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Danvers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","6633.61","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","01/27/2013","0.00","","","0","","0.000000","0:00:00","5818.35","815.26","0.00","6633.61","0.00","0.00","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Dartmouth","0.00","772.24","772.24","0.00","0.00","0.00","0.00","0.00","0.00","0.00","772.24","772.24","6246.47","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","01/27/2013","0.00","","","0","","0.000000","0:00:00","4888.39","585.84","0.00","5474.23","0.00","0.00","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Dedham","0.00","888.11","888.11","0.00","0.00","0.00","0.00","0.00","0.00","0.00","888.11","888.11","4524.54","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","01/27/2013","0.00","","","0","","0.000000","0:00:00","1867.46","1768.97","0.00","3636.43","0.00","0.00","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Deerfield","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","5030.43","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","01/27/2013","0.00","","","0","","0.000000","0:00:00","2084.35","2946.08","0.00","5030.43","0.00","0.00","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Dennis","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","5838.03","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","01/27/2013","0.00","","","0","","0.000000","0:00:00","4385.63","1452.40","0.00","5838.03","0.00","0.00","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Dighton","0.00","1225.02","1225.02","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1225.02","1225.02","7998.95","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","01/27/2013","0.00","","","0","","0.000000","0:00:00","6008.89","765.04","0.00","6773.93","0.00","0.00","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Douglas","0.00","128.77","128.77","0.00","0.00","0.00","0.00","0.00","0.00","0.00","128.77","128.77","8577.16","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","01/27/2013","0.00","","","0","","0.000000","0:00:00","5565.30","2883.09","0.00","8448.39","0.00","0.00","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Dover","0.00","238.39","238.39","0.00","0.00","0.00","0.00","0.00","0.00","0.00","238.39","238.39","8752.22","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","01/27/2013","0.00","","","0","","0.000000","0:00:00","6511.68","2002.15","0.00","8513.83","0.00","0.00","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Dracut","0.00","336.79","336.79","0.00","0.00","0.00","0.00","0.00","0.00","0.00","336.79","336.79","7820.56","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","01/27/2013","0.00","","","0","","0.000000","0:00:00","6281.65","1202.12","0.00","7483.77","0.00","0.00","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Dudley","0.00","1005.95","1005.95","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1005.95","1005.95","7997.41","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","01/27/2013","0.00","","","0","","0.000000","0:00:00","4655.06","2336.40","0.00","6991.46","0.00","0.00","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Dunstable","0.00","843.11","843.11","0.00","0.00","0.00","0.00","0.00","0.00","0.00","843.11","843.11","9461.98","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","01/27/2013","0.00","","","0","","0.000000","0:00:00","4885.10","3733.77","0.00","8618.87","0.00","0.00","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Duxbury","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","8015.91","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","01/27/2013","0.00","","","0","","0.000000","0:00:00","5818.35","2197.56","0.00","8015.91","0.00","0.00","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"East.Bridgewater","0.00","2089.45","2089.45","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2089.45","2089.45","8544.93","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","01/27/2013","0.00","","","0","","0.000000","0:00:00","4888.39","1567.09","0.00","6455.48","0.00","0.00","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"East.Brookfield","0.00","1126.12","1126.12","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1126.12","1126.12","5273.29","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","01/27/2013","0.00","","","0","","0.000000","0:00:00","1867.46","2279.71","0.00","4147.17","0.00","0.00","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"East.Longmeadow","0.00","134.52","134.52","0.00","0.00","0.00","0.00","0.00","0.00","0.00","134.52","134.52","2490.84","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","01/27/2013","0.00","","","0","","0.000000","0:00:00","2084.35","271.97","0.00","2356.32","0.00","0.00","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Eastham","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","8860.05","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","01/27/2013","0.00","","","0","","0.000000","0:00:00","4385.63","4474.42","0.00","8860.05","0.00","0.00","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Easthampton","0.00","140.71","140.71","0.00","0.00","0.00","0.00","0.00","0.00","0.00","140.71","140.71","6240.06","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","01/27/2013","0.00","","","0","","0.000000","0:00:00","6008.89","90.46","0.00","6099.35","0.00","0.00","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Easton","0.00","349.55","349.55","0.00","0.00","0.00","0.00","0.00","0.00","0.00","349.55","349.55","13663.27","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","01/27/2013","0.00","","","0","","0.000000","0:00:00","5565.30","7748.42","0.00","13313.72","0.00","0.00","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Edgartown","0.00","707.22","707.22","0.00","0.00","0.00","0.00","0.00","0.00","0.00","707.22","707.22","13198.13","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","01/27/2013","0.00","","","0","","0.000000","0:00:00","6511.68","5979.23","0.00","12490.91","0.00","0.00","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Egremont","0.00","249.96","249.96","0.00","0.00","0.00","0.00","0.00","0.00","0.00","249.96","249.96","7422.11","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","01/27/2013","0.00","","","0","","0.000000","0:00:00","6281.65","890.50","0.00","7172.15","0.00","0.00","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Erving","0.00","600.43","600.43","0.00","0.00","0.00","0.00","0.00","0.00","0.00","600.43","600.43","6650.05","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","01/27/2013","0.00","","","0","","0.000000","0:00:00","4655.06","1394.56","0.00","6049.62","0.00","0.00","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Essex","0.00","952.80","952.80","0.00","0.00","0.00","0.00","0.00","0.00","0.00","952.80","952.80","10057.42","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","01/27/2013","0.00","","","0","","0.000000","0:00:00","4885.10","4219.52","0.00","9104.62","0.00","0.00","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Everett","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","7898.21","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","01/27/2013","0.00","","","0","","0.000000","0:00:00","5818.35","2079.86","0.00","7898.21","0.00","0.00","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Fairhaven","0.00","2502.12","2502.12","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2502.12","2502.12","9267.10","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","01/27/2013","0.00","","","0","","0.000000","0:00:00","4888.39","1876.59","0.00","6764.98","0.00","0.00","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Fall River","0.00","2858.24","2858.24","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2858.24","2858.24","10511.90","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","01/27/2013","0.00","","","0","","0.000000","0:00:00","1867.46","5786.20","0.00","7653.66","0.00","0.00","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Falmouth","0.00","2967.70","2967.70","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2967.70","2967.70","11051.97","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","01/27/2013","0.00","","","0","","0.000000","0:00:00","2084.35","5999.92","0.00","8084.27","0.00","0.00","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Fitchburg","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","5893.23","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","01/27/2013","0.00","","","0","","0.000000","0:00:00","4385.63","1507.60","0.00","5893.23","0.00","0.00","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Florida","0.00","794.28","794.28","0.00","0.00","0.00","0.00","0.00","0.00","0.00","794.28","794.28","7313.78","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","01/27/2013","0.00","","","0","","0.000000","0:00:00","6008.89","510.61","0.00","6519.50","0.00","0.00","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Foxborough","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","12538.87","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","01/27/2013","0.00","","","0","","0.000000","0:00:00","5565.30","6973.57","0.00","12538.87","0.00","0.00","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Framingham","0.00","233.40","233.40","0.00","0.00","0.00","0.00","0.00","0.00","0.00","233.40","233.40","8835.25","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","01/27/2013","0.00","","","0","","0.000000","0:00:00","6511.68","2090.17","0.00","8601.85","0.00","0.00","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Franklin","0.00","342.85","342.85","0.00","0.00","0.00","0.00","0.00","0.00","0.00","342.85","342.85","7901.02","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","01/27/2013","0.00","","","0","","0.000000","0:00:00","6281.65","1276.52","0.00","7558.17","0.00","0.00","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Freetown","0.00","683.69","683.69","0.00","0.00","0.00","0.00","0.00","0.00","0.00","683.69","683.69","6974.92","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","01/27/2013","0.00","","","0","","0.000000","0:00:00","4655.06","1636.17","0.00","6291.23","0.00","0.00","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Gardner","0.00","454.45","454.45","0.00","0.00","0.00","0.00","0.00","0.00","0.00","454.45","454.45","7442.79","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","01/27/2013","0.00","","","0","","0.000000","0:00:00","4885.10","2103.24","0.00","6988.34","0.00","0.00","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Georgetown","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","6632.44","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","01/27/2013","0.00","","","0","","0.000000","0:00:00","5818.35","814.09","0.00","6632.44","0.00","0.00","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Gill","0.00","801.66","801.66","0.00","0.00","0.00","0.00","0.00","0.00","0.00","801.66","801.66","6266.54","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","01/27/2013","0.00","","","0","","0.000000","0:00:00","4888.39","576.49","0.00","5464.88","0.00","0.00","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Gloucester","0.00","921.62","921.62","0.00","0.00","0.00","0.00","0.00","0.00","0.00","921.62","921.62","4617.76","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","01/27/2013","0.00","","","0","","0.000000","0:00:00","1867.46","1828.68","0.00","3696.14","0.00","0.00","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Goshen","0.00","1043.68","1043.68","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1043.68","1043.68","5188.37","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","01/27/2013","0.00","","","0","","0.000000","0:00:00","2084.35","2060.34","0.00","4144.69","0.00","0.00","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Gosnold","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","5884.07","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","01/27/2013","0.00","","","0","","0.000000","0:00:00","4385.63","1498.44","0.00","5884.07","0.00","0.00","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Grafton","0.00","1294.09","1294.09","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1294.09","1294.09","8104.94","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","01/27/2013","0.00","","","0","","0.000000","0:00:00","6008.89","801.96","0.00","6810.85","0.00","0.00","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Granby","0.00","126.18","126.18","0.00","0.00","0.00","0.00","0.00","0.00","0.00","126.18","126.18","8709.68","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","01/27/2013","0.00","","","0","","0.000000","0:00:00","5565.30","3018.20","0.00","8583.50","0.00","0.00","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Granville","0.00","233.65","233.65","0.00","0.00","0.00","0.00","0.00","0.00","0.00","233.65","233.65","8837.62","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","01/27/2013","0.00","","","0","","0.000000","0:00:00","6511.68","2092.29","0.00","8603.97","0.00","0.00","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Great Barrington","0.00","343.22","343.22","0.00","0.00","0.00","0.00","0.00","0.00","0.00","343.22","343.22","7902.71","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","01/27/2013","0.00","","","0","","0.000000","0:00:00","6281.65","1277.84","0.00","7559.49","0.00","0.00","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Greenfield","0.00","684.39","684.39","0.00","0.00","0.00","0.00","0.00","0.00","0.00","684.39","684.39","6977.26","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","01/27/2013","0.00","","","0","","0.000000","0:00:00","4655.06","1637.81","0.00","6292.87","0.00","0.00","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Groton","0.00","454.93","454.93","0.00","0.00","0.00","0.00","0.00","0.00","0.00","454.93","454.93","7445.40","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","01/27/2013","0.00","","","0","","0.000000","0:00:00","4885.10","2105.37","0.00","6990.47","0.00","0.00","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Groveland","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","6633.30","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","01/27/2013","0.00","","","0","","0.000000","0:00:00","5818.35","814.95","0.00","6633.30","0.00","0.00","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Hadley","0.00","802.48","802.48","0.00","0.00","0.00","0.00","0.00","0.00","0.00","802.48","802.48","6257.97","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","01/27/2013","0.00","","","0","","0.000000","0:00:00","4888.39","577.11","0.00","5465.50","0.00","0.00","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Halifax","0.00","922.56","922.56","0.00","0.00","0.00","0.00","0.00","0.00","0.00","922.56","922.56","4600.61","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","01/27/2013","0.00","","","0","","0.000000","0:00:00","1867.46","1830.61","0.00","3698.07","0.00","0.00","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Hamilton","0.00","1044.73","1044.73","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1044.73","1044.73","5191.55","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","01/27/2013","0.00","","","0","","0.000000","0:00:00","2084.35","2062.47","0.00","4146.82","0.00","0.00","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Hampden","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","5885.60","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","01/27/2013","0.00","","","0","","0.000000","0:00:00","4385.63","1499.97","0.00","5885.60","0.00","0.00","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Hancock","0.00","1188.21","1188.21","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1188.21","1188.21","7953.46","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","01/27/2013","0.00","","","0","","0.000000","0:00:00","6008.89","756.36","0.00","6765.25","0.00","0.00","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Hanover","0.00","131.06","131.06","0.00","0.00","0.00","0.00","0.00","0.00","0.00","131.06","131.06","8552.74","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","01/27/2013","0.00","","","0","","0.000000","0:00:00","5565.30","2856.38","0.00","8421.68","0.00","0.00","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Hanson","0.00","235.74","235.74","0.00","0.00","0.00","0.00","0.00","0.00","0.00","235.74","235.74","8760.83","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","01/27/2013","0.00","","","0","","0.000000","0:00:00","6511.68","2013.41","0.00","8525.09","0.00","0.00","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Hardwick","0.00","346.25","346.25","0.00","0.00","0.00","0.00","0.00","0.00","0.00","346.25","346.25","7854.54","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","01/27/2013","0.00","","","0","","0.000000","0:00:00","6281.65","1226.64","0.00","7508.29","0.00","0.00","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Harvard","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","6858.23","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","01/27/2013","0.00","","","0","","0.000000","0:00:00","4655.06","2203.17","0.00","6858.23","0.00","0.00","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Harwich","0.00","445.80","445.80","0.00","0.00","0.00","0.00","0.00","0.00","0.00","445.80","445.80","7323.24","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","01/27/2013","0.00","","","0","","0.000000","0:00:00","4885.10","1992.34","0.00","6877.44","0.00","0.00","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Hatfield","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","6633.21","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","01/27/2013","0.00","","","0","","0.000000","0:00:00","5818.35","814.86","0.00","6633.21","0.00","0.00","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Haverhill","0.00","771.87","771.87","0.00","0.00","0.00","0.00","0.00","0.00","0.00","771.87","771.87","6245.82","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","01/27/2013","0.00","","","0","","0.000000","0:00:00","4888.39","585.56","0.00","5473.95","0.00","0.00","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Hawley","0.00","887.68","887.68","0.00","0.00","0.00","0.00","0.00","0.00","0.00","887.68","887.68","4523.24","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","01/27/2013","0.00","","","0","","0.000000","0:00:00","1867.46","1768.10","0.00","3635.56","0.00","0.00","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Heath","0.00","967.32","967.32","0.00","0.00","0.00","0.00","0.00","0.00","0.00","967.32","967.32","5028.98","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","01/27/2013","0.00","","","0","","0.000000","0:00:00","2084.35","1977.31","0.00","4061.66","0.00","0.00","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Hingham","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","5837.33","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","01/27/2013","0.00","","","0","","0.000000","0:00:00","4385.63","1451.70","0.00","5837.33","0.00","0.00","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Hinsdale","0.00","1224.43","1224.43","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1224.43","1224.43","7997.99","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","01/27/2013","0.00","","","0","","0.000000","0:00:00","6008.89","764.67","0.00","6773.56","0.00","0.00","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
